distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(23.229, 24.979]",7.229154858540815e-08,6.877738343306404e-08,1.212182278423004e-12,3.3608753557607037e-12,0.006672220768238607,0.00634787738133806
"(24.979, 26.776]",5.427349978229908e-08,5.3661718914482965e-08,6.038457062462187e-13,2.268201768954609e-12,0.005009118388907371,0.004952654685493284
"(26.776, 28.569]",5.167505995092335e-08,4.0651776776433096e-08,7.015893005709916e-13,2.6979854762605954e-13,0.0047692979831103904,0.003751915085804064
"(28.569, 30.431]",5.33696946235598e-08,5.5981456442107156e-08,4.01325810058452e-13,3.844206297738422e-12,0.004925702595586682,0.00516675254086782
"(30.431, 32.517]",5.8442301076984033e-08,4.244577725049856e-08,9.594048348574131e-13,5.803639834852311e-13,0.005393873735599049,0.003917490565557543
"(32.517, 34.741]",5.5684488666584556e-08,3.988252299505035e-08,6.162464672938896e-13,3.1209395146657264e-13,0.005139455565970948,0.003680997342351165
"(34.741, 37.035]",7.236090052157024e-08,3.9685666529743274e-08,1.3098318391146462e-12,3.5767645787114356e-13,0.006678476952737659,0.00366274890669614
"(37.035, 39.4]",7.829212187579684e-08,3.7129645511682973e-08,2.503613964249961e-12,1.5574504884609492e-13,0.00722589309640468,0.003426843502855294
"(39.4, 41.811]",4.85343370243037e-08,3.7518224670072615e-08,5.922787124042018e-13,3.3755866508504197e-13,0.0044794281013209964,0.003462707027699663
"(41.811, 44.358]",4.4128286875449336e-08,3.14467966311445e-08,1.2286222344863891e-12,2.5299728932682725e-13,0.004072776108882637,0.0029023506482748684
"(44.358, 46.832]",4.1472460518366876e-08,2.6634684279789606e-08,5.372182714597524e-13,9.920394938322548e-14,0.003827742216003114,0.0024582748202874416
"(46.832, 49.227]",2.4911129687753155e-08,2.383738503457279e-08,1.2744055830696673e-13,1.1073561199735695e-13,0.0022991478034014895,0.002200047614380865
"(49.227, 51.555]",2.8164828259214918e-08,1.8223485667790425e-08,2.952045260322013e-13,5.503620107007121e-14,0.0025994446593559694,0.0016819183862230636
"(51.555, 53.764]",2.704636937527493e-08,1.5023046575650774e-08,2.0539613223601934e-13,2.111347115159833e-14,0.002496217615121617,0.0013865370606531203
"(53.764, 55.987]",2.5972537927464868e-08,1.3807523071044669e-08,4.2388168433661377e-13,1.9754952059062265e-14,0.0023971613605532982,0.00127437914936514
"(55.987, 58.084]",2.4131597738340506e-08,1.1909704998830632e-08,2.5040380845090643e-13,1.3676601506479875e-14,0.0022272016816623948,0.0010991943131620646
"(58.084, 60.03]",2.5396924960575568e-08,1.149369288908153e-08,2.519903476344678e-13,1.721481046705123e-14,0.002343983792311359,0.0010607988915049059
"(60.03, 61.847]",2.4312358770088327e-08,9.423369089552295e-09,2.710808526291027e-13,1.759069732488842e-14,0.0022438848403265326,0.0008697204267511504
