distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(76.989, 78.993]",1.4530531613822723e-08,4.4685940971030785e-09,1.5130022928662656e-13,1.8403885123415164e-15,0.0012765653244007794,0.000392583865806894
"(78.993, 81.161]",1.4240245161325474e-08,3.392147838134411e-09,1.0263733887064827e-13,1.2467115688514083e-15,0.0012510340179127638,0.0002980069718757833
"(81.161, 83.559]",1.578015733261148e-08,2.4766881817832333e-09,4.3091286415023776e-13,5.668355968301806e-16,0.0013863499422992467,0.00021758696352238414
"(83.559, 86.01]",1.9820096326579567e-08,2.1355309563915835e-09,4.617199322113809e-13,1.603028142332292e-15,0.0017412351024826632,0.0001876106655809114
"(86.01, 88.485]",1.87153247186037e-08,1.5993313923966052e-09,3.661855593287266e-13,5.359844087561974e-16,0.0016442161378282037,0.00014050766014760976
"(88.485, 90.999]",1.4618047583972864e-08,9.549637811367853e-10,1.4351020895328835e-13,1.7754567426664903e-16,0.001284224716347184,8.389547810042989e-05
"(90.999, 93.534]",1.578015733261146e-08,6.630596831401042e-10,2.704977918186597e-13,1.5960362959518484e-16,0.0013863499422992463,5.825244540259187e-05
"(93.534, 96.205]",1.2409356497726448e-08,5.019637333902321e-10,9.72695884593317e-14,2.3235812108762162e-17,0.0010901867870382657,4.4098517905799305e-05
"(96.205, 99.019]",1.714602730431081e-08,4.5262172188704925e-10,2.451514587231443e-13,4.041182451363772e-17,0.0015063470827929195,3.976462875466546e-05
"(99.019, 102.003]",1.4676171033610964e-08,3.9356286627344225e-10,1.5775475744088058e-13,5.3900431876185067e-17,0.0012893309776447872,3.4575284927854694e-05
"(102.003, 105.095]",1.7291332620449075e-08,3.118455896363815e-10,3.7105967293263735e-13,2.2079705395791956e-17,0.0015191127360369276,2.7396882431915357e-05
"(105.095, 108.257]",1.682673867021929e-08,3.5581991990047913e-10,4.1011277076262044e-13,1.5432651183582842e-16,0.0014782626456561023,3.1259491603098e-05
"(108.257, 111.141]",1.557672989001797e-08,2.775458354571957e-10,2.9966380229895306e-13,2.9723216192101485e-17,0.0013684780277576356,2.438351182825705e-05
"(111.141, 113.928]",1.493772655698224e-08,1.7033150772825164e-10,1.4312976436145464e-13,8.803831243015438e-18,0.0013123091534840011,1.4963963616942417e-05
"(113.928, 116.649]",1.2147524429155764e-08,2.0372834071570593e-10,8.517960210414025e-14,1.1378411903947556e-16,0.0010672086111990515,1.7898349645237646e-05
"(116.649, 119.431]",1.3077776168564177e-08,1.1107274556418876e-10,2.0729000274464974e-13,3.1770772212492935e-18,0.0011489087919607016,9.757962843305003e-06
"(119.431, 122.169]",9.502967675440022e-09,1.473100137779277e-10,7.863327802749158e-14,2.84239068897048e-16,0.0008348737221581097,1.2941773950446039e-05
"(122.169, 124.783]",1.0229727136299076e-08,9.563217396615444e-11,8.552125706774395e-14,3.9284797992744375e-18,0.0008987019883781487,8.401477747274402e-06
"(124.783, 127.235]",1.4966788281801287e-08,1.264737739366804e-10,3.585292452642902e-13,2.113252868450421e-17,0.0013148622841328025,1.1110973987885257e-05
"(127.235, 129.725]",1.5082691815147998e-08,9.468524595720325e-11,3.8997735042346327e-13,1.3787215815337103e-18,0.001325074806728009,8.318477598324093e-06
"(129.725, 132.333]",1.6332689348295757e-08,6.541145335405767e-11,4.4759976193556e-13,1.1679262783858039e-18,0.001434859424626476,5.746527000060568e-06
"(132.333, 135.009]",1.136287572200933e-08,5.412262835062861e-11,1.2578410178434802e-13,4.435856380912037e-19,0.0009982740836814094,4.7548893911157e-06
"(135.009, 137.69]",1.627456589865769e-08,5.605470700900977e-11,2.809501979971155e-13,4.503106401932181e-18,0.0014297531633288727,4.924518120155088e-06
"(137.69, 140.64]",1.2496257187887512e-08,5.2209913898938086e-11,2.872850953446034e-13,3.3200087308598867e-18,0.0010978461789846702,4.5868497756767595e-06
"(140.64, 143.744]",1.3978689637954182e-08,4.260233590672528e-11,3.631581985235097e-13,3.797617799027231e-18,0.0012280558420735498,3.7427004140770374e-06
"(143.744, 147.09]",7.584937502415433e-09,4.2146232589300045e-11,4.512876735103145e-14,7.472366018383157e-19,0.0006663670993372069,3.702715117899655e-06
"(147.09, 150.402]",7.149184305481741e-09,5.783603667859886e-11,3.690010260004157e-14,1.5821389415972563e-17,0.0006280701396051834,5.081011494288087e-06
"(150.402, 153.728]",9.270479169618859e-09,4.688596767641537e-11,7.81924574732642e-14,3.5438805726865e-17,0.0008144486769676972,4.11911980424289e-06
"(153.728, 157.088]",7.468863278491086e-09,3.526688964865056e-11,7.0210881460903e-14,4.6470931577839335e-19,0.0006561545767420006,3.0982667894124696e-06
"(157.088, 160.853]",8.863624284431829e-09,3.4406282872390175e-11,9.467168844630306e-14,1.791668835606637e-18,0.0007787048478844754,3.0227295754700238e-06
"(160.853, 164.899]",6.597011533920145e-09,4.2570333488682266e-11,2.985876659258979e-14,7.595514380173592e-18,0.0005795606572779539,3.7398889376464098e-06
"(164.899, 169.036]",1.145005891169226e-08,4.491715653842562e-11,1.7823977064536744e-13,6.39915872314506e-18,0.0010059334756278141,3.9461518705253795e-06
"(169.036, 173.661]",1.075283818304165e-08,6.503463929916832e-11,1.717297801067807e-13,1.1932983792775333e-17,0.0009446583400565766,5.713423131709576e-06
"(173.661, 178.547]",8.078975577285403e-09,3.277605903015192e-11,1.153860950662455e-13,3.7109011106911075e-18,0.0007097703203668333,2.879507890033182e-06
"(178.547, 183.5]",1.1014393706412933e-08,2.037664429987645e-11,4.826930384083697e-13,1.1713278068631223e-18,0.000967636515895791,1.7901289550314073e-06
"(183.5, 188.338]",1.0665410204545839e-08,1.1644555637282925e-11,1.6556934510076789e-13,2.1153966371131806e-19,0.000936998948110172,1.0230207909582617e-06
"(188.338, 192.915]",7.323554654395933e-09,1.0536736154988031e-11,6.093812783417032e-14,8.536689676785423e-19,0.0006433889234979928,9.256733446884337e-07
"(192.915, 197.775]",1.060728807809055e-08,1.1178979998764378e-11,1.6675774210173055e-13,2.5636143448041705e-19,0.000931892686812569,9.82118108811838e-07
"(197.775, 202.29]",7.991974325233662e-09,1.5553783918222806e-11,7.435795023004496e-14,1.9514892830285143e-18,0.0007021109284204286,1.366431024782133e-06
"(202.29, 206.195]",7.788542251500438e-09,7.333494591841897e-12,1.0990258927435812e-13,3.780103922424112e-19,0.0006842390138788177,6.442621668828434e-07
"(206.195, 209.78]",6.13188434103317e-09,6.454926053083217e-12,7.28985772267605e-14,4.50037256307993e-19,0.0005387105668971289,5.670910734678416e-07
"(209.78, 213.381]",5.754221514168237e-09,2.808646417792796e-12,1.1868564845546382e-13,3.685561972181312e-20,0.0005055198684627086,2.4674520509604923e-07
"(213.381, 217.014]",4.562586926740322e-09,4.130445304800068e-12,4.30879508449964e-14,1.3489255885818963e-19,0.00040084151186184466,3.6287614180806806e-07
"(217.014, 220.281]",3.807085951293128e-09,3.113506499348499e-12,1.8757909840356708e-14,1.2776782373036704e-19,0.00033446011499300423,2.735277729809276e-07
"(220.281, 223.903]",5.725029455846137e-09,3.338008120590168e-12,6.949031467948043e-14,2.2818383172860554e-19,0.0005029667378139071,2.93257365426507e-07
"(223.903, 228.5]",7.46886327849109e-09,3.2237879117431164e-12,4.349916048370123e-14,1.3957085661250575e-19,0.0006561545767420006,2.832162156226008e-07
"(228.5, 235.086]",9.590150865122959e-09,9.805542686649528e-12,1.0081667660432107e-13,1.3604363681541394e-18,0.0008425331141045144,8.614561471932265e-07
"(235.086, 243.0]",7.759480526681405e-09,1.5469182970463713e-11,5.032106350808099e-14,1.6598888622536296e-18,0.0006816858832300163,1.3589986623197e-06
"(243.0, 251.277]",1.2089402302700476e-08,2.0001257380278616e-11,9.037483832568516e-14,4.1024268604950285e-18,0.0010621023499014484,1.757190465885528e-06
"(251.277, 260.286]",1.575145485191512e-08,1.695802719946689e-11,3.122790242761863e-13,6.032759967293404e-18,0.0013837968116504448,1.489796605526138e-06
"(260.286, 270.265]",1.9354668109611884e-08,2.3783637446782586e-11,3.434567733084703e-13,4.977913401994653e-18,0.001700385012101838,2.0894876842480268e-06
"(270.265, 281.827]",1.2467479947364523e-08,6.775668470325592e-11,1.1537275339987245e-13,1.8158946898774835e-17,0.0010952930483358687,5.9525602645522115e-06
"(281.827, 295.923]",1.243813506143221e-08,5.941547745998213e-11,1.752482655914295e-13,9.388405636812234e-17,0.001092739917687067,5.219887356770829e-06
"(295.923, 316.2]",1.406587481241131e-08,3.687801738977116e-11,1.7402191690136878e-12,7.516914675464271e-18,0.0012357152340199543,3.2398075837251106e-06
"(316.2, 341.702]",1.2118463365928111e-08,4.511090220783001e-11,1.021715429985598e-13,1.6293666614393456e-17,0.00106465548055025,3.963173202567857e-06
"(341.702, 379.925]",1.2031554075079052e-08,2.3226011555293087e-11,9.809501387392686e-14,5.3854649580333044e-18,0.0010569960886038451,2.040451567155144e-06
"(379.925, 466.471]",5.268770763172081e-08,1.447649268273952e-10,1.2037501029957885e-12,2.6782370670582597e-16,0.004628825866277227,1.2718177881493663e-05
"(466.471, 1416.072]",1.3194023067840314e-08,5.3537285935736064e-12,8.485822755023047e-14,6.580974332474627e-19,0.0011591213145559075,4.703357644026285e-07
