distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(540.366, 555.642]",4.914524621964927e-07,4.418714332670055e-07,3.0464372222884825e-11,4.001046648909202e-12,0.002286236854138089,0.002055585907558108
"(555.642, 572.623]",3.064323465411386e-07,3.143549807111738e-07,6.667699214160666e-12,1.1249673080185516e-12,0.0014249104114162972,0.0014617506603069618
"(572.623, 590.3]",2.834423502900704e-07,2.759150807151551e-07,7.407713231701812e-12,8.776163404020074e-13,0.0013185738135494094,0.0012835569554869044
"(590.3, 608.519]",1.5778979038312374e-07,2.7511716225723514e-07,1.993854135219967e-12,8.3545445180871e-13,0.0007337225252815262,0.001279294804496143
"(608.519, 627.063]",3.52017112457023e-07,2.5332902696715124e-07,1.4803573620523978e-11,1.3113050936495087e-12,0.001637583607150073,0.0011784866334511878
"(627.063, 646.694]",2.1715341352868305e-07,2.1378134275080206e-07,8.486316707509869e-12,3.250450010647718e-13,0.0010101976797354346,0.000994510806476731
"(646.694, 667.806]",2.469753240779329e-07,1.8698776907846036e-07,1.1905598471946612e-11,3.547633808213421e-13,0.001148435256962389,0.0008694931262148421
"(667.806, 688.951]",2.354400167732037e-07,1.4421604232443733e-07,6.144094613219976e-12,1.654945829391958e-13,0.001095266958028945,0.0006708930288932825
"(688.951, 710.266]",2.354400167732037e-07,1.4450012195096709e-07,7.456938067270618e-12,1.602271480076679e-13,0.001095266958028945,0.0006722145673159004
"(710.266, 731.47]",4.299200085801052e-07,1.4184450220481265e-07,2.8515531296538227e-11,1.3338697084880225e-13,0.0019991280398974918,0.0006595769352523785
"(731.47, 753.692]",2.560124454232895e-07,1.543142583232511e-07,6.1096701528846484e-12,3.217461294049165e-13,0.001190969896109144,0.000717869929719766
"(753.692, 776.394]",1.0976681070130361e-07,9.890226998073029e-08,1.7878043910017373e-12,6.369386365947071e-14,0.0005104156697610617,0.0004598955554103965
"(776.394, 799.564]",1.5086447676729565e-07,1.0240538694948414e-07,2.700169587422912e-12,1.0796348176774541e-13,0.0007018215459214599,0.0004763898600890005
"(799.564, 824.441]",1.1886292108938448e-07,1.1317420140625213e-07,1.979445665170251e-12,1.5638768562871799e-13,0.0005529503089078168,0.0005264863849418855
"(824.441, 850.989]",1.60076598939401e-07,1.0568601784017745e-07,1.1016728131190483e-11,8.347587248555244e-13,0.0007443561850682151,0.0004914399829568252
"(850.989, 878.232]",8.457554000590824e-08,7.865601980718622e-08,1.232753146682419e-12,8.827783459999755e-14,0.00039344541210748504,0.00036590780414302995
"(878.232, 907.275]",7.546468235714623e-08,7.602637750243692e-08,1.0888107228735427e-12,1.845163119109887e-13,0.00035091077296072994,0.00035352265538633103
"(907.275, 937.093]",1.074337940615591e-07,5.532717132035393e-08,2.492582827294425e-12,4.17041476062151e-14,0.0004997820099743729,0.0002573820009822861
"(937.093, 968.346]",1.4400700055060045e-07,5.198972105386904e-08,4.282466624349712e-12,3.322593156877025e-14,0.0006699205665613936,0.0002418561823425982
"(968.346, 1002.009]",1.3034808770779796e-07,4.624312624068436e-08,3.1692368205376196e-12,2.315069225341605e-14,0.0006061186078412608,0.00021503053701918209
"(1002.009, 1035.793]",8.686136541147333e-08,6.513329272552339e-08,1.6456637564599872e-12,1.5383228753292627e-13,0.00040407907189417383,0.0003030000777591341
"(1035.793, 1077.098]",8.914719081703841e-08,3.133578067898803e-08,3.2255358731516722e-12,7.118434110850473e-15,0.0004147127316808626,0.00014577405171865203
"(1077.098, 1122.821]",6.403063957576044e-08,2.774283502134681e-08,1.017438937027262e-12,1.1738335816857986e-14,0.000297742474027286,0.00012900418284926223
"(1122.821, 1179.108]",6.628893676138754e-08,2.8659108932177818e-08,1.0410172121491013e-12,1.5529288435420927e-14,0.0003083761338139748,0.00013332217475249113
"(1179.108, 1253.004]",8.689872513853202e-08,2.9580373969095028e-08,1.3544999762323203e-12,1.736673309837543e-14,0.0004040790718941739,0.00013754873895629216
"(1253.004, 1519.694]",3.8859031894606484e-08,3.337091609891402e-08,8.49406704524895e-13,2.950108202196957e-13,0.00018077221637370936,0.00015524150169214808
