distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",6.12815546175507e-06,5.927265638233507e-07,2.151794625295365e-06,9.455132994955547e-06,9.010167018219675e-09,2.259007898559447e-16,4.951580397144955e-10,5.950568120127694e-07,0.565604236498146,0.05470629093463998,0.19860203673626098,0.8726709549024171
"(3.211, 5.192]",1.0099129882737023e-06,5.532856018996931e-07,1.1697245229912162e-06,0.0,4.317240339180591e-11,9.021649072086167e-17,5.572436351115616e-11,0.0,0.09320890933973308,0.05106494134173028,0.1079585551249513,0.0
"(5.192, 6.939]",5.658908122185639e-07,5.235325601658782e-07,7.378581008027774e-07,2.2206581296445896e-07,1.4021425210784143e-11,6.232139661470662e-17,2.3164229700412853e-11,3.068314105688028e-09,0.05222832662290013,0.048318914107949563,0.06809987555549153,0.020495342141741774
"(6.939, 8.647]",3.650149390854979e-07,4.971497189891412e-07,5.264050308919565e-07,1.1202988190239329e-08,5.88476153158856e-12,5.433544100069225e-17,4.333677262417013e-12,8.152230276177137e-12,0.033688688787956944,0.04588393616438379,0.04858402592114223,0.0010339685920299486
"(8.647, 10.313]",2.7401045787398095e-07,4.7258761456091e-07,4.2591917707082765e-07,1.7595143284114196e-07,5.648065762348675e-12,4.6386740614569843e-17,4.053306282461314e-12,1.5646446744349243e-09,0.025290069219936945,0.04361794647351375,0.03931063636692911,0.01623961344550604
"(10.313, 11.904]",2.4007326201722884e-07,4.500275033360697e-07,3.779005711781285e-07,0.0,4.180687394127506e-12,3.850532146422142e-17,3.0274962729000813e-12,0.0,0.022157321644618116,0.04153483839289922,0.03487795531631419,0.0
"(11.904, 13.467]",1.9705068934941408e-07,4.29296874694934e-07,3.3781341077627845e-07,4.910440590687506e-08,2.3569067341814867e-12,3.3694527304316683e-17,1.2886416577933661e-12,1.5410307161743176e-10,0.018186596322814823,0.03962152575309424,0.03117815093418584,0.004532042038769127
"(13.467, 15.011]",1.6578303538754075e-07,4.0977192997904717e-07,3.018177402233612e-07,1.7420744426276544e-07,2.1625324907940484e-12,2.985787315033324e-17,1.482007193376463e-12,6.84100385946069e-10,0.015300779468057687,0.03781949050548618,0.027855966516174897,0.016078301860787673
"(15.011, 16.559]",1.3815790193875166e-07,3.9122661033184625e-07,2.71074074979609e-07,1.0225312250113328e-07,1.6800945714787202e-12,2.7521814726853132e-17,1.6674864520093814e-12,1.7232497002568654e-10,0.012751145401535146,0.03610786877396742,0.025018510676168036,0.009437349688119595
"(16.559, 18.16]",1.1740695918708296e-07,3.731328005783013e-07,2.5314276631805984e-07,8.639804448526159e-09,1.1695607711556021e-12,2.6923590872220197e-17,1.2220015061049791e-12,2.1237248972816936e-12,0.010836192705131009,0.034438664962174896,0.02336406476009165,0.0007974193913811704
"(18.16, 19.809]",1.0857719700506185e-07,3.5541290189734995e-07,2.2698205370702464e-07,4.725629404157385e-08,1.1809162328672264e-12,2.565065480031009e-17,9.91158759022272e-13,8.57627936791184e-11,0.010021023820385179,0.032802478367714015,0.020949081664836132,0.004361472402273017
"(19.809, 21.501]",8.594844125121125e-08,3.3805824388621826e-07,2.1075164650069454e-07,7.118798516660184e-09,7.208353294359161e-13,2.4568664424218922e-17,9.16589436739416e-13,2.4144428233327355e-12,0.007932525436839291,0.03120074756123463,0.0194511124621351,0.000657022390296635
"(21.501, 23.229]",8.415404324034087e-08,3.211417851573151e-07,1.9900067699207623e-07,1.1764398273068324e-08,9.054951718482383e-13,2.3167224509753478e-17,7.536791189148783e-13,2.6125665284031124e-12,0.007766913266824021,0.029639459919309236,0.018366568482306684,0.0010857833742145679
"(23.229, 24.979]",7.324638425719271e-08,3.0481328875490504e-07,1.7838642961063025e-07,9.046628924481267e-08,9.563247445160826e-13,2.129622750251594e-17,1.8140334530039745e-12,2.016950536086949e-10,0.006760348281401858,0.028133047298922718,0.01646435390734273,0.00834967663213923
"(24.979, 26.776]",5.556186894737011e-08,2.890045037836166e-07,1.489803469955169e-07,1.5045963028867726e-08,4.979767554833858e-13,2.017815862909888e-17,5.089485146932165e-13,5.5272749629607785e-12,0.005128027132628577,0.02667338167220511,0.013749992145604238,0.001388652111786318
"(26.776, 28.569]",5.323022602306546e-08,2.7387968711571777e-07,1.614541979750201e-07,3.111241261398388e-08,5.550999989025046e-13,1.8094080680882106e-17,1.5051681879106539e-12,2.314798557223741e-11,0.004912830480572804,0.025277451842658057,0.014901253747906506,0.002871489009795028
"(28.569, 30.431]",5.2048287213510106e-08,2.593607723074679e-07,1.547316273337674e-07,1.4277767976561911e-07,3.032805950365951e-13,1.7471134359867318e-17,4.528263057111289e-13,9.837840814422403e-10,0.004803744620083702,0.023937443119345442,0.01428080081314273,0.01317752317628805
"(30.431, 32.517]",5.349884847978258e-08,2.4447376282644794e-07,1.4143840963615848e-07,9.569959270805768e-09,5.327902187502233e-13,1.9539964340080958e-17,1.2751399778831533e-12,1.9918323092804847e-12,0.0049376227215930536,0.022563461466304186,0.01305391657895961,0.0008832498209397476
"(32.517, 34.741]",5.219758467382163e-08,2.291028876800724e-07,1.3463530143773868e-07,8.302222661578338e-09,3.680863947190429e-13,1.948321406888896e-17,4.790658493538676e-13,2.012150849258898e-12,0.004817628275055041,0.021145280121319963,0.012426299781497528,0.0007662619427730342
"(34.741, 37.035]",7.416128785046382e-08,2.140974591501804e-07,1.5724781302764233e-07,4.3605590945248226e-08,4.3580385964206856e-12,1.8104839478726995e-17,5.376333968372288e-12,1.3142126641458062e-11,0.006844641900870708,0.01975991089480675,0.014513029655573221,0.00402453441070074
"(37.035, 39.4]",6.97343897637656e-08,1.99640919205186e-07,1.553649177416504e-07,5.303704851054799e-08,1.357577390542283e-12,1.6792819381481073e-17,1.3905973179986783e-12,2.972396284683658e-11,0.006436065768856983,0.018425658997123437,0.014339249718047882,0.0048950013552325165
"(39.4, 41.811]",4.4580582916774033e-08,1.8581212221112533e-07,1.295838143985282e-07,3.6285369394374e-08,3.1347513354927454e-13,1.5018739216720976e-17,6.51659970372321e-13,4.0288734609040706e-11,0.004114520319720743,0.0171493440073536,0.011959808566097761,0.003348921882884354
