quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 22.405]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(22.405, 35.395]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(35.395, 46.554]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(46.554, 56.061]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(56.061, 64.93]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(64.93, 73.165]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(73.165, 80.94]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(80.94, 88.329]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(88.329, 95.338]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(95.338, 102.07]",0.436722445082724,0.028808870046507534,6.193804242848689e-08,8.648960635182599e-12,0.05312586677613729,1.1421871753798403e-07,5.099057778571458e-11,1.4192295061363356e-11
"(102.07, 108.851]",0.2959155305277997,0.07236145663781507,1.555745492337851e-07,1.58714873216174e-11,0.1370774191415611,2.947115589424779e-07,1.292244059756343e-10,2.4288943473023548e-11
"(108.851, 115.402]",0.4581166847768918,0.07075061842379658,1.521113045635069e-07,2.3584161200973755e-11,0.12898421267364021,2.773114538781921e-07,1.0262891909511649e-10,3.3049686798670034e-11
"(115.402, 121.788]",0.4647754716522683,0.05770976569595194,1.240739366189488e-07,1.577458923176869e-11,0.10079772640807486,2.1671151436622245e-07,5.5558912993119414e-11,1.798537282325088e-11
"(121.788, 128.103]",0.5169403344746031,0.051592339773434755,1.1092168921284379e-07,1.146194307946947e-11,0.08499333275899788,1.8273263207015308e-07,4.773076984093243e-11,1.6124168741923783e-11
"(128.103, 134.5]",0.48602950558349073,0.05032928009109841,1.0820615597367242e-07,1.020969605393691e-11,0.07783062246496632,1.673330605708721e-07,4.429670450881601e-11,1.327833795933379e-11
"(134.5, 140.658]",0.6045672440145621,0.04368066159153193,9.39118634848598e-08,6.960738530540294e-12,0.06276236166144872,1.3493683762061024e-07,2.8249441327146488e-11,1.0401112755731895e-11
"(140.658, 146.534]",0.5012523060056506,0.03629542177813652,7.803386146089327e-08,3.505600119088934e-12,0.054553173581878174,1.1728737623059265e-07,1.5471496488288396e-11,3.942927024714243e-12
"(146.534, 152.416]",0.7080450582475086,0.037018223265486386,7.958785886233862e-08,7.612448962802352e-12,0.04221771540116161,9.076658138724643e-08,8.71622512344475e-12,5.076772412149405e-12
"(152.416, 158.282]",0.8237039166275069,0.03373219817243452,7.25230221885659e-08,8.018373061029805e-12,0.035619553919321346,7.65807696857641e-08,1.4101173930752351e-11,8.662268982955131e-12
"(158.282, 164.09]",0.6531730233905017,0.03223776128635418,6.931003621906024e-08,6.2030599032748734e-12,0.035345675450462063,7.599194075227695e-08,1.320938902690318e-11,5.460211977807181e-12
"(164.09, 169.751]",0.685086380610964,0.027923125026563193,6.003372224732155e-08,4.962671122397811e-12,0.02493817222287793,5.3616180250595385e-08,2.963772180036293e-12,1.9137130916768522e-12
"(169.751, 175.259]",0.7683808610363012,0.025740229035109877,5.534057377196162e-08,2.95364771248779e-12,0.02376464367649575,5.109313575841227e-08,3.1852666791493507e-12,1.7621401876830704e-12
"(175.259, 180.935]",0.8031138286072086,0.025313373872513135,5.442285040658649e-08,3.2600586301248974e-12,0.02196377843092177,4.7221339752241916e-08,4.737239697830216e-12,2.7427366512221644e-12
"(180.935, 186.282]",0.7797041144382509,0.021705247253098952,4.666550694674743e-08,2.280823216984855e-12,0.015550208961568083,3.343239428962617e-08,1.4247914535819668e-12,1.0360112878219266e-12
"(186.282, 191.76]",0.7683426324674866,0.021858056108661907,4.699404053255026e-08,2.2084860641350846e-12,0.01441442718211913,3.0990503999189744e-08,1.3618168807036559e-12,1.019683433628168e-12
"(191.76, 197.086]",0.6791544945798169,0.02036403023975935,4.37819382353079e-08,1.5972748704501632e-12,0.015106622485724683,3.247869919790138e-08,4.1529987196374106e-12,1.253154814454973e-12
"(197.086, 202.626]",0.8170127645341776,0.018069778436215524,3.8849378738176323e-08,1.022477134995456e-12,0.0104563811036529,2.2480846190806968e-08,7.119363023747825e-13,5.737767001195856e-13
"(202.626, 207.999]",0.8138383107836747,0.01616024447997461,3.4743948882393965e-08,8.139121534889684e-13,0.008931470155454677,1.9202342075349105e-08,5.05734880157542e-13,4.073057156513139e-13
"(207.999, 213.47]",0.8050480330448156,0.013198445719251684,2.8376187251682743e-08,6.726632853551834e-13,0.006447598209677495,1.3862106039846352e-08,1.8950465114634912e-13,2.499421452811146e-13
"(213.47, 218.954]",0.7589124037784042,0.013587606084362347,2.9212868147767795e-08,8.641974116059569e-13,0.006239398952696891,1.341448506784619e-08,2.1567860566087744e-13,2.5755260804326253e-13
"(218.954, 224.269]",0.8205735843265975,0.011784986950829761,2.5337301345081657e-08,3.5625280577655944e-13,0.005601156761520581,1.2042287135302803e-08,1.2431980591668336e-13,1.1343710875348625e-13
"(224.269, 229.603]",0.8039948924632748,0.010331376594310075,2.2212090957056773e-08,3.432921036955424e-13,0.004344854440261934,9.341281981282269e-09,1.36389279042842e-13,1.130424345572195e-13
"(229.603, 234.752]",0.8079852461592312,0.010716366582263088,2.3039805691091168e-08,4.745874310274893e-13,0.004865811113852376,1.0461320236866675e-08,1.5548460024617758e-13,1.4821374243755674e-13
"(234.752, 239.974]",0.7142903281371582,0.010433726612565628,2.24321398434947e-08,5.224555187946455e-13,0.003250706598262922,6.988903170472653e-09,5.588675078156558e-14,9.611415106360089e-14
"(239.974, 245.254]",0.6020703576988344,0.011894029430797516,2.5571738785350822e-08,1.2616158403853413e-12,0.0031606091211952166,6.795196810302665e-09,8.530374068807156e-14,2.2478060926429411e-13
"(245.254, 250.51]",0.6881593510519398,0.009735326790350935,2.0930605151209e-08,3.5144990808658984e-13,0.0023481423082497522,5.048422158929129e-09,3.099695059442886e-14,3.847309843505662e-14
"(250.51, 255.844]",0.6884087596865397,0.009767882017785065,2.10005977283156e-08,5.072614031380797e-13,0.0025044202685293505,5.384414196062449e-09,5.467451678684603e-14,8.380447976203098e-14
"(255.844, 261.162]",0.7268191641268462,0.008920913475702029,1.917964559064256e-08,3.132573302026857e-13,0.002199596272800913,4.7290534842341255e-09,4.970201346452399e-14,7.638199653337499e-14
"(261.162, 266.661]",0.7198871934832574,0.008557181558768305,1.8397634950611676e-08,2.6409186173602737e-13,0.0018677254250067316,4.015543005750578e-09,2.5493526095314463e-14,4.487518416445134e-14
"(266.661, 272.129]",0.7161630342903723,0.007781695571285935,1.6730367754160042e-08,2.1105368226781272e-13,0.001279190375995708,2.7502136548441017e-09,7.619046531367646e-15,2.357473500066392e-14
"(272.129, 277.715]",0.709935245584839,0.00759964716455831,1.633897017689543e-08,2.2807125055481945e-13,0.001132055634771508,2.433879212363817e-09,6.63437080229592e-15,1.651427172076354e-14
"(277.715, 283.342]",0.7274332365904475,0.007103382335263513,1.5272018505309365e-08,2.1377343635637888e-13,0.0009828878987636212,2.113173903654985e-09,5.2378614600382984e-15,1.7834917751652207e-14
"(283.342, 289.14]",0.7222099296068695,0.007285121032574002,1.566275021838048e-08,2.540158333233725e-13,0.0010614345064216735,2.2820463068379043e-09,1.0283100596486818e-14,3.402935529500874e-14
"(289.14, 295.075]",0.7474638498890862,0.006541737567457432,1.406450229929531e-08,1.420370862102693e-13,0.0007385372360228787,1.5878286994927777e-09,2.7364220126952936e-15,1.0241146910656709e-14
"(295.075, 301.331]",0.78893354860798,0.005703050143242295,1.226135426949006e-08,1.0651641145012464e-13,0.0005869516369619958,1.261925071512104e-09,1.4303470143882885e-15,6.927912321863423e-15
"(301.331, 307.68]",0.7867844260696044,0.005613105277883498,1.2067976019047604e-08,1.2329824416016732e-13,0.0005227201470525401,1.1238296605905956e-09,1.4185448488148661e-15,6.765101885933054e-15
"(307.68, 313.891]",0.7941829594785124,0.005441830625028058,1.1699741628099298e-08,9.408742797434367e-14,0.00043060254602164357,9.257801059967742e-10,1.3426268110542005e-15,6.718894106925569e-15
"(313.891, 320.547]",0.7854827542491185,0.005434848173572595,1.1684729606669608e-08,1.1106713238154222e-13,0.0003524954768008112,7.57852694767011e-10,4.618025899373136e-16,4.424392268140702e-15
"(320.547, 326.988]",0.8175205432298678,0.004933643807006314,1.060715810623901e-08,6.932850667734408e-14,0.0003003282772864915,6.456950776276681e-10,4.1612446391453773e-16,2.811137117710337e-15
"(326.988, 333.082]",0.7594630809414322,0.005518840037471137,1.1865309116431612e-08,1.9588182056445352e-13,0.00024684385040241955,5.307054686544224e-10,3.03028021746396e-16,2.450844105287101e-15
"(333.082, 339.529]",0.7963634764101525,0.005020826399543681,1.0794597568699275e-08,1.319892883779852e-13,0.00021214213852650417,4.5609802660474233e-10,5.801897194054021e-16,3.3650465720157545e-15
"(339.529, 346.178]",0.7932938428485051,0.005034391957673979,1.0823763034532682e-08,1.2051429649202087e-13,0.00016263661095820275,3.4966290915584393e-10,1.669064125343129e-16,2.5956801422181408e-15
"(346.178, 352.733]",0.7785471515307912,0.005130642135540592,1.1030697481834074e-08,1.6978439243216045e-13,0.00013962454250037812,3.001877832586109e-10,1.5805112076110609e-16,2.8151670708974544e-15
"(352.733, 359.7]",0.826852573623552,0.0044136488729364124,9.489187556299851e-09,1.1154734243261571e-13,9.698381325364935e-05,2.0851173720050858e-10,3.934851709432233e-17,1.0376986024505447e-15
"(359.7, 366.652]",0.8252358796251905,0.004520686395395664,9.719314409481479e-09,7.655277775271858e-14,8.872814657878075e-05,1.907623484893937e-10,4.6673604055400955e-17,1.0445210824297688e-15
"(366.652, 373.677]",0.8292505670871654,0.004402322806401495,9.464836917470385e-09,8.665692445712093e-14,6.915451726169288e-05,1.4867974402888882e-10,2.528826301358105e-17,5.886692144701481e-16
"(373.677, 380.777]",0.8026973661443675,0.004725917318098493,1.016055356872252e-08,1.2681136922186567e-13,5.841515737701976e-05,1.2559050355823342e-10,1.593503337409078e-17,3.999186451881767e-16
"(380.777, 387.825]",0.6348284702602544,0.006554593015748529,1.4092141054317836e-08,5.848341846160031e-13,6.173786170297663e-05,1.327341992736918e-10,5.0146236242552394e-17,1.0349298574287811e-15
"(387.825, 394.882]",0.556624655076946,0.007740505526423047,1.664181062775313e-08,6.928482122522086e-13,4.572440879159371e-05,9.830584702486587e-11,1.2248949025585878e-17,7.527644107118171e-16
"(394.882, 401.993]",0.4925436059478704,0.008067744770823162,1.7345363324238618e-08,1.2631965189550727e-12,4.414024943788913e-05,9.489996095210982e-11,3.0656785905256063e-17,3.2925088034401756e-15
