quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 3.211]",0.020513388036828357,0.6803013956670295,7.370990014859287e-08,1.9488476744535592e-10,0.2285666312212504,2.4764940468922116e-08,2.241875918261085e-11,3.576114232166845e-12
"(3.211, 5.192]",0.25453698609902264,0.07105887741177966,7.699150394301071e-09,2.24019092563554e-13,0.10300428148417044,1.1160399422128835e-08,5.448980935103797e-13,1.8189374422610882e-14
"(5.192, 6.939]",0.3388785424440142,0.04137872114771699,4.48333844895933e-09,1.7009841585080352e-13,0.06559764437246175,7.107431863984629e-09,2.7693357664941415e-13,9.529584721458117e-15
"(6.939, 8.647]",0.6560211311188205,0.027123952092709,2.9388500642843707e-09,4.3805631940052455e-14,0.04644744871030178,5.032529447093647e-09,4.5593704248402555e-14,3.755067373688091e-15
"(8.647, 10.313]",0.5598798341693006,0.023205780281156788,2.51432050307221e-09,1.1645251159859768e-13,0.037874695019188255,4.103681112230407e-09,4.381894217363856e-14,5.49170269659057e-15
"(10.313, 11.904]",0.5592341134101229,0.019712716342905376,2.135850907476699e-09,1.1782565636237656e-13,0.03342852375095387,3.6219433966936547e-09,2.842479750525497e-14,2.782274963266854e-15
"(11.904, 13.467]",0.6540259253396934,0.016058826249937357,1.7399559767562767e-09,6.716797885206442e-14,0.02930167805360752,3.1748042518712417e-09,1.3030742431729918e-14,2.6374287193768876e-15
"(13.467, 15.011]",0.7018419591056213,0.01580060830440692,1.7119783493357694e-09,6.570292104751272e-14,0.025908937009354326,2.8072045303437917e-09,1.5888421025042834e-14,5.674764970533834e-15
"(15.011, 16.559]",0.7254665129051548,0.011952174456422932,1.2950048189709945e-09,2.3681073191043455e-14,0.023115682753930424,2.504558536129633e-09,1.6222704249977464e-14,1.0875051116829897e-15
"(16.559, 18.16]",0.6618830278564929,0.010246418992412347,1.1101881101843564e-09,4.5796120412535513e-14,0.021649224659345934,2.3456694313705067e-09,1.0936319726574757e-14,1.9087227725454785e-15
"(18.16, 19.809]",0.7237293549796893,0.008724472904093563,9.452869429722487e-10,1.6179260571876453e-14,0.019393215073143268,2.101233299984622e-09,9.16451314652339e-15,1.0570973193553879e-15
"(19.809, 21.501]",0.694020846435709,0.00773490747011133,8.38068627981418e-10,2.205664658254884e-14,0.018238000628183176,1.9760670987529885e-09,8.227158927496659e-15,9.967232138053691e-16
"(21.501, 23.229]",0.6958581487886872,0.0067571516454597615,7.32129871036626e-10,1.815891580624408e-14,0.017020559254623143,1.844158678965184e-09,6.596527678120342e-15,1.6190553143112568e-15
