quantile,score,sampers_weight,sampers_mean,sampers_var,twitter_weight,twitter_mean,twitter_var,covariance
"(-0.001, 2.115]",0.014682548233056947,0.590517677673264,6.721659437237675e-08,4.1261960646346734e-10,0.18387483061707946,2.092983897378978e-08,1.531536357031838e-10,6.561915158481293e-12
"(2.115, 3.2]",0.8215618007662732,0.05847530357839675,6.656042503109372e-09,2.2973442888995855e-13,0.0521615339058727,5.937367836652596e-09,2.303454467025214e-13,5.639455113638395e-14
"(3.2, 4.113]",0.9412924064313822,0.03364460745856948,3.829649844304561e-09,6.146568949422166e-14,0.0321699715660844,3.661797117147151e-09,6.779925954344722e-14,1.6226558746805776e-14
"(4.113, 4.957]",0.9584420261386498,0.02354497666984177,2.6800436399458563e-09,4.622683663368449e-14,0.022495906329747652,2.5606315745932353e-09,4.459981731889922e-14,1.2155074391919946e-14
"(4.957, 5.788]",0.8337710136616233,0.021555031394410316,2.4535350196977217e-09,2.8455382866423217e-13,0.021055609232706926,2.3966875143087865e-09,4.424444180625497e-14,8.805284500782024e-15
"(5.788, 6.614]",0.9721309056549226,0.017150414628250267,1.9521726562486075e-09,2.6465852213040665e-14,0.01887741776382441,2.148751477904035e-09,3.014240490047952e-14,9.085722937244412e-15
"(6.614, 7.456]",0.9486498826894202,0.014500059441801655,1.650491849312949e-09,1.307783915064676e-14,0.0178416989849121,2.0308591747975367e-09,5.081795702548112e-14,4.4318449261564115e-15
"(7.456, 8.337]",0.9243822206430612,0.016493132510004747,1.877356495444746e-09,1.1988777710377792e-13,0.015611523425097687,1.777005968279007e-09,1.9249346070102652e-14,6.855733780633556e-15
"(8.337, 9.272]",0.9000787527024111,0.015628928897026523,1.7789871732297377e-09,1.542514965800714e-13,0.016387695754878143,1.8653549925782972e-09,2.5937296129385803e-14,4.6046934947416595e-15
"(9.272, 10.288]",0.9004692761661751,0.014470568929390071,1.6471350458072298e-09,1.5734628397983658e-13,0.014803951641046751,1.6850828521937965e-09,2.1304592298205718e-14,3.682183931216281e-15
"(10.288, 11.406]",0.9471337188238845,0.01327640405461799,1.511207369065082e-09,4.111032573145491e-14,0.01635708757413207,1.861870968733674e-09,2.63635382177789e-14,4.667066634764013e-15
"(11.406, 12.65]",0.8389215910925379,0.015923164429786498,1.8124789910079863e-09,2.898555079671883e-13,0.01648956283833113,1.8769501720068543e-09,2.4329867592914588e-14,7.709714482875753e-15
"(12.65, 14.062]",0.7026511428918588,0.018458853461857595,2.101107744332985e-09,7.161003323760613e-13,0.015157656955440081,1.7253439104886257e-09,1.7123356120694916e-14,4.104109642754183e-14
"(14.062, 15.693]",0.8968038688794434,0.016516221042290388,1.879984583591764e-09,1.479303799503017e-13,0.01736252551664439,1.97631650847557e-09,4.3057036842129443e-14,6.718697426031828e-15
"(15.693, 17.608]",0.8708895049830555,0.014076154999397865,1.6022402659395728e-09,4.7742595468178995e-14,0.02138957920451424,2.4347021664966372e-09,6.949374550711569e-14,6.4291872366626675e-15
"(17.608, 19.895]",0.7927937026429791,0.017582213438745626,2.0013228283652168e-09,2.2055935140770053e-13,0.026707619880099526,3.04003642906278e-09,5.912309384344212e-14,8.718939574169797e-15
"(19.895, 22.678]",0.7579224905021826,0.013682677468892882,1.5574520732019594e-09,2.5572180044175315e-14,0.028835616053766437,3.2822589078121483e-09,5.87390643497199e-14,4.389552717569253e-15
"(22.678, 25.793]",0.7383263751213477,0.014875478550143536,1.6932245140224684e-09,6.71858142737177e-14,0.03158001998085655,3.5946449591290434e-09,5.0568895520975394e-14,6.078976663011994e-15
"(25.793, 29.162]",0.705915103112461,0.011625601810545946,1.32330223256518e-09,2.4639667410758207e-14,0.027769229609099555,3.1608758098872885e-09,6.106029967472066e-14,4.219750875589464e-15
"(29.162, 32.281]",0.6751288998573061,0.00974614271792567,1.1093698741540033e-09,1.0896365727303289e-13,0.023941133076525904,2.72513675993682e-09,5.1438385487146e-14,7.862476480665585e-15
"(32.281, 35.044]",0.5610297326881215,0.006282006893239078,7.150592186352148e-10,1.1491441397172032e-14,0.02313824670488617,2.6337469682166853e-09,4.1743828516792346e-14,1.8549662274614682e-15
"(35.044, 37.614]",0.6060069715085524,0.005040535607780433,5.73746816018542e-10,4.957178980834654e-15,0.01829021400928787,2.081912095994019e-09,2.8647220959365477e-14,1.0908122368537818e-15
"(37.614, 40.002]",0.7036277633663732,0.004462865777945383,5.079926479364365e-10,9.717103070586019e-15,0.014009782885392346,1.5946853566905823e-09,1.4118094977435875e-14,2.968074636572936e-15
"(40.002, 42.213]",0.6713561159817948,0.003784184754291372,4.307407233963855e-10,4.635639147476985e-15,0.013588977378980287,1.5467865145329522e-09,1.3959835115192749e-14,1.1081429025027093e-15
"(42.213, 44.525]",0.6543111232842906,0.0038493012285679743,4.381527074976158e-10,3.211860571549982e-15,0.01407204080717604,1.601771961602209e-09,2.5404519342762554e-14,5.535025024276884e-16
"(44.525, 46.962]",0.6333438715557075,0.003504320565789849,3.988847462612357e-10,2.02893850120147e-15,0.014030525209537152,1.5970463840418299e-09,2.2042020365206696e-14,1.9624619160518186e-15
"(46.962, 49.411]",0.652023570383431,0.0030786089092589577,3.5042745392516744e-10,4.6428115501649066e-15,0.012697855059443788,1.4453531286189774e-09,1.2926394783423002e-14,1.4508009302605429e-15
"(49.411, 51.915]",0.6213282059442558,0.0026421352478772273,3.0074515962549555e-10,1.807065444112901e-15,0.012622489711678082,1.4367745505305776e-09,1.0866784549841524e-14,5.605966234741777e-16
"(51.915, 54.193]",0.6198136443287919,0.002102368881918651,2.3930541235248656e-10,1.1365471025191092e-15,0.01156917708869186,1.3168796007205516e-09,9.4051187293769e-15,2.1996308236996943e-16
"(54.193, 56.242]",0.6094288585813936,0.0018139176762216101,2.0647200461106947e-10,1.5080601559644356e-15,0.011249247771423837,1.2804631479034784e-09,7.58384351252668e-15,4.508819415543515e-16
"(56.242, 58.166]",0.47645888642110845,0.0015402912634231505,1.7532605201044455e-10,6.549637938003181e-16,0.013837282404990398,1.575050220845194e-09,2.979371787683227e-14,7.332272504718307e-16
"(58.166, 60.05]",0.5396153389135155,0.0013169196131238528,1.499004260213717e-10,6.049425005297605e-16,0.011805119147628104,1.3437360730507091e-09,1.2189763527923113e-14,4.882926402250244e-16
"(60.05, 61.85]",0.5909501274457093,0.0011599382532558019,1.3203177824125696e-10,4.721549202212325e-16,0.010333977707994706,1.1762811074316342e-09,1.2353433465809438e-14,2.832794694687965e-16
"(61.85, 63.607]",0.6917157005622512,0.001014573268382407,1.1548538243701829e-10,2.854514568874866e-16,0.008167781288611837,9.297104262180621e-10,7.411810058736296e-15,2.254516464407616e-16
"(63.607, 65.353]",0.6996730165800705,0.0008693488672119718,9.895498879172332e-11,6.695865976297871e-16,0.007778828685058767,8.854372903381705e-10,9.217430352423503e-15,2.055256449943515e-16
"(65.353, 67.048]",0.6379053801123832,0.0008274940003533118,9.419079338400342e-11,1.2513175088239282e-16,0.008839907290256332,1.006216215168656e-09,7.610508926084289e-15,1.1330927043922688e-16
"(67.048, 68.668]",0.6120323222070716,0.0007295845548210453,8.304609825565869e-11,1.1458241969494383e-16,0.009167174260784243,1.0434678877961816e-09,5.744967493649183e-15,9.698626883776045e-17
"(68.668, 70.216]",0.6272019157770138,0.0005399860906329889,6.146475777628765e-11,1.859164300569209e-17,0.008553149751604008,9.735755917164325e-10,6.476483462295238e-15,4.8742489528888643e-17
"(70.216, 71.784]",0.7053077483393014,0.0005626687455185368,6.404664629609939e-11,1.6066567575130656e-16,0.007249388954599188,8.251729884342187e-10,4.915832571927089e-15,1.1928182796245743e-16
"(71.784, 73.38]",0.6239707428053778,0.0004452972834289666,5.068665682169008e-11,1.583363654803167e-17,0.008297053760011866,9.444250666126521e-10,2.8119043095992968e-14,4.572380429209503e-17
"(73.38, 75.118]",0.6636247312962003,0.00046515353089349464,5.294682511477071e-11,4.0487379438659445e-17,0.007689328699458488,8.752498150840322e-10,2.066058572009778e-14,4.5121456744345766e-17
"(75.118, 76.989]",0.7292241461764427,0.00045259251296344394,5.151704768552408e-11,8.718505569423308e-17,0.006701778771427438,7.628404064504415e-10,3.579875533289709e-15,6.393744951614967e-17
