distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(181.251, 185.671]",1.376587988977487e-10,1.979643385731794e-11,5.829761051968763e-16,2.4098309800692895e-20,1.2705081185468817e-05,1.8270920664273079e-06
"(185.671, 190.323]",3.211969037960537e-10,1.8815527195823987e-11,1.3601891495494416e-15,6.341391028902426e-20,2.9645189432760573e-05,1.7365978980658289e-06
"(190.323, 194.902]",8.25952793386492e-10,2.0336702068529258e-11,1.2047882271751575e-14,4.288103164381951e-20,7.623048711281289e-05,1.8769555807128754e-06
"(194.902, 199.511]",5.047489292917451e-10,3.092557419684123e-11,2.5260571322565413e-15,1.1469568609633174e-19,4.658529768005233e-05,2.854244944923279e-06
"(199.511, 204.389]",3.212038640947469e-10,2.1786986699463133e-11,1.360218622769802e-15,2.643012067606016e-20,2.9645189432760573e-05,2.0108081504402814e-06
"(204.389, 209.894]",1.147156657481239e-09,1.1196407970703292e-11,3.944801609569355e-14,7.811764361351491e-21,0.00010587567654557345,1.0333612772480948e-06
"(209.894, 216.791]",6.423938075921074e-10,9.894660637452305e-12,5.829411546228008e-15,8.474258281864336e-21,5.9290378865521146e-05,9.132375981942816e-07
"(216.791, 224.97]",4.588626629924956e-11,8.985455335126976e-12,1.943295795433636e-16,1.1526364395069225e-20,4.235027061822939e-06,8.29303614700202e-07
"(224.97, 234.117]",1.2389291900797387e-09,1.332475422945415e-11,3.0119876230881915e-14,2.4658930834094906e-20,0.00011434573066921937,1.2297948668532422e-06
"(234.117, 243.933]",1.8354506519699825e-10,7.797046020498657e-12,7.772930513069832e-16,1.5386439533794805e-20,1.6940108247291756e-05,7.196205654158957e-07
"(243.933, 254.078]",2.294313314962478e-10,3.92174825926676e-12,9.71605786272694e-16,1.7405307081021457e-21,2.1175135309114695e-05,3.6195383384076005e-07
"(254.078, 264.795]",4.1296744773778333e-10,6.494827849557538e-12,1.7487767221893945e-15,3.862657306405788e-21,3.811524355640645e-05,5.994466312027573e-07
"(264.795, 277.455]",1.8354506519699825e-10,3.011920157076204e-12,7.772930513069203e-16,8.249245145150269e-22,1.6940108247291756e-05,2.7798215897718665e-07
"(277.455, 291.861]",9.636115922842409e-10,2.9547525213632883e-12,6.412017051453293e-15,8.58705348322787e-22,8.893556829828173e-05,2.7270592920669834e-07
"(291.861, 312.377]",2.294313314962478e-10,1.933674641345564e-12,9.716057862726833e-16,4.315410622005916e-22,2.1175135309114695e-05,1.7846656734834026e-07
"(312.377, 348.792]",5.04737991679513e-10,7.67273587835579e-13,2.9146573470603303e-15,9.650734408954492e-23,4.658529768005233e-05,7.081628306287054e-08
"(348.792, 444.055]",2.3860858475609797e-09,1.1134437150650223e-14,1.1265544269313202e-14,4.838871342001218e-26,0.00022022140721479286,1.02764174238209e-09
"(444.055, 1442.945]",2.3401995812617296e-09,3.479307743890003e-18,1.1848756198660974e-14,1.2219091114767793e-31,0.0002159863801529699,3.211192289145839e-13
