zone,groundtruth,model
10201,12.9717868338558,100.6312957713929
10202,12.1728,70.29577290268645
10601,13.557275541795665,137.47452917641556
10602,10.4,129.6842347274845
10603,13.8,99.46971384874746
10701,10.059925093632959,31.62642806168915
10703,12.162079510703364,21.082103544676947
10704,9.668041237113401,113.20068235975744
11101,7.585585585585585,187.15841880603753
11102,12.216666666666667,78.98216488271494
11103,7.555926544240401,139.66943975762427
11401,9.730077120822623,118.40716857616573
11402,16.74251497005988,114.24188014779135
11501,8.259720062208398,193.21867335687875
11502,14.989795918367347,198.43165653012628
11503,15.109756097560975,218.2651701601902
11504,11.26530612244898,64.1737109883343
11601,6.956661316211878,99.77416643185644
11602,9.1175,91.74519266587393
11603,6.575289575289576,108.19051038468947
11701,3.0921658986175116,113.48997028543835
11702,4.704022988505747,193.7994208417639
11703,3.229799851742031,194.41193092005088
11801,4.003802281368821,230.70722910362295
11802,4.162374020156775,185.31152431363765
11901,6.779829545454546,100.11384611528565
11902,4.811965811965812,115.84164861878604
11903,6.234493192133131,236.58892441797576
11904,6.015978695073236,274.96102082881737
12001,5.7928730512249444,172.35397536638922
12002,4.136666666666667,156.47324590755576
12003,4.173601147776184,125.4790478471629
12101,4.155864197530864,121.34076213165325
12102,7.333333333333333,123.14057659975073
12103,6.403453689167975,92.95722173747158
12104,5.173758865248227,191.77934810052673
12201,3.4944444444444445,225.55628091531634
12202,6.709090909090909,174.32855502556347
12203,5.090346534653466,167.41427930743512
12301,13.031746031746032,203.05035519704742
12302,10.458715596330276,120.0561944295908
12303,20.939226519337016,456.09391590628485
12401,13.166666666666666,232.6282464967802
12403,11.683860232945092,136.1005705642173
12404,10.981132075471699,15.728226222417504
12405,10.86970684039088,40.815237557482774
12501,5.870069605568445,178.66664421268575
12502,6.643939393939394,98.51778042187075
12503,6.345299145299145,193.69467170762746
12504,6.576,101.7947982888219
12601,6.1066666666666665,50.70347044781595
12602,5.255742725880551,99.1017541688592
12701,11.225806451612904,89.27977019635212
12702,8.72817133443163,307.62732296641576
12703,9.215384615384615,62.23985307968473
12801,9.869140625,172.40188630393305
12802,7.982905982905983,189.7639904504579
