distance,model_sum,groundtruth_sum
"(125.048, 126.829]",0.00016101192776360877,0.00027835682073491184
"(126.829, 128.615]",0.00014520348394681806,0.00028571294240219207
"(128.615, 130.41]",0.00015544969753177496,0.00012606527334627356
"(130.41, 132.216]",0.00020492427169913836,0.00018676115048115705
"(132.216, 134.037]",0.0001118301025558155,0.00025274977329819195
"(134.037, 135.874]",0.0001727218861464166,0.00011928858748861987
"(135.874, 137.745]",0.00014813097354252004,0.00018681101613972958
"(137.745, 139.623]",0.00014315424122982663,0.00012764085809542847
"(139.623, 141.518]",0.00011475759215151749,0.00025476239442924487
"(141.518, 143.433]",0.00010685337024312216,0.00014092255848116453
"(143.433, 145.368]",0.0001437397391489671,0.00018568934040144412
"(145.368, 147.331]",0.00015837718712747697,7.953991102992682e-05
"(147.331, 149.329]",0.00011446484319194729,0.00016896546626405173
"(149.329, 151.372]",7.34799888521196e-05,0.0003083259014064922
"(151.372, 153.465]",6.703951174157528e-05,7.053737567632121e-05
"(153.465, 155.629]",6.674676278200508e-05,0.000190758219018518
"(155.629, 157.85]",5.913528983317994e-05,0.00019666273938794538
"(157.85, 160.141]",9.367966706246327e-05,0.00012724366496255524
"(160.141, 162.483]",0.00010129114001128839,0.00010458894697082322
"(162.483, 164.899]",4.918182520779321e-05,0.00012725261786171118
"(164.899, 167.404]",5.3865808560916355e-05,5.016541480772631e-05
"(167.404, 170.016]",5.503680439919717e-05,5.851197305213061e-05
"(170.016, 172.761]",4.537608873338064e-05,0.00013313364768124668
"(172.761, 175.648]",6.762500966071567e-05,0.00012966163845660425
"(175.648, 178.71]",8.489719827535732e-05,7.884961410950658e-05
"(178.71, 181.959]",7.61147294882514e-05,4.829907552706158e-05
"(181.959, 185.391]",3.249513451229194e-05,0.00019501438787716317
"(185.391, 189.041]",4.215585017810847e-05,0.00015407015182714422
"(189.041, 193.016]",3.600812202713431e-05,0.00010449887065736214
"(193.016, 197.317]",2.2248920927335026e-05,0.00014229007186563334
"(197.317, 201.958]",3.9228360582406494e-05,5.934867445359233e-05
"(201.958, 206.952]",7.230899301383885e-05,7.96771707603744e-05
"(206.952, 212.455]",3.220238555272174e-05,3.65857629243835e-05
"(212.455, 218.687]",3.9228360582406494e-05,3.4687129654572094e-05
"(218.687, 225.923]",1.9614180291203244e-05,7.240681108294732e-05
"(225.923, 234.882]",1.4930196938080086e-05,0.0
"(234.882, 247.293]",4.976732312693361e-06,7.669821438605819e-05
"(247.293, 264.272]",7.318723989254943e-06,0.0
