distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",6.775773258438155e-06,5.927265638233507e-07,2.133716855852424e-06,7.370865429347212e-06,1.2859807547984113e-08,2.259007898559447e-16,3.5120959190695246e-10,1.943457156399613e-08
"(3.211, 5.192]",1.003323683823643e-06,5.532856018996931e-07,1.225797364319437e-06,7.699187099029142e-07,4.71191355854138e-11,9.021649072086167e-17,6.97120202434177e-11,2.181540532333051e-11
"(5.192, 6.939]",5.509185797128286e-07,5.235325601658782e-07,7.755311736664619e-07,4.4833598227096996e-07,1.749401148984547e-11,6.232139661470662e-17,3.523837817839266e-11,1.6811109713676193e-11
"(6.939, 8.647]",3.5787011953398833e-07,4.971497189891412e-07,5.426395329421333e-07,2.93886407488125e-07,6.632724301946968e-12,5.433544100069225e-17,5.467929354164416e-12,4.2951250827936045e-12
"(8.647, 10.313]",2.664021803250946e-07,4.7258761456091e-07,4.384943995381474e-07,2.5142780056727023e-07,7.196563395249965e-12,4.6386740614569843e-17,5.568595715658747e-12,1.1582596055379163e-11
"(10.313, 11.904]",2.2217015193773694e-07,4.500275033360697e-07,3.854032599121437e-07,2.1358610898764178e-07,4.577788734904923e-12,3.850532146422142e-17,3.364455010887485e-12,1.173758614631261e-11
"(11.904, 13.467]",1.800024597981422e-07,4.29296874694934e-07,3.3944456779450486e-07,1.739964271776862e-07,2.474843686340209e-12,3.3694527304316683e-17,1.4409961474449136e-12,6.686930348638243e-12
"(13.467, 15.011]",1.4810984068565916e-07,4.0977192997904717e-07,3.0263614856524104e-07,1.7119865109765435e-07,1.9923287061237836e-12,2.985787315033324e-17,1.7371887440966855e-12,6.5413784134823485e-12
"(15.011, 16.559]",1.2302054904443263e-07,3.9122661033184625e-07,2.706025978262187e-07,1.2950109927430747e-07,1.5477054954308406e-12,2.7521814726853132e-17,1.7624391775806254e-12,2.351541257401214e-12
"(16.559, 18.16]",1.0489403911056076e-07,3.731328005783013e-07,2.5736404011837626e-07,1.1101693456284513e-07,1.0817617310570236e-12,2.6923590872220197e-17,1.50812480569633e-12,4.567382612172995e-12
"(18.16, 19.809]",9.744607557086608e-08,3.5541290189734995e-07,2.3011816380636878e-07,9.452914495084786e-08,1.1475917850505643e-12,2.565065480031009e-17,1.2466449817323397e-12,1.6091048029221236e-12
"(19.809, 21.501]",7.784472954432983e-08,3.3805824388621826e-07,2.1538205725824217e-07,8.380726233678593e-08,7.007285568699564e-13,2.4568664424218922e-17,1.1166479376582683e-12,2.1987455757773446e-12
"(21.501, 23.229]",6.93702202061244e-08,3.211417851573151e-07,2.014705958583706e-07,7.321333613734111e-08,7.743330143429888e-13,2.3167224509753478e-17,9.340312423585381e-13,1.8106132646274065e-12
"(23.229, 24.979]",6.743881330419957e-08,3.0481328875490504e-07,1.7406444933188244e-07,6.877738343306384e-08,1.1856129825811977e-12,2.129622750251594e-17,2.0165899387348017e-12,3.3608753557607054e-12
"(24.979, 26.776]",4.645885590117968e-08,2.890045037836166e-07,1.4486122889027604e-07,5.3661718914482886e-08,4.431517334310322e-13,2.017815862909888e-17,5.602631650652161e-13,2.268201768954608e-12
"(26.776, 28.569]",4.545614678101033e-08,2.7387968711571777e-07,1.5938610387514234e-07,4.065177677643253e-08,6.15499168258367e-13,1.8094080680882106e-17,1.6007365458316436e-12,2.697985476260605e-13
"(28.569, 30.431]",4.2900855797352974e-08,2.593607723074679e-07,1.5110162312626573e-07,5.5981456442106964e-08,2.627706283338254e-13,1.7471134359867318e-17,4.992192322790005e-13,3.844206297738422e-12
"(30.431, 32.517]",4.9143528706794376e-08,2.4447376282644794e-07,1.3955423887774448e-07,4.244577725049887e-08,5.168720290664482e-13,1.9539964340080958e-17,1.4483784159499165e-12,5.80363983485233e-13
"(32.517, 34.741]",4.240397325746073e-08,2.291028876800724e-07,1.3351927942427102e-07,3.988252299505033e-08,3.0499308279510836e-13,1.948321406888896e-17,5.54747064146898e-13,3.1209395146657436e-13
"(34.741, 37.035]",6.222187454298165e-08,2.140974591501804e-07,1.5571865165896926e-07,3.9685666529743426e-08,3.712668614967737e-12,1.8104839478726995e-17,5.49447981003476e-12,3.5767645787114316e-13
"(37.035, 39.4]",5.8480583524715386e-08,1.99640919205186e-07,1.5099535192409784e-07,3.712964551168325e-08,1.0206485606585722e-12,1.6792819381481073e-17,1.4634403260910495e-12,1.557450488460959e-13
"(39.4, 41.811]",3.5580001038267104e-08,1.8581212221112533e-07,1.2537526465289834e-07,3.751822467007241e-08,2.340226245273154e-13,1.5018739216720976e-17,7.244552380683094e-13,3.3755866508504146e-13
"(41.811, 44.358]",2.9941109964626586e-08,1.7255793062483613e-07,1.0188123744726562e-07,3.1446796631144695e-08,3.423158420011867e-13,1.4587994327175123e-17,5.18331600833552e-13,2.529972893268271e-13
"(44.358, 46.832]",3.0414850892269705e-08,1.5986908797605633e-07,9.953456160778312e-08,2.663468427978939e-08,1.7158395610511122e-13,1.1731957585254073e-17,2.9717183292990364e-13,9.920394938322542e-14
"(46.832, 49.227]",2.072265515016648e-08,1.487043943172955e-07,9.017353921104847e-08,2.383738503457283e-08,8.405128908698447e-14,9.502766487738664e-18,1.6025540816411155e-13,1.1073561199735688e-13
"(49.227, 51.555]",2.0657964239187814e-08,1.3847743054794085e-07,8.587743626354823e-08,1.8223485667790578e-08,1.0707855709852046e-13,7.790603305989701e-18,2.788825648983706e-13,5.50362010700713e-14
"(51.555, 53.764]",1.922398237916068e-08,1.2942447066032234e-07,8.016412572359242e-08,1.5023046575650857e-08,8.431500906392095e-14,6.112970061301155e-18,1.686173325756506e-13,2.1113471151598358e-14
"(53.764, 55.987]",1.5083437220235843e-08,1.2106443889929044e-07,7.647547362090857e-08,1.3807523071044682e-08,7.602235816452763e-14,5.4563534062327296e-18,2.553326820239835e-13,1.9754952059062265e-14
"(55.987, 58.084]",1.4210436778313955e-08,1.1344417782054857e-07,8.177134351570792e-08,1.1909704998830526e-08,5.580382326968195e-14,4.239392723959082e-18,2.9449254120861383e-13,1.367660150647988e-14
"(58.084, 60.03]",1.4113400411845953e-08,1.0679242206954605e-07,8.892291934455695e-08,1.1493692889081694e-08,5.525938900980525e-14,3.235914014642382e-18,2.4632367422646193e-13,1.721481046705117e-14
"(60.03, 61.847]",1.4048709500867283e-08,1.0091654138467163e-07,1.0089469820392173e-07,9.423369089552412e-09,8.716947448317647e-14,2.533447174816807e-18,1.3644443446541192e-12,1.7590697324888437e-14
"(61.847, 63.57]",1.514845498750463e-08,9.571324360269671e-08,1.0640932718564926e-07,9.198815872502157e-09,5.364119823448167e-14,2.0246810822939786e-18,3.936641471556097e-13,2.4066404882742124e-14
"(63.57, 65.258]",1.4630610656082942e-08,9.094854967463993e-08,1.0398734590449299e-07,7.835571055592372e-09,5.314046761084897e-14,1.7792663163051844e-18,3.679718241488116e-13,5.203096697811021e-15
"(65.258, 66.947]",1.1029800321862802e-08,8.646420826150722e-08,8.750467641372487e-08,6.7578913014164865e-09,3.6775624833952625e-14,1.5923591786827583e-18,2.0897247725414692e-13,6.716634704556194e-15
"(66.947, 68.708]",1.0210382116133014e-08,8.211567121252114e-08,6.906806212259863e-08,5.810265628647267e-09,4.46896274711776e-14,1.5762226124305102e-18,2.299626732416071e-13,7.798050675464267e-15
"(68.708, 70.5]",6.167200179966297e-09,7.784102130813529e-08,5.665390448578874e-08,4.282315639744179e-09,1.775076855322544e-14,1.4626872625839648e-18,1.2084577964387003e-13,2.9110615267439906e-15
"(70.5, 72.284]",7.0297456596818644e-09,7.37517826523094e-08,4.805496915773554e-08,3.6694737034329047e-09,3.990565064251288e-14,1.2982885420368508e-18,1.2113288297200185e-13,3.943187423682089e-15
"(72.284, 73.955]",5.380010845530869e-09,7.003212424192442e-08,4.401072440101691e-08,2.882272044186371e-09,1.4937787917346352e-14,1.027535383749691e-18,5.111686757638185e-14,8.044125270248611e-16
"(73.955, 75.584]",5.434036522208066e-09,6.667130769798377e-08,4.4016311113125537e-08,2.6297322419387817e-09,1.816697903115182e-14,8.821099654695955e-19,6.444572203514914e-14,4.088341875105819e-16
"(75.584, 77.263]",4.118654665641829e-09,6.343750097994534e-08,3.6520669974659144e-08,2.358746406581304e-09,9.48899533259038e-15,8.522691129703912e-19,4.071311402540958e-14,7.98914608131983e-16
"(77.263, 78.964]",3.816763747741381e-09,6.02978574627347e-08,3.4761233271915815e-08,2.2469679862147922e-09,1.0306800550561061e-14,7.90474699017966e-19,6.738056276982787e-14,2.322096374601957e-15
"(78.964, 80.601]",3.3961992311467403e-09,5.734377514347419e-08,2.9251486756499476e-08,1.8404286072419255e-09,9.333285937500458e-15,6.620129946365109e-19,4.0094845037013614e-14,5.594974731126829e-16
"(80.601, 82.152]",3.1267273639689274e-09,5.46647733093955e-08,2.852086047179925e-08,1.90258748527008e-09,5.934130008759236e-15,5.393713617690003e-19,1.5755722057721625e-14,9.594733524427494e-16
"(82.152, 83.605]",3.849109203230715e-09,5.225720123223282e-08,3.3353503558541254e-08,1.5687112464305075e-09,6.519189761108998e-15,4.3270125139572454e-19,3.812567146186056e-14,2.2101428905407243e-16
"(83.605, 84.996]",3.6119091963089335e-09,5.0075204344065176e-08,4.020543132348314e-08,1.4269050650498778e-09,6.070338460569655e-15,3.6286369450887504e-19,6.526098150143085e-14,1.2853470246816496e-16
"(84.996, 86.337]",3.870672840223604e-09,4.806446913484431e-08,3.753733388124753e-08,1.4364947326186744e-09,9.28712417175936e-15,3.113149736627386e-19,3.491633563384061e-14,4.3856843826613257e-16
"(86.337, 87.635]",4.053875907654522e-09,4.6204580347251924e-08,3.8960888961125166e-08,1.3575976639170107e-09,6.8071085841151266e-15,2.69481925207672e-19,3.9715135340819105e-14,5.393543173023788e-17
"(87.635, 88.948]",4.916509234378727e-09,4.443471191178375e-08,4.368251916797948e-08,1.3998391615209938e-09,9.889491288318844e-15,2.556022438552613e-19,9.22110131177216e-14,8.910537470054223e-17
"(88.948, 90.32]",5.186054696789842e-09,4.268622261276281e-08,4.50266955869097e-08,1.3253631584007283e-09,1.0369576451401894e-14,2.5662421162401984e-19,1.387426638019957e-13,4.34481466491703e-17
"(90.32, 91.756]",5.4987274331867344e-09,4.092811980315801e-08,4.7444196829150197e-08,1.497045262500791e-09,1.466859391812842e-14,2.5909074729943655e-19,2.637644047749098e-13,1.8029289618412843e-15
"(91.756, 93.329]",4.7116546829462806e-09,3.913025564674466e-08,4.137652440623368e-08,1.1452423004167685e-09,1.1189681537009538e-14,2.827163559643251e-19,7.189914991153127e-14,6.408027775390234e-17
"(93.329, 95.065]",4.495920886946637e-09,3.723703837275445e-08,3.338345035172454e-08,1.00434049223694e-09,1.2908039494952803e-14,3.138847369702477e-19,4.9776440119070085e-14,1.6818614288075193e-16
"(95.065, 96.929]",2.6738909871182548e-09,3.526382225512652e-08,2.5199032501138434e-08,7.8500838179496e-10,4.327395792036407e-15,3.255246896009192e-19,1.840379491736927e-14,3.4916177592847214e-16
"(96.929, 98.827]",2.54450916516092e-09,3.333201507970799e-08,2.0993437681126e-08,6.379563741935782e-10,4.156405794678612e-15,2.9875354650146225e-19,3.4439174895285164e-14,1.121277133553843e-16
"(98.827, 100.812]",2.619981894636032e-09,3.1454108531473125e-08,1.9051321928454925e-08,4.920759693282248e-10,5.6044408907818005e-15,2.9173221786383136e-19,1.0469221942372034e-14,2.85150169510743e-17
"(100.812, 102.885]",1.7250535777253284e-09,2.9590983093083582e-08,1.8138678119991003e-08,4.963821027650004e-10,2.5934036023073397e-15,2.8045183934754836e-19,1.0917250482182767e-14,2.977503004831219e-17
"(102.885, 105.005]",1.681963685445354e-09,2.7789172900866927e-08,1.8018764337993355e-08,4.72315888800412e-10,2.164443748765813e-15,2.590953804473459e-19,9.572486028390185e-15,4.6258788216702715e-17
"(105.005, 107.241]",1.8652545998849116e-09,2.603448955968634e-08,1.4949872293910722e-08,4.4173743448179856e-10,2.6036855689941155e-15,2.5552447063230985e-19,3.942839019658155e-15,2.9121443362236264e-17
"(107.241, 109.566]",2.134800062296026e-09,2.4311903343924237e-08,1.5189558898323688e-08,4.429579906428698e-10,3.5574948732623935e-15,2.3712972894135115e-19,9.34987693166715e-15,1.243307122861303e-17
"(109.566, 111.942]",2.0701091513173585e-09,2.2644869822877804e-08,1.4245877809832524e-08,4.4472351642974166e-10,2.7208991880031188e-15,2.1763522425836494e-19,5.077704760909716e-15,1.0292459986988151e-16
"(111.942, 114.296]",2.3827302542331094e-09,2.1104362012318745e-08,1.8083605586789196e-08,4.2976208791789177e-10,3.867434020256859e-15,1.8322925841672732e-19,1.702324219774972e-14,1.0078400693586043e-17
"(114.296, 116.81]",1.800563688906244e-09,1.9623403926260196e-08,1.2542476384402817e-08,3.4372674336876973e-10,2.131843497008359e-15,1.834502323688345e-19,8.113026187487046e-15,1.1277630635984683e-17
"(116.81, 119.416]",1.951509147856468e-09,1.8170464287624667e-08,1.3058032458291782e-08,3.3127631547257117e-10,2.6891889375916266e-15,1.6798210043224079e-19,6.460628985916607e-15,6.41712206962572e-18
"(119.416, 122.267]",2.0701091513173585e-09,1.6754924167363327e-08,1.3803888534721298e-08,3.1997183237490013e-10,3.772348359108179e-15,1.7067158256916336e-19,1.044299114500521e-14,7.62281220195704e-17
"(122.267, 125.3]",1.7682182334169103e-09,1.5328178510404482e-08,9.670901008560728e-09,2.4181199236213076e-10,2.056855419914121e-15,1.6153975304689822e-19,3.379159598660292e-15,2.430836807026525e-17
"(125.3, 128.45]",1.822087841472378e-09,1.3967709671218656e-08,1.0426787451494595e-08,2.338040739980646e-10,2.1746346178285092e-15,1.4491721442391284e-19,5.839995653645789e-15,1.2827008030796954e-17
"(128.45, 131.832]",1.3153818565662383e-09,1.268261390262434e-08,8.179978034601811e-09,1.8647438836674017e-10,1.7149214597509083e-15,1.3631512894727119e-19,2.5237552308613966e-15,1.7041416854897334e-18
"(131.832, 135.631]",2.8356182645649235e-09,1.137181625763717e-08,8.096296295353012e-09,2.1229811314166553e-10,4.852229330003149e-15,1.4111639639810576e-19,2.456717395681175e-15,2.8308739984431657e-18
"(135.631, 139.384]",2.3288727952320285e-09,1.0157199324910867e-08,7.039426790688415e-09,2.1331765599459803e-10,3.0845493670060142e-15,1.0851193601286993e-19,1.9426740440546896e-15,6.833539780807036e-18
"(139.384, 143.272]",1.822087841472378e-09,9.056889727403743e-09,5.6117286518241835e-09,1.267630259519855e-10,2.517957519566788e-15,9.291086752933665e-20,1.3331719684811203e-15,9.620075854313133e-19
"(143.272, 147.061]",1.4555454970200178e-09,8.061455935055167e-09,5.0634122084749926e-09,1.186948914345035e-10,1.7252621454519835e-15,7.082063948068973e-20,1.217321650115298e-15,2.2519667579002733e-18
"(147.061, 150.293]",1.3046000380697937e-09,7.254431052130405e-09,4.384669844234933e-09,1.133083300424482e-10,1.897343952193435e-15,4.109636203371276e-20,5.385923636241326e-16,3.638161759365641e-18
"(150.293, 153.272]",1.2291273085946816e-09,6.61340524382315e-09,5.25532675263209e-09,9.641297233864476e-11,1.6722246449186232e-15,2.9009336730135425e-20,1.1851632218782044e-15,2.0253446164495978e-18
"(153.272, 156.045]",1.4663273155164626e-09,6.066684284305464e-09,4.315549506512635e-09,1.2498739323725904e-10,2.6586600081934147e-15,2.1229710905203087e-20,5.195779319854736e-16,7.782832207444242e-18
"(156.045, 158.711]",1.1320664103822467e-09,5.59195803683605e-09,4.186456855324643e-09,2.1694652112131804e-10,1.5329426288997873e-15,1.669812169452676e-20,3.380162463148209e-16,2.4012702722847562e-17
"(158.711, 161.29]",1.2830364010769046e-09,5.167678763009646e-09,5.314993327814725e-09,1.49606148932349e-10,1.57552755641462e-15,1.3260423038101486e-20,1.0644323212954626e-15,3.544859557124985e-18
"(161.29, 163.775]",9.919273016729011e-10,4.791515443225889e-09,7.543148224476335e-09,1.5922134526934574e-10,1.2435885578141737e-15,1.0559474769728234e-20,4.7652662312039186e-15,1.5372142570649134e-18
"(163.775, 166.469]",1.0134909386657902e-09,4.438834591481441e-09,4.777394006005301e-09,9.275718323314793e-11,1.2650034595837499e-15,1.0646472405828563e-20,7.073179324794431e-16,3.770730325404638e-19
"(166.469, 169.635]",7.978545687368987e-10,4.065634368363842e-09,3.430810295011674e-09,7.578279066191798e-11,9.006055678513317e-16,1.2365403492276126e-20,2.9075432752401515e-16,1.55564964635035e-18
"(169.635, 173.203]",1.7573983323076781e-09,3.6751589027605677e-09,3.1043926599661457e-09,7.775952611828039e-11,3.912938365591047e-15,1.2874434452951807e-20,4.887588275925959e-16,1.9449421493642187e-18
"(173.203, 177.066]",1.8976000553742455e-09,3.2857134509639037e-09,2.851451563244812e-09,7.920409073473164e-11,5.897389321011821e-15,1.203561555399712e-20,2.383822814011584e-16,9.461783410125082e-19
"(177.066, 181.251]",1.4232000415306843e-09,2.9134072997680926e-09,3.1349260027920783e-09,3.658499073061499e-11,1.60733545587661e-15,1.1131353942257334e-20,2.427620250651319e-16,1.47855336832172e-19
"(181.251, 185.671]",1.4663273155164626e-09,2.560202821883403e-09,3.1308256675511276e-09,1.9796433857318006e-11,4.246562838025544e-15,9.564448394463105e-21,6.621415571720302e-16,2.4098309800694153e-20
"(185.671, 190.323]",1.3045717681547797e-09,2.234823587374448e-09,4.302043714617805e-09,1.8815527195824618e-11,2.2620834573986444e-15,8.122748194646406e-21,1.021514962863483e-15,6.34139102890221e-20
"(190.323, 194.902]",1.5633636819844637e-09,1.943605298369417e-09,3.1551351724620246e-09,2.033670206852965e-11,2.9480509905147133e-15,5.950908097996431e-21,2.171396673544987e-15,4.2881031643832224e-20
"(194.902, 199.511]",1.5418000449915742e-09,1.6958751982677585e-09,2.1511920700566795e-09,3.0925574196841386e-11,2.4331224374856387e-15,4.577049995899861e-21,3.235215847421575e-16,1.1469568609632223e-19
"(199.511, 204.389]",1.3261636750626827e-09,1.4706821655322582e-09,1.7877404821825559e-09,2.178698669946347e-11,4.7941369798712366e-15,3.852613070487214e-21,9.774756246961615e-17,2.6430120676054963e-20
"(204.389, 209.894]",1.5094545895022405e-09,1.2615389451440958e-09,1.4897075607451521e-09,1.1196407970703348e-11,2.551240937695919e-15,3.575513141073465e-21,1.196953708920891e-16,7.811764361353346e-21
"(209.894, 216.791]",1.1428479952430301e-09,1.048804227712309e-09,8.918687080618878e-10,9.894660637452129e-12,1.5221892607720029e-15,3.9030403282530095e-21,2.9645934548419844e-17,8.474258281866721e-21
"(216.791, 224.97]",1.0458363941551239e-09,8.366037711229956e-10,8.586513787488194e-10,8.9854553351269e-12,1.2971240685050714e-15,3.4718697576010505e-21,3.668055408710616e-17,1.1526364395067e-20
