distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 2.115]",6.4857184058351924e-06,5.543050742063845e-07,1.519109683852885e-06,6.721579867430781e-06,9.819032633242424e-09,8.622917329393284e-17,3.3991687450571444e-10,4.1217213516199477e-08
"(2.115, 3.2]",8.033310128750448e-07,5.319231582218557e-07,6.712777756212771e-07,6.65611523680699e-07,7.17764719480236e-11,2.4699034472418187e-17,2.976677014158591e-11,2.2535342083558842e-11
"(3.2, 4.113]",4.757426570071911e-07,5.16472575462854e-07,4.243835475811823e-07,3.8296045095919904e-07,3.321916841460705e-11,1.6566355904912643e-17,1.0115016570514758e-11,6.001372395613865e-12
"(4.113, 4.957]",2.9906086185822853e-07,5.030886112576356e-07,2.9161452001246874e-07,2.680072926039445e-07,1.751322652437136e-11,1.3579652249704369e-17,6.0804581593721044e-12,4.551676350682788e-12
"(4.957, 5.788]",2.3275941787451565e-07,4.90690274020511e-07,2.7775078111992063e-07,2.453505975187278e-07,1.251526917316171e-11,1.2399335923559667e-17,7.411568943910375e-12,2.839577429274795e-11
"(5.788, 6.614]",2.2452139117592532e-07,4.786239165028496e-07,2.3820262470729008e-07,1.952193988554646e-07,1.65154794548303e-11,1.1787587239929182e-17,4.225803757005763e-12,2.6089143267629276e-12
"(6.614, 7.456]",1.5166791251064983e-07,4.668130760801691e-07,2.2535387481016884e-07,1.6504723110844888e-07,6.146148512681234e-12,1.1545522230753285e-17,6.071708727886745e-12,1.2808148332665537e-12
"(7.456, 8.337]",1.7605180179907795e-07,4.5496189252742627e-07,1.9457774742828198e-07,1.8773770101995095e-07,8.281989919929672e-12,1.2001772315100713e-17,2.338758134926712e-12,1.1954151795063383e-11
"(8.337, 9.272]",1.8959217256228536e-07,4.427311030781861e-07,2.0048977880041496e-07,1.7789661138965264e-07,1.1515160608964235e-11,1.2910168597766509e-17,2.9105033623676665e-12,1.5393811549662804e-11
"(9.272, 10.288]",1.3291270211932375e-07,4.299751017432065e-07,1.7944780942992984e-07,1.6471530448242573e-07,5.729879801645843e-12,1.4337469360284748e-17,2.1882345299278296e-12,1.5708119316534814e-11
"(10.288, 11.406]",1.6547444036354945e-07,4.1645249174834507e-07,1.9671713522453363e-07,1.5111894796614842e-07,8.874339268833295e-12,1.6278843371754044e-17,2.651365163895951e-12,4.088421879655589e-12
"(11.406, 12.65]",1.2315470185415313e-07,4.020180909189963e-07,2.0347974257840607e-07,1.8124987968158377e-07,4.053964273449171e-12,1.864836216387907e-17,2.853160792527217e-12,2.8953674101445203e-11
"(12.65, 14.062]",1.3165718543271312e-07,3.8635797008287357e-07,1.9158813205853245e-07,2.101082871793838e-07,4.835995741527899e-12,2.2333678882746186e-17,2.1239266573940567e-12,7.15662961034669e-11
"(14.062, 15.693]",1.409230008444638e-07,3.6920288283227956e-07,2.2484778251251503e-07,1.8800051270648828e-07,7.662964926826191e-12,2.7113879504026104e-17,4.0620996494423426e-12,1.4758376882139984e-11
"(15.693, 17.608]",1.4473552088830787e-07,3.5008887965230043e-07,2.6476787465387277e-07,1.6022212989047593e-07,5.1110791745896425e-12,3.369725782789283e-17,7.258847445353014e-12,4.74884266722672e-12
"(17.608, 19.895]",1.734302494890321e-07,3.288487775517458e-07,3.3824384776575497e-07,2.0013446977582312e-07,7.0036528595461106e-12,4.2319903495607336e-17,9.31231244874658e-12,2.201677349609846e-11
"(19.895, 22.678]",1.664356543279918e-07,3.048894186541545e-07,3.6385505718136584e-07,1.5574336363617906e-07,6.600978627525987e-12,5.411048986714297e-17,7.210828783692635e-12,2.533203134272134e-12
"(22.678, 25.793]",1.3407783647934413e-07,2.788554145818658e-07,4.083136210484956e-07,1.6932430166807277e-07,3.791681166858362e-12,5.721712167894475e-17,7.037414714275943e-12,6.690346984133275e-12
