distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(93.534, 96.205]",2.9523609775501125e-09,5.019637333902321e-10,1.0278387893796082e-13,2.3235812108762162e-17,0.0002593708165997324,4.4098517905799305e-05
"(96.205, 99.019]",5.0474699886196174e-09,4.5262172188704925e-10,1.3941866763583249e-13,4.041182451363772e-17,0.00044344042838018774,3.976462875466546e-05
"(99.019, 102.003]",3.6190231337711068e-09,3.9356286627344225e-10,6.532793220282574e-14,5.3900431876185067e-17,0.0003179384203480591,3.4575284927854694e-05
"(102.003, 105.095]",5.523646402640336e-09,3.118455896363815e-10,3.840385051646241e-13,2.2079705395791956e-17,0.000485274431057564,2.7396882431915357e-05
"(105.095, 108.257]",3.0475984284388264e-09,3.5581991990047913e-10,4.939490521083084e-14,1.5432651183582842e-16,0.00026773761713520767,3.1259491603098e-05
"(108.257, 111.141]",1.9047056560828745e-09,2.775458354571957e-10,2.2307435235825903e-14,2.9723216192101485e-17,0.0001673360107095048,2.438351182825705e-05
"(111.141, 113.928]",2.571411173995259e-09,1.7033150772825164e-10,1.2191018705096976e-13,8.803831243015438e-18,0.00022590361445783147,1.4963963616942417e-05
"(113.928, 116.649]",2.9522937669284554e-09,2.0372834071570593e-10,6.931494445942425e-14,1.1378411903947556e-16,0.0002593708165997325,1.7898349645237646e-05
"(116.649, 119.431]",1.4285617633306993e-09,1.1107274556418876e-10,1.6731637520818172e-14,3.1770772212492935e-18,0.0001255020080321286,9.757962843305003e-06
"(119.431, 122.169]",3.237999615340887e-09,1.473100137779277e-10,7.64845890015777e-14,2.84239068897048e-16,0.0002844712182061582,1.2941773950446039e-05
"(122.169, 124.783]",1.1428494106645593e-09,9.563217396615444e-11,1.2748163086231837e-14,3.9284797992744375e-18,0.00010040160642570287,8.401477747274402e-06
"(124.783, 127.235]",2.7618860757726862e-09,1.264737739366804e-10,5.816182515039711e-14,2.113252868450421e-17,0.00024263721552878197,1.1110973987885257e-05
"(127.235, 129.725]",1.5237645248662994e-09,9.468524595720325e-11,2.3902388665982065e-14,1.3787215815337103e-18,0.00013386880856760386,8.318477598324093e-06
"(129.725, 132.333]",3.619023133771106e-09,6.541145335405767e-11,1.4819948204112981e-13,1.1679262783858039e-18,0.0003179384203480591,5.746527000060568e-06
"(132.333, 135.009]",1.6189998076704425e-09,5.412262835062861e-11,6.29464499267149e-14,4.435856380912037e-19,0.00014223560910307906,4.7548893911157e-06
"(135.009, 137.69]",3.999972937325961e-09,5.605470700900977e-11,9.401133542756471e-14,4.503106401932181e-18,0.00035140562248996013,4.924518120155088e-06
"(137.69, 140.64]",6.3807639478776285e-09,5.2209913898938086e-11,1.068499847004414e-12,3.3200087308598867e-18,0.0005605756358768411,4.5868497756767595e-06
"(140.64, 143.744]",5.5237721515453724e-09,4.260233590672528e-11,9.227123213706047e-13,3.797617799027231e-18,0.00048527443105756405,3.7427004140770374e-06
"(143.744, 147.09]",1.3332939592580115e-09,4.2146232589300045e-11,2.230928548764992e-14,7.472366018383157e-19,0.00011713520749665336,3.702715117899655e-06
"(147.09, 150.402]",7.618996071097063e-10,5.783603667859886e-11,1.2748888708296713e-14,1.5821389415972563e-17,6.693440428380193e-05,5.081011494288087e-06
"(150.402, 153.728]",7.618822624331495e-10,4.688596767641537e-11,6.3740090090077934e-15,3.5438805726865e-17,6.693440428380192e-05,4.11911980424289e-06
"(153.728, 157.088]",1.5237992142194126e-09,3.526688964865056e-11,3.02776673736003e-14,4.6470931577839335e-19,0.00013386880856760384,3.0982667894124696e-06
"(157.088, 160.853]",1.1428233936497241e-09,3.4406282872390175e-11,1.1154225530150298e-14,1.791668835606637e-18,0.00010040160642570288,3.0227295754700238e-06
"(160.853, 164.899]",2.8571235266613987e-10,4.2570333488682266e-11,2.3904438436283594e-15,7.595514380173592e-18,2.510040160642572e-05,3.7398889376464098e-06
"(164.899, 169.036]",1.7142350904745863e-09,4.491715653842562e-11,2.868271402546935e-14,6.39915872314506e-18,0.0001506024096385543,3.9461518705253795e-06
"(169.036, 173.661]",1.0476119597758462e-09,6.503463929916832e-11,1.0357846226487451e-14,1.1932983792775333e-17,9.203480589022763e-05,5.713423131709576e-06
"(173.661, 178.547]",3.8094113121657475e-10,3.277605903015192e-11,3.1871496222998086e-15,3.7109011106911075e-18,3.346720214190096e-05,2.879507890033182e-06
"(178.547, 183.5]",2.8571235266613987e-10,2.037664429987645e-11,3.984127494363494e-15,1.1713278068631223e-18,2.510040160642572e-05,1.7901289550314073e-06
"(183.5, 188.338]",1.0475881108455806e-09,1.1644555637282925e-11,1.3544905192076227e-14,2.1153966371131806e-19,9.203480589022763e-05,1.0230207909582617e-06
"(188.338, 192.915]",7.618996071097063e-10,1.0536736154988031e-11,7.96783775608264e-15,8.536689676785423e-19,6.693440428380192e-05,9.256733446884337e-07
"(192.915, 197.775]",1.1523469219301388e-08,1.1178979998764378e-11,4.923440757902765e-12,2.5636143448041705e-19,0.0010123828647925041,9.82118108811838e-07
"(197.775, 202.29]",7.618996071097063e-10,1.5553783918222806e-11,6.374154105328285e-15,1.9514892830285143e-18,6.693440428380192e-05,1.366431024782133e-06
"(202.29, 206.195]",7.618996071097063e-10,7.333494591841897e-12,7.96783775608056e-15,3.780103922424112e-19,6.693440428380192e-05,6.442621668828434e-07
"(206.195, 209.78]",3.8094113121657475e-10,6.454926053083217e-12,3.187149622299658e-15,4.50037256307993e-19,3.346720214190096e-05,5.670910734678416e-07
"(209.78, 213.381]",9.523745088871329e-11,2.808646417792796e-12,7.968327550971688e-16,3.685561972181312e-20,8.36680053547524e-06,2.4674520509604923e-07
"(213.381, 217.014]",1.9047056560828737e-10,4.130445304800068e-12,1.5936110905987435e-15,1.3489255885818963e-19,1.673360107095048e-05,3.6287614180806806e-07
"(217.014, 220.281]",2.8571235266613987e-10,3.113506499348499e-12,2.3904438436305855e-15,1.2776782373036704e-19,2.510040160642572e-05,2.735277729809276e-07
"(220.281, 223.903]",6.666469796290057e-10,3.338008120590168e-12,5.577321371910001e-15,2.2818383172860554e-19,5.856760374832668e-05,2.93257365426507e-07
"(223.903, 228.5]",1.2380868615532726e-09,3.2237879117431164e-12,1.035741085326861e-14,1.3957085661250575e-19,0.00010876840696117811,2.832162156226008e-07
"(228.5, 235.086]",1.618999807670443e-09,9.805542686649528e-12,1.5137028825261066e-14,1.3604363681541394e-18,0.0001422356091030791,8.614561471932265e-07
"(235.086, 243.0]",1.1428494106645593e-09,1.5469182970463713e-11,1.1154479435503745e-14,1.6598888622536296e-18,0.00010040160642570288,1.3589986623197e-06
"(243.0, 251.277]",2.285646787299449e-09,2.0001257380278616e-11,3.3461370530263235e-14,4.1024268604950285e-18,0.00020080321285140574,1.757190465885528e-06
"(251.277, 260.286]",2.28569882132912e-09,1.695802719946689e-11,2.868108123470557e-14,6.032759967293404e-18,0.00020080321285140574,1.489796605526138e-06
"(260.286, 270.265]",2.1904115044953053e-09,2.3783637446782586e-11,2.7884031018669457e-14,4.977913401994653e-18,0.00019243641231593052,2.0894876842480268e-06
"(270.265, 281.827]",2.0952239195516927e-09,6.775668470325592e-11,2.868191570003508e-14,1.8158946898774835e-17,0.00018406961178045526,5.9525602645522115e-06
"(281.827, 295.923]",1.238058676453868e-09,5.941547745998213e-11,1.3544469838650284e-14,9.388405636812234e-17,0.00010876840696117811,5.219887356770829e-06
"(295.923, 316.2]",1.3333243124419861e-09,3.687801738977116e-11,2.3903476987158127e-14,7.516914675464271e-18,0.00011713520749665336,3.2398075837251106e-06
"(316.2, 341.702]",1.3332939592580115e-09,4.511090220783001e-11,1.1153753897308076e-14,1.6293666614393456e-17,0.00011713520749665337,3.963173202567857e-06
"(341.702, 379.925]",4.761872544435664e-10,2.3226011555293087e-11,3.983982369955531e-15,5.3854649580333044e-18,4.18340026773762e-05,2.040451567155144e-06
"(379.925, 466.471]",1.3809116006600842e-08,1.447649268273952e-10,8.818931254662352e-13,2.6782370670582597e-16,0.00121318607764391,1.2718177881493663e-05
"(466.471, 1416.072]",3.14283587932754e-09,5.3537285935736064e-12,5.815957572217602e-14,6.580974332474627e-19,0.0002761044176706829,4.703357644026285e-07
