distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",6.844846930436645e-06,6.819345993227197e-07,2.488504198092015e-06,7.370865429347212e-06,1.844705001516253e-08,4.077568889798205e-16,1.246669046393715e-09,1.943457156399613e-08
"(3.211, 5.192]",6.101089823823698e-07,6.292727305141429e-07,1.2137021145904497e-06,7.699187099029142e-07,2.704028362542484e-11,1.588637999247835e-16,7.103699045174029e-11,2.181540532333051e-11
"(5.192, 6.939]",3.3449619118415993e-07,5.899693580360626e-07,7.698784478239822e-07,4.4833598227096996e-07,1.0130633788971681e-11,1.0772253744159638e-16,3.916844825915112e-11,1.6811109713676193e-11
"(6.939, 8.647]",2.2295695630105753e-07,5.554307109110694e-07,5.403183331148441e-07,2.93886407488125e-07,4.83689192865404e-12,9.231296403208854e-17,5.906601468955682e-12,4.2951250827936045e-12
"(8.647, 10.313]",1.7148216169104815e-07,5.235486408525197e-07,4.417139394667633e-07,2.5142780056727023e-07,5.316839712747508e-12,7.748913258324818e-17,6.174942298466154e-12,1.1582596055379163e-11
"(10.313, 11.904]",1.4928941805552236e-07,4.945070286833031e-07,3.8650696343018816e-07,2.1358610898764178e-07,3.834551672192663e-12,6.328361404872794e-17,3.985976920216157e-12,1.173758614631261e-11
"(11.904, 13.467]",1.183844934197322e-07,4.680338634614427e-07,3.373072265552317e-07,1.739964271776862e-07,2.0397097198399418e-12,5.451181391475515e-17,1.5604875838796213e-12,6.686930348638243e-12
"(13.467, 15.011]",9.994482508363328e-08,4.432944459343504e-07,3.0096070724729216e-07,1.7119865109765435e-07,1.7686331531526898e-12,4.7560205049341897e-17,2.1369421710898248e-12,6.5413784134823485e-12
"(15.011, 16.559]",8.074569759036391e-08,4.1997772140645355e-07,2.6935679707542103e-07,1.2950109927430747e-07,1.2159918332812688e-12,4.316703043717473e-17,2.1613038875993973e-12,2.351541257401214e-12
"(16.559, 18.16]",6.838022072038075e-08,3.974059573456178e-07,2.540471933980143e-07,1.1101693456284513e-07,9.208898091927294e-13,4.156841202944361e-17,1.5707741519622436e-12,4.567382612172995e-12
"(18.16, 19.809]",7.04271791749412e-08,3.754765660140689e-07,2.259387825232984e-07,9.452914495084786e-08,1.3162873146298214e-12,3.896528528234114e-17,1.358712403202505e-12,1.6091048029221236e-12
"(19.809, 21.501]",5.169385329806971e-08,3.5417513871088135e-07,2.1424281639202227e-07,8.380726233678593e-08,6.855241085266802e-13,3.67041993747761e-17,1.1858883278402563e-12,2.1987455757773446e-12
"(21.501, 23.229]",5.260520428667427e-08,3.3358612686140105e-07,1.9968155574810728e-07,7.321333613734111e-08,9.021116902108987e-13,3.402301320460486e-17,9.165344864492644e-13,1.8106132646274065e-12
