distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",7.579991747986591e-06,5.927265639198966e-07,2.1435078466314823e-06,7.370865429347206e-06,4.4552014109585406e-09,2.2590079706611673e-16,1.1474184434785695e-10,1.943457156399611e-08,0.6996029183720163,0.05470629094355404,0.19783720021269757,0.6803013956670303
"(3.211, 5.192]",9.530627088097639e-07,5.532856018944999e-07,1.1706175041038096e-06,7.699187099029045e-07,4.1155258735481515e-11,9.021649071938094e-17,2.1016134374506245e-11,2.181540532333095e-11,0.08796196964689736,0.05106494134125074,0.10804097192375622,0.07105887741177956
"(5.192, 6.939]",5.352549306320873e-07,5.235325601609584e-07,7.755888905026962e-07,4.4833598227096694e-07,1.4148102508410859e-11,6.232139661355072e-17,6.314211420023226e-12,1.6811109713676257e-11,0.04940081856776064,0.04831891410749485,0.07158220106005606,0.0413787211477169
"(6.939, 8.647]",3.324327327397509e-07,4.971497189844558e-07,5.562334115440209e-07,2.938864074881269e-07,8.585286777732763e-12,5.4335440999609324e-17,3.225533119952669e-12,4.2951250827936175e-12,0.030681546635483142,0.04588393616395147,0.05133700648504416,0.027123952092709007
"(8.647, 10.313]",2.2598722212807375e-07,4.725876145564481e-07,4.2962170988415275e-07,2.514278005672682e-07,7.011045653248767e-12,4.6386740613693714e-17,1.7978155583584985e-12,1.158259605537917e-11,0.0208577166535323,0.04361794647310218,0.039652365335468225,0.023205780281156774
"(10.313, 11.904]",1.940632404626106e-07,4.5002750333182416e-07,3.907853793825333e-07,2.135861089876414e-07,4.545212717113705e-12,3.85053214635516e-17,1.9816354675209587e-12,1.1737586146312615e-11,0.01791087271525536,0.04153483839250735,0.03606714580473167,0.01971271634290541
"(11.904, 13.467]",1.5726460170110824e-07,4.2929687469088407e-07,3.6057379712690773e-07,1.7399642717768684e-07,2.677767324236242e-12,3.369452730367264e-17,1.0061314923306753e-12,6.686930348638246e-12,0.014514579149401331,0.039621525752720405,0.03327879803203124,0.01605882624993737
"(13.467, 15.011]",1.3070127294242993e-07,4.097719299751748e-07,3.1773480585445575e-07,1.711986510976539e-07,2.3473998093863308e-12,2.9857873149761463e-17,9.034226143895074e-13,6.541378413482351e-12,0.012062943284948014,0.03781949050512904,0.029325016171530875,0.01580060830440691
"(15.011, 16.559]",1.0018264139471543e-07,3.912266103281579e-07,2.7517481923519914e-07,1.295010992743083e-07,1.715652294772956e-12,2.7521814726353216e-17,6.560633058534679e-13,2.3515412574012177e-12,0.009246256704883443,0.03610786877362677,0.025396984766493477,0.011952174456422934
"(16.559, 18.16]",8.764276287192188e-08,3.7313280057477517e-07,2.645705331659453e-07,1.1101693456284552e-07,1.2393053430945424e-12,2.6923590871718768e-17,1.1521880762638953e-12,4.567382612172995e-12,0.008089076442026593,0.03443866496184983,0.024418801929084244,0.010246418992412354
"(18.16, 19.809]",6.982927319473152e-08,3.554129018939941e-07,2.3160302896607753e-07,9.452914495084662e-08,9.480378097636233e-13,2.5650654799839818e-17,6.162967462805348e-13,1.6091048029221248e-12,0.006444822940234386,0.032802478367404624,0.021375569955395468,0.008724472904093552
"(19.809, 21.501]",5.509880013361462e-08,3.3805824388303145e-07,2.1824593455263604e-07,8.380726233678586e-08,8.11706895178467e-13,2.45686644237663e-17,7.729582249771816e-13,2.1987455757773434e-12,0.005085288659531739,0.03120074756094027,0.020142790283601067,0.007734907470111321
"(21.501, 23.229]",5.562764284635411e-08,3.211417851542827e-07,2.1338896360470434e-07,7.321333613734136e-08,1.049652767733712e-12,2.316722450934205e-17,8.254716849031824e-13,1.8106132646274081e-12,0.0051340976688613775,0.029639459919029516,0.019694521006932687,0.006757151645459761
