distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(49.227, 51.555]",1.938122272154871e-08,1.8223485667790425e-08,6.070062454361566e-13,5.503620107007121e-14,0.001788770569862611,0.0016819183862230636
"(51.555, 53.764]",1.7389704675700808e-08,1.5023046575650774e-08,7.520484356162172e-13,2.111347115159833e-14,0.001604965403339126,0.0013865370606531203
"(53.764, 55.987]",1.906332123752471e-08,1.3807523071044669e-08,6.623237387268712e-13,1.9754952059062265e-14,0.0017594682969385774,0.00127437914936514
"(55.987, 58.084]",1.6653708876148362e-08,1.1909704998830632e-08,4.764556304983019e-13,1.3676601506479875e-14,0.0015370374070152292,0.0010991943131620646
"(58.084, 60.03]",1.6826884358395984e-08,1.149369288908153e-08,3.784199075911859e-13,1.721481046705123e-14,0.0015530204649737934,0.0010607988915049059
"(60.03, 61.847]",1.503740437517033e-08,9.423369089552295e-09,4.1803488661861213e-13,1.759069732488842e-14,0.0013878621994019664,0.0008697204267511504
"(61.847, 63.57]",2.2916888817438073e-08,9.198815872502195e-09,5.95035436175502e-13,2.406640488274203e-14,0.0021150913365166244,0.0008489955121367141
"(63.57, 65.258]",2.3435907410855487e-08,7.835571055592419e-09,6.901046600398782e-13,5.203096697810983e-15,0.0021630405103923163,0.0007231918661469536
"(65.258, 66.947]",1.2699535364827144e-08,6.757891301416449e-09,1.8909413963347757e-13,6.716634704556209e-15,0.0011720909169613536,0.0006237128197729332
"(66.947, 68.708]",1.0477116675982352e-08,5.8102656286472456e-09,1.7603654866456903e-13,7.798050675464242e-15,0.0009669750064931167,0.0005362526559303709
"(68.708, 70.5]",1.005860926055056e-08,4.282315639744177e-09,2.4606926392435757e-13,2.9110615267439787e-15,0.0009283492830932539,0.00039523203965454926
"(70.5, 72.284]",1.2930436007823994e-08,3.669473703432954e-09,5.615634928306875e-13,3.94318742368207e-15,0.0011934016609061056,0.0003386704059846365
"(72.284, 73.955]",8.081347383053608e-09,2.882272044186387e-09,3.6048478578144194e-13,8.04412527024862e-16,0.0007458760380663158,0.00026602218059022526
"(73.955, 75.584]",4.488131248251405e-09,2.629732241938765e-09,2.890829506071007e-14,4.08834187510578e-16,0.0004142275854261148,0.00024270850753749793
"(75.584, 77.263]",7.374389285712104e-09,2.3587464065813067e-09,1.7192086042729098e-13,7.989146081319876e-16,0.0006806118847355133,0.00021769814084901488
"(77.263, 78.964]",3.2470402921432968e-09,2.246967986214792e-09,2.0691070152185217e-14,2.3220963746019714e-15,0.00029968233672307337,0.00020738166331970805
"(78.964, 80.601]",4.0262427140570755e-09,1.8404286072419284e-09,1.0698786089675312e-13,5.594974731126404e-16,0.00037160609753661097,0.00016986419873400076
"(80.601, 82.152]",5.33957736930232e-09,1.902587485270084e-09,1.212210505283911e-13,9.594733524427628e-16,0.0004928109537223873,0.00017559740936551676
"(82.152, 83.605]",4.949932534245125e-09,1.568711246430491e-09,2.487216267633293e-13,2.2101428905407137e-16,0.00045684907331561855,0.00014478263577805725
"(83.605, 84.996]",4.9210699538705136e-09,1.4269050650498776e-09,9.840936026738549e-14,1.2853470246815566e-16,0.0004541852303225245,0.00013169477607371342
"(84.996, 86.337]",8.759793143693244e-09,1.4364947326186626e-09,2.8376795145294556e-13,4.385684382661294e-16,0.0008084763484040246,0.00013257984485230792
"(86.337, 87.635]",1.052018257543942e-08,1.3575976639170014e-09,3.901745187268463e-13,5.393543173023131e-17,0.0009709707709827577,0.00012530083398888442
"(87.635, 88.948]",1.0563704417106186e-08,1.3998391615209994e-09,2.390814235186513e-13,8.910537470054148e-17,0.0009749665354723985,0.0001291967555734186
"(88.948, 90.32]",5.556046722111875e-09,1.325363158400733e-09,4.154535106950791e-14,4.344814664917398e-17,0.0005127897761705922,0.00012232306734143682
"(90.32, 91.756]",1.0029746680175943e-08,1.497045262500799e-09,2.634845715554985e-13,1.8029289618412925e-15,0.00092568544010016,0.000138168295457248
"(91.756, 93.329]",5.657065753422992e-09,1.1452423004167664e-09,4.214008649001424e-14,6.408027775390414e-17,0.000522113226646421,0.00010569899287466523
"(93.329, 95.065]",8.485414752206283e-09,1.0043404922369451e-09,2.2385424724132888e-13,1.681861428807521e-16,0.0007831698399696316,9.269661007150061e-05
"(95.065, 96.929]",5.628203173048387e-09,7.850083817949576e-10,9.803669092137242e-14,3.4916177592847234e-16,0.000519449383653327,7.245156358938404e-05
"(96.929, 98.827]",5.541615431924563e-09,6.379563741935759e-10,9.142544356352671e-14,1.1212771335538653e-16,0.0005114578546740452,5.8879545599822107e-05
"(98.827, 100.812]",3.9253109309465665e-09,4.920759693282253e-10,6.991260481097242e-14,2.851501695107319e-17,0.0003622826470607821,4.5415659513179174e-05
"(100.812, 102.885]",2.900626471417454e-09,4.963821027650008e-10,2.2499538127562797e-14,2.977503004831292e-17,0.0002677162208059455,4.581408255679848e-05
"(102.885, 105.005]",2.4677506220289017e-09,4.723158888004123e-10,1.612079385274692e-14,4.625878821670248e-17,0.00022775857590953577,4.359192264094522e-05
"(105.005, 107.241]",3.6799789977624058e-09,4.417374344817954e-10,2.3033100719298707e-14,2.912144336223639e-17,0.00033963998161948316,4.0769714778063115e-05
"(107.241, 109.566]",3.6799789977624058e-09,4.4295799064286686e-10,2.787693229902229e-14,1.2433071228613098e-17,0.00033963998161948316,4.088236478839303e-05
"(109.566, 111.942]",4.704600601060958e-09,4.4472351642974336e-10,6.556180835848003e-14,1.0292459986988124e-16,0.00043420640787431963,4.104531222536658e-05
"(111.942, 114.296]",4.848808429832167e-09,4.297620879178879e-10,6.086905196964153e-14,1.0078400693586476e-17,0.00044752562283978945,3.966532166646974e-05
"(114.296, 116.81]",5.310714788927707e-09,3.437267433687704e-10,1.261036326141166e-13,1.1277630635984652e-17,0.0004901471107292933,3.1723916052477235e-05
"(116.81, 119.416]",4.415974797314888e-09,3.3127631547257065e-10,5.1994023775592166e-14,6.417122069625709e-18,0.0004075679779433798,3.0574816260225484e-05
"(119.416, 122.267]",4.60358156974983e-09,3.19971832374902e-10,1.159039983041485e-13,7.62281220195704e-17,0.0004248829573984907,2.9531480297209033e-05
"(122.267, 125.3]",1.5008541794795665e-09,2.4181199236212797e-10,3.765171974328529e-15,2.4308368070265175e-17,0.00013851983564088725,2.2317796023070495e-05
"(125.3, 128.45]",1.6162694766107205e-09,2.338040739980622e-10,4.956441084450897e-15,1.2827008030796974e-17,0.0001491752076132632,2.1579180813725366e-05
"(128.45, 131.832]",2.987277068771831e-09,1.864743883667397e-10,6.578645503683944e-14,1.7041416854897611e-18,0.0002757077497852275,1.721046719991992e-05
"(131.832, 135.631]",2.2945751397812595e-09,2.1229811314166354e-10,8.817428102382923e-15,2.8308739984430325e-18,0.00021177551795097186,1.959384205429688e-05
"(135.631, 139.384]",4.387112216940277e-09,2.1331765599459583e-10,1.0662193400699553e-13,6.8335397808070815e-18,0.00040490413495028574,1.968793974236543e-05
"(139.384, 143.272]",4.791084519953218e-09,1.2676302595198502e-10,1.0157997736373804e-13,9.620075854312542e-19,0.0004421979368536016,1.1699720243264455e-05
"(143.272, 147.061]",2.236849979032048e-09,1.1869489143450432e-10,2.4002717253782115e-14,2.2519667579002368e-18,0.00020644783196478383,1.0954826310056066e-05
"(147.061, 150.293]",1.3421099874192283e-09,1.1330833004244901e-10,3.515743082728585e-15,3.638161759365677e-18,0.0001238686991788703,1.0457679012937714e-05
"(150.293, 153.272]",2.1791248182828324e-09,9.641297233864545e-11,2.3964529061633676e-14,2.025344616449596e-18,0.0002011201459785959,8.89833886902288e-06
"(153.272, 156.045]",1.053484183673158e-09,1.2498739323725914e-10,2.7091292572257147e-15,7.782832207444259e-18,9.723026924793047e-05,1.1535586471439585e-05
"(156.045, 158.711]",1.803872183717322e-09,2.1694652112131791e-10,8.934574883921107e-15,2.4012702722847626e-17,0.00016649018706837407,2.002329611341317e-05
"(158.711, 161.29]",4.343818346378366e-09,1.4960614893234902e-10,2.1589684585862317e-13,3.544859557125008e-18,0.00040090837046064475,1.3807749909562218e-05
"(161.29, 163.775]",4.286093185629153e-09,1.5922134526934455e-10,5.3359884352489566e-14,1.5372142570649435e-18,0.00039558068447445685,1.4695174840288996e-05
"(163.775, 166.469]",2.1646935280955292e-09,9.275718323314828e-11,1.671806593351938e-14,3.770730325404651e-19,0.0001997882244820489,8.560931469320156e-06
"(166.469, 169.635]",1.890499014536762e-09,7.578279066191874e-11,2.3196841517245372e-14,1.5556496463503589e-18,0.00017448171604765605,6.994296881351058e-06
"(169.635, 173.203]",1.51525263432255e-09,7.77595261182813e-11,3.630498946277536e-15,1.9449421493641767e-18,0.00013985175713743424,7.176893222612806e-06
"(173.203, 177.066]",2.3523003005304733e-09,7.920409073473176e-11,1.058554281548842e-14,9.461783410124585e-19,0.00021710320393715984,7.310062350271322e-06
"(177.066, 181.251]",2.525475782778118e-09,3.6584990730615266e-11,1.081535674177459e-14,1.4785533683216103e-19,0.00023308626189572372,3.3765751344913797e-06
"(181.251, 185.671]",3.1027273902702617e-09,1.979643385731794e-11,3.430084666815827e-14,2.4098309800692895e-20,0.0002863631217576034,1.8270920664273079e-06
"(185.671, 190.323]",7.980330540765433e-09,1.8815527195823987e-11,5.265989342232992e-14,6.341391028902426e-20,0.0007365525875904869,1.7365978980658289e-06
"(190.323, 194.902]",2.943983198209922e-09,2.0336702068529258e-11,2.8208573976354044e-14,4.288103164381951e-20,0.0002717119852955865,1.8769555807128754e-06
"(194.902, 199.511]",2.9151206178353135e-09,3.092557419684123e-11,1.2908386192296938e-14,1.1469568609633174e-19,0.0002690481423024925,2.854244944923279e-06
"(199.511, 204.389]",2.655357394463848e-09,2.1786986699463133e-11,1.6408156020877283e-14,2.643012067606016e-20,0.00024507355536464663,2.0108081504402814e-06
"(204.389, 209.894]",2.972845778584529e-09,1.1196407970703292e-11,3.1668282899152116e-14,7.811764361351491e-21,0.00027437582828868047,1.0333612772480948e-06
"(209.894, 216.791]",2.7707476741898062e-09,9.894660637452305e-12,4.842958903010605e-14,8.474258281864336e-21,0.0002557289273370226,9.132375981942816e-07
"(216.791, 224.97]",2.5254757827781168e-09,8.985455335126976e-12,1.8926852482462682e-14,1.1526364395069225e-20,0.00023308626189572372,8.29303614700202e-07
"(224.97, 234.117]",1.8039112734129399e-09,1.332475422945415e-11,6.743511283485759e-15,2.4658930834094906e-20,0.0001664901870683741,1.2297948668532422e-06
"(234.117, 243.933]",2.554338363152723e-09,7.797046020498657e-12,1.0776767015878737e-14,1.5386439533794805e-20,0.0002357501048888177,7.196205654158957e-07
"(243.933, 254.078]",1.977086755660582e-09,3.92174825926676e-12,4.244054494804524e-15,1.7405307081021457e-21,0.00018247324502693797,3.6195383384076005e-07
"(254.078, 264.795]",3.4490036152675264e-09,6.494827849557538e-12,4.540765183519519e-14,3.862657306405788e-21,0.0003183292376747313,5.994466312027573e-07
"(264.795, 277.455]",2.511044492590813e-09,3.011920157076204e-12,9.066268022282553e-15,8.249245145150269e-22,0.00023175434039917676,2.7798215897718665e-07
"(277.455, 291.861]",3.5356660958893703e-09,2.9547525213632883e-12,1.526863427056431e-14,8.58705348322787e-22,0.0003263207666540132,2.7270592920669834e-07
"(291.861, 312.377]",4.1706428641307314e-09,1.933674641345564e-12,2.6450685253167603e-14,4.315410622005916e-22,0.0003849253125020809,1.7846656734834026e-07
"(312.377, 348.792]",6.652680613549492e-09,7.67273587835579e-13,9.684949481086171e-14,9.650734408954492e-23,0.0006140158099081636,7.081628306287054e-08
"(348.792, 444.055]",1.3320080842881177e-08,1.1134437150650223e-14,1.4023602467412713e-13,4.838871342001218e-26,0.0012293635413128743,1.02764174238209e-09
"(444.055, 1442.945]",9.871002488115594e-09,3.479307743890003e-18,1.1338661640728803e-13,1.2219091114767793e-31,0.0009110343036381431,3.211192289145839e-13
