distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 2.115]",4.830311118954225e-06,5.543050742063845e-07,1.6088078703644214e-06,6.721579867430781e-06,2.7971294276648406e-09,8.622917329393284e-17,2.982557604959981e-10,4.1217213516199477e-08
"(2.115, 3.2]",1.1483070638405718e-06,5.319231582218557e-07,6.907486399529423e-07,6.65611523680699e-07,1.734667972921288e-10,2.4699034472418187e-17,3.091599099562786e-11,2.2535342083558842e-11
"(3.2, 4.113]",6.873566802664309e-07,5.16472575462854e-07,4.3218950014135026e-07,3.8296045095919904e-07,7.320685832913219e-11,1.6566355904912643e-17,9.110709022793287e-12,6.001372395613865e-12
"(4.113, 4.957]",4.088089776936373e-07,5.030886112576356e-07,2.9269653064633323e-07,2.680072926039445e-07,3.752804543616255e-11,1.3579652249704369e-17,5.118052619329467e-12,4.551676350682788e-12
"(4.957, 5.788]",3.2281475847800363e-07,4.90690274020511e-07,2.7787130387801286e-07,2.453505975187278e-07,2.8091113434129032e-11,1.2399335923559667e-17,6.616262385342989e-12,2.839577429274795e-11
"(5.788, 6.614]",3.191911840369376e-07,4.786239165028496e-07,2.4423220453217197e-07,1.952193988554646e-07,4.5903298646235973e-11,1.1787587239929182e-17,3.915851875186363e-12,2.6089143267629276e-12
"(6.614, 7.456]",2.140820778147838e-07,4.668130760801691e-07,2.2418248111628003e-07,1.6504723110844888e-07,1.5510871582740775e-11,1.1545522230753285e-17,4.793885232151336e-12,1.2808148332665537e-12
"(7.456, 8.337]",2.473979239252169e-07,4.5496189252742627e-07,1.889367504365872e-07,1.8773770101995095e-07,1.8649512462810252e-11,1.2001772315100713e-17,1.847310843807335e-12,1.1954151795063383e-11
"(8.337, 9.272]",2.596326265570788e-07,4.427311030781861e-07,1.9338093449150725e-07,1.7789661138965264e-07,2.6537592397778418e-11,1.2910168597766509e-17,2.238497796478136e-12,1.5393811549662804e-11
"(9.272, 10.288]",1.8124359803683058e-07,4.299751017432065e-07,1.7307568319182741e-07,1.6471530448242573e-07,1.300356525207693e-11,1.4337469360284748e-17,1.6571824925701343e-12,1.5708119316534814e-11
"(10.288, 11.406]",2.3429925977467914e-07,4.1645249174834507e-07,1.8812943708878636e-07,1.5111894796614842e-07,2.2637149641912506e-11,1.6278843371754044e-17,1.937771945930302e-12,4.088421879655589e-12
