distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",6.548155038540425e-06,5.927265638233507e-07,2.13886545722012e-06,7.370865429347212e-06,1.0341572456875465e-08,2.259007898559447e-16,5.25952628082787e-10,1.943457156399613e-08,0.604368517437127,0.05470629093463998,0.1974087262395882,0.6803013956670303
"(3.211, 5.192]",1.016788491313803e-06,5.532856018996931e-07,1.1554477727496028e-06,7.699187099029142e-07,4.346228461755522e-11,9.021649072086167e-17,5.535446628534417e-11,2.181540532333051e-11,0.09384347701731614,0.05106494134173028,0.10664089673815184,0.07105887741177956
"(5.192, 6.939]",5.563100831896587e-07,5.235325601658782e-07,7.30738903506181e-07,4.4833598227096996e-07,1.3058118883534658e-11,6.232139661470662e-17,2.2779442022375635e-11,1.6811109713676193e-11,0.05134408281790636,0.048318914107949563,0.06744281636019947,0.0413787211477169
"(6.939, 8.647]",3.583088870431808e-07,4.971497189891412e-07,5.239602582364947e-07,2.93886407488125e-07,5.563835637598558e-12,5.433544100069225e-17,4.41704322639365e-12,4.2951250827936045e-12,0.03306976042076333,0.04588393616438379,0.04835838807367904,0.027123952092709007
"(8.647, 10.313]",2.6860479071359606e-07,4.7258761456091e-07,4.2422368973662947e-07,2.5142780056727023e-07,5.368076908925031e-12,4.6386740614569843e-17,4.171366646990887e-12,1.1582596055379163e-11,0.024791147763702063,0.04361794647351375,0.03915414966793195,0.023205780281156774
"(10.313, 11.904]",2.2459002043200302e-07,4.500275033360697e-07,3.78182958241772e-07,2.1358610898764178e-07,3.907198570977342e-12,3.850532146422142e-17,3.2318007470572634e-12,1.173758614631261e-11,0.020728311345751288,0.04153483839289922,0.034904017947966104,0.01971271634290541
"(11.904, 13.467]",1.8548690936215353e-07,4.29296874694934e-07,3.389917583753519e-07,1.739964271776862e-07,2.080366363228006e-12,3.3694527304316683e-17,1.3216992844723965e-12,6.686930348638243e-12,0.017119328812670597,0.03962152575309424,0.03128690534749473,0.01605882624993737
"(13.467, 15.011]",1.5576682329310444e-07,4.0977192997904717e-07,3.0477995465914283e-07,1.7119865109765435e-07,1.9770191195000356e-12,2.985787315033324e-17,1.5788489692973065e-12,6.5413784134823485e-12,0.01437634318901378,0.03781949050548618,0.028129361135310928,0.01580060830440691
"(15.011, 16.559]",1.2586381127793882e-07,3.9122661033184625e-07,2.7242341423069535e-07,1.2950109927430747e-07,1.317317131045788e-12,2.7521814726853132e-17,1.7222376933428482e-12,2.351541257401214e-12,0.011616474598086086,0.03610786877396742,0.025143046593007794,0.011952174456422934
"(16.559, 18.16]",1.0254391120861154e-07,3.731328005783013e-07,2.533512038052152e-07,1.1101693456284513e-07,8.399317308571284e-13,2.6923590872220197e-17,1.2296040496766928e-12,4.567382612172995e-12,0.00946439282891001,0.034438664962174896,0.02338330270640614,0.010246418992412354
"(18.16, 19.809]",9.682162724449803e-08,3.5541290189734995e-07,2.2917219048889393e-07,9.452914495084786e-08,8.363676150903856e-13,2.565065480031009e-17,1.0842047645736474e-12,1.6091048029221236e-12,0.008936055264903701,0.032802478367714015,0.021151218148981975,0.008724472904093552
"(19.809, 21.501]",7.522560525297686e-08,3.3805824388621826e-07,2.1358018536999296e-07,8.380726233678593e-08,5.36685940463857e-13,2.4568664424218922e-17,9.839292691176612e-13,2.1987455757773446e-12,0.006942872011218246,0.03120074756123463,0.01971216962853813,0.007734907470111321
"(21.501, 23.229]",7.030812540737389e-08,3.211417851573151e-07,2.0261250377617418e-07,7.321333613734111e-08,6.568433696218844e-13,2.3167224509753478e-17,8.246117752251481e-13,1.8106132646274065e-12,0.0064890181263481655,0.029639459919309236,0.01869991842351822,0.006757151645459761
"(23.229, 24.979]",5.915912107292197e-08,3.0481328875490504e-07,1.8172660462939825e-07,6.877738343306384e-08,6.077055817473547e-13,2.129622750251594e-17,2.0815346063870357e-12,3.3608753557607054e-12,0.005460150238546406,0.028133047298922718,0.01677263870087494,0.00634787738133806
"(24.979, 26.776]",4.732401829532145e-08,2.890045037836166e-07,1.5042502238915714e-07,5.3661718914482886e-08,3.4810296760329497e-13,2.017815862909888e-17,5.333513534998382e-13,2.268201768954608e-12,0.004367722944548398,0.02667338167220511,0.01388332701638487,0.004952654685493284
"(26.776, 28.569]",4.236349705063223e-08,2.7387968711571777e-07,1.6216202716134793e-07,4.065177677643253e-08,3.1720469231597395e-13,1.8094080680882106e-17,1.3771380744785725e-12,2.697985476260605e-13,0.003909896596791051,0.025277451842658057,0.014966582134829445,0.003751915085804064
"(28.569, 30.431]",4.243881949903315e-08,2.593607723074679e-07,1.5583264145153067e-07,5.5981456442106964e-08,1.744602159816715e-13,1.7471134359867318e-17,4.678355464893768e-13,3.844206297738422e-12,0.003916848406843766,0.023937443119345442,0.014382417810127572,0.00516675254086782
"(30.431, 32.517]",4.2772390341951515e-08,2.4447376282644794e-07,1.4397836118110158e-07,4.244577725049887e-08,2.7743788868386547e-13,1.9539964340080958e-17,1.5218142258801371e-12,5.80363983485233e-13,0.003947634994220073,0.022563461466304186,0.01328833886684859,0.003917490565557543
"(32.517, 34.741]",4.0619440169203417e-08,2.291028876800724e-07,1.3546725946661064e-07,3.988252299505033e-08,1.9096801855933036e-13,1.948321406888896e-17,4.972503099752407e-13,3.1209395146657436e-13,0.0037490118498567987,0.021145280121319963,0.012503086179730295,0.003680997342351165
"(34.741, 37.035]",5.307004507333457e-08,2.140974591501804e-07,1.56261823122669e-07,3.9685666529743426e-08,1.917719875311444e-12,1.8104839478726995e-17,4.6301539223525635e-12,3.5767645787114316e-13,0.004898046739998341,0.01975991089480675,0.014422028703283612,0.00366274890669614
"(37.035, 39.4]",4.866906201676646e-08,1.99640919205186e-07,1.5417245639899278e-07,3.712964551168325e-08,4.889166268241164e-13,1.6792819381481073e-17,1.2657833180321286e-12,1.557450488460959e-13,0.004491862409775444,0.018425658997123437,0.01422919269088864,0.003426843502855294
"(39.4, 41.811]",3.345392743978045e-08,1.8581212221112533e-07,1.2970028431431566e-07,3.751822467007241e-08,1.4226009465861993e-13,1.5018739216720976e-17,6.505660030409469e-13,3.3755866508504146e-13,0.003087596779127097,0.0171493440073536,0.01197055804050545,0.003462707027699663
"(41.811, 44.358]",2.843960444623342e-08,1.7255793062483613e-07,1.0662012387492638e-07,3.1446796631144695e-08,2.1955519361536151e-13,1.4587994327175123e-17,4.016512234362326e-13,2.529972893268271e-13,0.0026248048527606673,0.015926061649088625,0.009840397712912455,0.0029023506482748684
"(44.358, 46.832]",2.4328623635117604e-08,1.5986908797605633e-07,1.0398129049426842e-07,2.663468427978939e-08,7.766283751375454e-14,1.1731957585254073e-17,2.9614551548091375e-13,9.920394938322542e-14,0.002245434647026814,0.014755277343838094,0.009597057187458999,0.0024582748202874416
