distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 3.211]",6.844846930436645e-06,5.927265638233507e-07,2.340930227295073e-06,7.370865429347212e-06,1.844705001516253e-08,2.259007898559447e-16,1.1484082460970993e-09,1.943457156399613e-08
"(3.211, 5.192]",6.101089823823698e-07,5.532856018996931e-07,1.1697616810825127e-06,7.699187099029142e-07,2.704028362542484e-11,9.021649072086167e-17,6.779807991894836e-11,2.181540532333051e-11
"(5.192, 6.939]",3.3449619118415993e-07,5.235325601658782e-07,7.457860083812721e-07,4.4833598227096996e-07,1.0130633788971681e-11,6.232139661470662e-17,3.80623730873504e-11,1.6811109713676193e-11
"(6.939, 8.647]",2.2295695630105753e-07,4.971497189891412e-07,5.255524962337863e-07,2.93886407488125e-07,4.83689192865404e-12,5.433544100069225e-17,5.713792679475337e-12,4.2951250827936045e-12
"(8.647, 10.313]",1.7148216169104815e-07,4.7258761456091e-07,4.2911819742000276e-07,2.5142780056727023e-07,5.316839712747508e-12,4.6386740614569843e-17,6.00037240273598e-12,1.1582596055379163e-11
"(10.313, 11.904]",1.4928941805552236e-07,4.500275033360697e-07,3.7523685495996953e-07,2.1358610898764178e-07,3.834551672192663e-12,3.850532146422142e-17,3.826756829375054e-12,1.173758614631261e-11
"(11.904, 13.467]",1.183844934197322e-07,4.29296874694934e-07,3.2803883643551536e-07,1.739964271776862e-07,2.0397097198399418e-12,3.3694527304316683e-17,1.4786845158700906e-12,6.686930348638243e-12
"(13.467, 15.011]",9.994482508363328e-08,4.0977192997904717e-07,2.927094694937789e-07,1.7119865109765435e-07,1.7686331531526898e-12,2.985787315033324e-17,2.0419667402858504e-12,6.5413784134823485e-12
"(15.011, 16.559]",8.074569759036391e-08,3.9122661033184625e-07,2.6231720593133793e-07,1.2950109927430747e-07,1.2159918332812688e-12,2.7521814726853132e-17,2.0745454751556304e-12,2.351541257401214e-12
"(16.559, 18.16]",6.838022072038075e-08,3.731328005783013e-07,2.4679586579836666e-07,1.1101693456284513e-07,9.208898091927294e-13,2.6923590872220197e-17,1.4548598857056821e-12,4.567382612172995e-12
"(18.16, 19.809]",7.04271791749412e-08,3.5541290189734995e-07,2.2015989397584317e-07,9.452914495084786e-08,1.3162873146298214e-12,2.565065480031009e-17,1.2923998259360249e-12,1.6091048029221236e-12
"(19.809, 21.501]",5.169385329806971e-08,3.3805824388621826e-07,2.084021881284315e-07,8.380726233678593e-08,6.855241085266802e-13,2.4568664424218922e-17,1.1312116163349068e-12,2.1987455757773446e-12
"(21.501, 23.229]",5.260520428667427e-08,3.211417851573151e-07,1.9411443655403507e-07,7.321333613734111e-08,9.021116902108987e-13,2.3167224509753478e-17,8.647230292526316e-13,1.8106132646274065e-12
"(23.229, 24.979]",4.9829567031688695e-08,3.0481328875490504e-07,1.6474629916119276e-07,6.877738343306384e-08,1.18598072686993e-12,2.129622750251594e-17,1.7378568427701125e-12,3.3608753557607054e-12
"(24.979, 26.776]",3.214031153145411e-08,2.890045037836166e-07,1.3612955452404199e-07,5.3661718914482886e-08,4.2934170721029766e-13,2.017815862909888e-17,5.60121061567986e-13,2.268201768954608e-12
"(26.776, 28.569]",3.380099555513353e-08,2.7387968711571777e-07,1.494575779892637e-07,4.065177677643253e-08,6.172206625695724e-13,1.8094080680882106e-17,1.2997225676864916e-12,2.697985476260605e-13
"(28.569, 30.431]",3.2616239269947606e-08,2.593607723074679e-07,1.4083941963423672e-07,5.5981456442106964e-08,4.92973714603042e-13,1.7471134359867318e-17,5.097447313166377e-13,3.844206297738422e-12
"(30.431, 32.517]",4.0241209207939084e-08,2.4447376282644794e-07,1.311454386211154e-07,4.244577725049887e-08,7.209967760484071e-13,1.9539964340080958e-17,1.88015627501592e-12,5.80363983485233e-13
"(32.517, 34.741]",3.397240345281764e-08,2.291028876800724e-07,1.2224471915197993e-07,3.988252299505033e-08,4.65030874587479e-13,1.948321406888896e-17,5.334819540856451e-13,3.1209395146657436e-13
"(34.741, 37.035]",5.0012917030199076e-08,2.140974591501804e-07,1.4301187783951573e-07,3.9685666529743426e-08,2.265596915204048e-12,1.8104839478726995e-17,4.178006899651846e-12,3.5767645787114316e-13
"(37.035, 39.4]",5.10356553618553e-08,1.99640919205186e-07,1.3673504472716965e-07,3.712964551168325e-08,1.5742876948341582e-12,1.6792819381481073e-17,1.1171304695262048e-12,1.557450488460959e-13
"(39.4, 41.811]",3.051000587406151e-08,1.8581212221112533e-07,1.1870497549479585e-07,3.751822467007241e-08,3.8122590420932457e-13,1.5018739216720976e-17,8.204900913406896e-13,3.3755866508504146e-13
"(41.811, 44.358]",2.9345501833066797e-08,1.7255793062483613e-07,9.593286460532738e-08,3.1446796631144695e-08,7.114394638898112e-13,1.4587994327175123e-17,4.847753188220705e-13,2.529972893268271e-13
"(44.358, 46.832]",2.7086789638237607e-08,1.5986908797605633e-07,9.40325046755803e-08,2.663468427978939e-08,3.7195121961198555e-13,1.1731957585254073e-17,3.1988108628533623e-13,9.920394938322542e-14
"(46.832, 49.227]",1.8267524260473602e-08,1.487043943172955e-07,8.753151376173341e-08,2.383738503457283e-08,1.9276519768540456e-13,9.502766487738664e-18,2.1182916021386917e-13,1.1073561199735688e-13
"(49.227, 51.555]",2.1264856400773046e-08,1.3847743054794085e-07,8.614190351594475e-08,1.8223485667790578e-08,3.4561919443984615e-13,7.790603305989701e-18,4.872333328262509e-13,5.50362010700713e-14
"(51.555, 53.764]",1.9219379737460586e-08,1.2942447066032234e-07,7.780616595321802e-08,1.5023046575650857e-08,2.2011768551492728e-13,6.112970061301155e-18,3.180471956305094e-13,2.1113471151598358e-14
"(53.764, 55.987]",1.9391103610177572e-08,1.2106443889929044e-07,7.687326719900939e-08,1.3807523071044682e-08,2.945183424234313e-13,5.4563534062327296e-18,1.2795468528368265e-12,1.9754952059062265e-14
"(55.987, 58.084]",1.8308028748856032e-08,1.1344417782054857e-07,7.94403066611603e-08,1.1909704998830526e-08,2.733383126701895e-13,4.239392723959082e-18,3.1402836999664625e-13,1.367660150647988e-14
"(58.084, 60.03]",1.9361145446799077e-08,1.0679242206954605e-07,8.595919321172108e-08,1.1493692889081694e-08,2.8847854034187887e-13,3.235914014642382e-18,3.2052749993260303e-13,1.721481046705117e-14
