distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 2.115]",6.669375098644966e-06,5.543050742063845e-07,1.9157439683131358e-06,6.721579867430781e-06,1.4462370619961949e-08,8.622917329393284e-17,7.353218730921122e-09,4.1217213516199477e-08
"(2.115, 3.2]",4.4999263889020654e-07,5.319231582218557e-07,6.29815621003896e-07,6.65611523680699e-07,3.400606624010555e-11,2.4699034472418187e-17,2.9603684006878576e-11,2.2535342083558842e-11
"(3.2, 4.113]",2.8270959434810124e-07,5.16472575462854e-07,3.8703893164098196e-07,3.8296045095919904e-07,1.868034688531696e-11,1.6566355904912643e-17,9.88804198180691e-12,6.001372395613865e-12
"(4.113, 4.957]",1.7017010074865318e-07,5.030886112576356e-07,2.6709027752957473e-07,2.680072926039445e-07,9.159162338147536e-12,1.3579652249704369e-17,6.283703519740204e-12,4.551676350682788e-12
"(4.957, 5.788]",1.3391650766358835e-07,4.90690274020511e-07,2.542679593004904e-07,2.453505975187278e-07,7.306446692785302e-12,1.2399335923559667e-17,6.643048600793391e-12,2.839577429274795e-11
"(5.788, 6.614]",1.3301875215723238e-07,4.786239165028496e-07,2.1985296845178357e-07,1.952193988554646e-07,9.692747931036195e-12,1.1787587239929182e-17,4.135440023441772e-12,2.6089143267629276e-12
"(6.614, 7.456]",8.410044029994204e-08,4.668130760801691e-07,2.1436305670708218e-07,1.6504723110844888e-07,3.661008748573333e-12,1.1545522230753285e-17,8.537894819072211e-12,1.2808148332665537e-12
"(7.456, 8.337]",1.06404082887111e-07,4.5496189252742627e-07,1.841897902510045e-07,1.8773770101995095e-07,5.440094600900493e-12,1.2001772315100713e-17,2.844361266157421e-12,1.1954151795063383e-11
"(8.337, 9.272]",1.1218851335045826e-07,4.427311030781861e-07,1.9305471587182158e-07,1.7789661138965264e-07,6.800154492098636e-12,1.2910168597766509e-17,3.6935022428128705e-12,1.5393811549662804e-11
"(9.272, 10.288]",7.482134201990027e-08,4.299751017432065e-07,1.730330777088177e-07,1.6471530448242573e-07,3.140310795207059e-12,1.4337469360284748e-17,3.0083575619728942e-12,1.5708119316534814e-11
"(10.288, 11.406]",1.1314388998482957e-07,4.1645249174834507e-07,1.9225478655675927e-07,1.5111894796614842e-07,8.484173608647806e-12,1.6278843371754044e-17,3.550142130530603e-12,4.088421879655589e-12
"(11.406, 12.65]",7.49851246000241e-08,4.020180909189963e-07,1.9596220467898e-07,1.8124987968158377e-07,3.191084799627908e-12,1.864836216387907e-17,3.686133678434622e-12,2.8953674101445203e-11
"(12.65, 14.062]",7.861384877112405e-08,3.8635797008287357e-07,1.7670525564591285e-07,2.101082871793838e-07,3.287532641161014e-12,2.2333678882746186e-17,2.1264275746100127e-12,7.15662961034669e-11
"(14.062, 15.693]",8.980744810123018e-08,3.6920288283227956e-07,2.0670802710953702e-07,1.8800051270648828e-07,5.135548593067524e-12,2.7113879504026104e-17,4.943463618504824e-12,1.4758376882139984e-11
"(15.693, 17.608]",9.234397583080299e-08,3.5008887965230043e-07,2.4941370789864977e-07,1.6022212989047593e-07,4.7509124344798555e-12,3.369725782789283e-17,7.889712202438661e-12,4.74884266722672e-12
"(17.608, 19.895]",1.1467510318336411e-07,3.288487775517458e-07,3.2090312477046273e-07,2.0013446977582312e-07,5.5104706560041705e-12,4.2319903495607336e-17,8.839499272422329e-12,2.201677349609846e-11
"(19.895, 22.678]",1.1169717679563871e-07,3.048894186541545e-07,3.422311303134121e-07,1.5574336363617906e-07,5.064512650306492e-12,5.411048986714297e-17,7.578978131509661e-12,2.533203134272134e-12
"(22.678, 25.793]",8.699584714243786e-08,2.788554145818658e-07,3.777880285244641e-07,1.6932430166807277e-07,3.2115272854855937e-12,5.721712167894475e-17,7.158036419307583e-12,6.690346984133275e-12
"(25.793, 29.162]",9.654763302203669e-08,2.5309815373301133e-07,3.239059413088475e-07,1.3232865675491082e-07,4.8189828846022076e-12,5.4980933182172824e-17,8.401585541898602e-12,2.4466296592983557e-12
"(29.162, 32.281]",8.533072424451232e-08,2.2921556067847794e-07,2.7431399492001686e-07,1.1093819967588296e-07,6.323813990873803e-12,3.8088938157905965e-17,5.756749105521332e-12,1.0884424479361143e-11
"(32.281, 35.044]",6.1418467546434e-08,2.0993144406440378e-07,2.654793727170414e-07,7.150670324226052e-08,2.421334336223633e-12,2.5064020819737258e-17,4.9686964702457144e-12,1.1441076429985978e-12
"(35.044, 37.614]",3.947070323716853e-08,1.937446322643857e-07,2.154608429617332e-07,5.737400241059522e-08,1.1536897673390397e-12,1.8718775665243866e-17,4.085443369080418e-12,4.924587772842734e-13
"(37.614, 40.002]",3.100950183677735e-08,1.798906665018139e-07,1.621385340450056e-07,5.079981990103102e-08,7.413778947211157e-13,1.3745071857586638e-17,1.7038368061261221e-12,9.691771415561444e-13
"(40.002, 42.213]",3.900666315761675e-08,1.6792104885537543e-07,1.5586874526899628e-07,4.307356243644427e-08,1.662158247678057e-12,1.0294654272709012e-17,1.847697904506595e-12,4.617269045333282e-13
"(42.213, 44.525]",2.888032829516764e-08,1.5707509017030005e-07,1.6144748407482891e-07,4.381574953977113e-08,7.741055062335464e-13,9.883666671430953e-18,2.2780891248916033e-12,3.1929257942444573e-13
"(44.525, 46.962]",3.1936876063269136e-08,1.4618062972324777e-07,1.6063328701129403e-07,3.988800243346746e-08,1.1920639415979278e-12,9.495515493749081e-18,1.896843089464755e-12,2.013185977896612e-13
"(46.962, 49.411]",3.4121370859130004e-08,1.3589233657340767e-07,1.4612026585410818e-07,3.504312832102804e-08,1.62098498536782e-12,8.264623981288944e-18,1.5320810878051007e-12,4.630757587556408e-13
"(49.411, 51.915]",2.8088073050516185e-08,1.260869909364154e-07,1.4405198596539423e-07,3.007415994578765e-08,7.007517261024461e-13,7.512606326646374e-18,1.2431416858493858e-12,1.7981104150395674e-13
"(51.915, 54.193]",2.38576625047037e-08,1.1730248483077863e-07,1.325002384104223e-07,2.393080273549437e-08,9.469283229883377e-13,5.350947486908653e-18,9.727993741766319e-13,1.1309028294310233e-13
"(54.193, 56.242]",2.333848635392745e-08,1.0994828790632316e-07,1.2827818028219726e-07,2.0646956043226383e-08,8.431762903959879e-13,3.785578066368713e-18,9.17359423911594e-13,1.5038390835424587e-13
"(56.242, 58.166]",2.3229829280895708e-08,1.03618602358816e-07,1.553870378108995e-07,1.7532796788042956e-08,4.576291629456807e-13,2.9759990678008506e-18,3.3875482467321453e-12,6.519351216592786e-14
"(58.166, 60.05]",2.2656074472233665e-08,9.785918402389228e-08,1.3073477182162868e-07,1.4989865152683473e-08,7.001763842750009e-13,2.542404445133617e-18,1.0747074987111017e-12,6.027177090739646e-14
"(60.05, 61.85]",1.752473607324917e-08,9.261122616021113e-08,1.179432983976337e-07,1.3203322101441089e-08,3.2765768341923775e-13,2.0760725887952817e-18,1.1215773843079319e-12,4.704395900256824e-14
"(61.85, 63.607]",2.7924294198909677e-08,8.781338534040507e-08,9.455315925783925e-08,1.1548401534163573e-08,1.6176013116307015e-12,1.7898657127204418e-18,6.76261822675394e-13,2.8413099282672316e-14
"(63.607, 65.353]",2.3693879924579874e-08,8.330564973268555e-08,8.877014504525834e-08,9.895607011928836e-09,1.6613887784771609e-12,1.5908563711901886e-18,8.370477920932562e-13,6.686320872240266e-14
"(65.353, 67.048]",3.4939488342721795e-08,7.91130452475934e-08,1.016666709324232e-07,9.418967837017237e-09,2.285316101278053e-12,1.3524769628798656e-18,7.356140169615345e-13,1.242533861611833e-14
"(67.048, 68.668]",2.4376307341762476e-08,7.527187019189904e-08,1.0347532087895702e-07,8.304700573931677e-09,8.1355713788103e-13,1.1186008267469497e-18,6.299694862665089e-13,1.139021845278691e-14
"(68.668, 70.216]",2.2628777996965907e-08,7.178807617466991e-08,9.741892597527966e-08,6.146403016743556e-09,1.0394596319916386e-12,9.309882836529544e-19,7.068712023103675e-13,1.821762545492265e-15
"(70.216, 71.784]",1.471313511445686e-08,6.851253301892802e-08,8.101495690385635e-08,6.404734616383655e-09,4.0623730634563044e-13,8.70328247885146e-19,5.714658265601027e-13,1.602631514233641e-14
"(71.784, 73.38]",1.7988377201448168e-08,6.535916054919309e-08,9.090555538166916e-08,5.0686056802077035e-09,5.968729786959101e-13,8.174518910003719e-19,1.7537992459346044e-12,1.5579287915187429e-15
"(73.38, 75.118]",1.558664220845059e-08,6.217169610111824e-08,8.603862725839594e-08,5.294740368955681e-09,3.19015406243045e-13,8.718913680730268e-19,9.030436379593301e-13,4.02107402144318e-15
"(75.118, 76.989]",2.4867655082133943e-08,5.889195697092641e-08,7.457181798005355e-08,5.15176106364618e-09,1.6007793936640427e-12,9.221272287815434e-19,3.3064439969250925e-13,8.692424546042866e-15
"(76.989, 78.993]",1.2774750425307655e-08,5.5570033168504904e-08,8.404447209113192e-08,4.46859409710308e-09,2.928382092302115e-13,9.37520848173092e-19,1.1559825746002233e-12,1.8403885123415228e-15
"(78.993, 81.161]",1.3948816407212347e-08,5.2223120283965766e-08,7.311505881559442e-08,3.3921478381344e-09,4.201371652166935e-13,9.511593191129708e-19,2.429448608774598e-13,1.2467115688513893e-15
