quantile,score,sampers_weight,twitter_weight
"(-0.001, 3.211]",0.031709415988793614,0.6803013956670295,0.6667556836013274
"(3.211, 5.192]",0.6338307785489139,0.07105887741177966,0.09232842960482397
"(5.192, 6.939]",0.7973539521955983,0.04137872114771699,0.04947554730795232
"(6.939, 8.647]",0.9204050004834287,0.027123952092709,0.030819027272319582
"(8.647, 10.313]",0.8909612648037074,0.023205780281156788,0.02267105383705214
"(10.313, 11.904]",0.9010212690113725,0.019712716342905376,0.019470342741188695
"(11.904, 13.467]",0.9411056572428558,0.016058826249937357,0.01545970749165218
"(13.467, 15.011]",0.9317407088326997,0.01580060830440692,0.013171257536388046
"(15.011, 16.559]",0.9682930305731721,0.011952174456422932,0.010513419790218862
"(16.559, 18.16]",0.9571539430231347,0.010246418992412347,0.008869205533604502
"(18.16, 19.809]",0.9791066624923657,0.008724472904093563,0.007998853825746388
"(19.809, 21.501]",0.9652267714139048,0.00773490747011133,0.00597063220866606
"(21.501, 23.229]",0.9784765039749607,0.0067571516454597615,0.005929697413895575
"(23.229, 24.979]",0.9616269375267527,0.006347877381338069,0.00500574061764755
"(24.979, 26.776]",0.9723874352090539,0.004952654685493284,0.0037825699643867067
"(26.776, 28.569]",0.9944585505406909,0.003751915085804069,0.0034638633479593807
"(28.569, 30.431]",0.943465012365545,0.005166752540867819,0.003094475557054312
"(30.431, 32.517]",0.9913814551376069,0.0039174905655575435,0.0034482691404277674
"(32.517, 34.741]",0.9926547498737842,0.0036809973423511644,0.0030291748130156873
"(34.741, 37.035]",0.9662595385200962,0.0036627489066961344,0.004741613727580862
"(37.035, 39.4]",0.9869684886612387,0.003426843502855293,0.004304975916695727
"(39.4, 41.811]",0.9874382030184995,0.003462707027699667,0.0024278231850778866
"(41.811, 44.358]",0.9890727690935912,0.0029023506482748675,0.0020360187208461286
"(44.358, 46.832]",0.9950464860661331,0.002458274820287444,0.0018469389545253325
"(46.832, 49.227]",0.9862420145058644,0.0022000476143808644,0.0010370148008522228
"(49.227, 51.555]",0.9962635061256345,0.0016819183862230636,0.0011276561321297185
"(51.555, 53.764]",0.9979442132696759,0.0013865370606531212,0.0009804857985501298
"(53.764, 55.987]",0.9974878528951494,0.001274379149365141,0.0008206451713511027
"(55.987, 58.084]",0.9980101732392777,0.0010991943131620637,0.0006822465795080426
"(58.084, 60.03]",0.9985479666638305,0.001060798891504906,0.0007173335464541704
"(60.03, 61.847]",0.9995201771655517,0.0008697204267511501,0.0007855582044049747
"(61.847, 63.57]",0.999577133876011,0.0008489955121367134,0.0007368263058686861
"(63.57, 65.258]",0.9997769768226833,0.0007231918661469537,0.0007212320983370735
"(65.258, 66.947]",0.9998189976838427,0.0006237128197729336,0.0006081740937328837
"(66.947, 68.708]",0.9997493858055612,0.0005362526559303706,0.00044735882856313083
"(68.708, 70.5]",0.9998325565732893,0.000395232039654549,0.00030896023672007073
"(70.5, 72.284]",0.9998223819574877,0.00033867040598463687,0.0002651015280374108
"(72.284, 73.955]",0.9999322443703887,0.00026602218059022554,0.00022611600920837983
"(73.955, 75.584]",0.9999125175855269,0.00024270850753749799,0.00016568845502338176
"(75.584, 77.263]",0.9998772699994524,0.000217698140849015,0.00011500728054564146
"(77.263, 78.964]",0.9999224784764269,0.0002073816633197081,0.00014034786778451162
"(78.964, 80.601]",0.9999442949889634,0.00016986419873400076,0.00011695655648709302
"(80.601, 82.152]",0.9999483552955026,0.000175597409365517,0.00012280438431144767
"(82.152, 83.605]",0.9999758008751389,0.00014478263577805714,0.00011988047039927034
"(83.605, 84.996]",0.9999770751968085,0.0001316947760737134,0.00015789135125757558
"(84.996, 86.337]",0.999964076755719,0.00013257984485230795,0.00015106888546249513
"(86.337, 87.635]",0.9999253438364363,0.00012530083398888453,0.0001832319384964457
"(87.635, 88.948]",0.9999387828792169,0.00012919675557341873,0.0001881051283500746
"(88.948, 90.32]",0.9999739929398845,0.00012232306734143682,0.000155942075316124
"(90.32, 91.756]",0.9999268980714469,0.00013816829545724798,0.0001881051283500746
"(91.756, 93.329]",0.9999703129217592,0.0001056989928746652,0.0001325507640187054
"(93.329, 95.065]",0.9999815894001375,9.269661007150054e-05,0.00011500728054564146
"(95.065, 96.929]",0.999990332599018,7.245156358938405e-05,5.847827824354651e-05
"(96.929, 98.827]",0.9999846426591606,5.887954559982211e-05,7.797103765806197e-05
"(98.827, 100.812]",0.9999848231303577,4.541565951317916e-05,7.407248577515891e-05
"(100.812, 102.885]",0.9999957001326885,4.581408255679851e-05,4.385870868265988e-05
"(102.885, 105.005]",0.9999908602583811,4.359192264094524e-05,5.945291621427228e-05
"(105.005, 107.241]",0.9999965693138132,4.076971477806314e-05,4.28840707119341e-05
"(107.241, 109.566]",0.9999958784526157,4.0882364788392993e-05,4.580798462411142e-05
"(109.566, 111.942]",0.9999904149660337,4.1045312225366584e-05,5.945291621427227e-05
"(111.942, 114.296]",0.9999893610870428,3.966532166646974e-05,6.237683012644961e-05
"(114.296, 116.81]",0.9999969380519971,3.172391605247723e-05,3.801088085830523e-05
"(116.81, 119.416]",0.9999963922455926,3.057481626022548e-05,3.606160491685367e-05
"(119.416, 122.267]",0.9999906592142908,2.9531480297209016e-05,4.67826225948372e-05
"(122.267, 125.3]",0.9999971547331731,2.2317796023070495e-05,3.021377709249902e-05
"(125.3, 128.45]",0.9999984194235714,2.1579180813725362e-05,1.754348347306395e-05
"(128.45, 131.832]",0.9999955511594507,1.721046719991992e-05,3.216305303395058e-05
"(131.832, 135.631]",0.9999972997565424,1.959384205429687e-05,2.8264501151047472e-05
"(135.631, 139.384]",0.999989599499869,1.9687939742365437e-05,4.580798462411143e-05
"(139.384, 143.272]",0.9999829298379179,1.1699720243264451e-05,4.7757260565562965e-05
"(143.272, 147.061]",0.9999921541179485,1.0954826310056063e-05,3.411232897540213e-05
"(147.061, 150.293]",0.9999907116546689,1.0457679012937714e-05,3.411232897540212e-05
"(150.293, 153.272]",0.9999969924760337,8.898338869022886e-06,1.8518121443789718e-05
"(153.272, 156.045]",0.9999992848140252,1.1535586471439577e-05,8.771741736531971e-06
"(156.045, 158.711]",0.9999985906634182,2.0023296113413166e-05,1.656884550233817e-05
"(158.711, 161.29]",0.9999917566438353,1.380774990956222e-05,3.2163053033950566e-05
"(161.29, 163.775]",0.9999956077410079,1.4695174840289005e-05,2.9239139121773244e-05
"(163.775, 166.469]",0.9999995132274624,8.56093146932015e-06,3.898551882903098e-06
"(166.469, 169.635]",0.9999988001793693,6.994296881351054e-06,1.2670293619435073e-05
"(169.635, 173.203]",0.9999909826063614,7.176893222612809e-06,3.313769100467635e-05
"(173.203, 177.066]",0.9999909678321607,7.310062350271322e-06,3.0213777092499022e-05
"(177.066, 181.251]",0.9999892522852013,3.37657513449138e-06,3.2163053033950566e-05
"(181.251, 185.671]",0.9999965613441426,1.8270920664273066e-06,1.4619569560886617e-05
"(185.671, 190.323]",0.9999878236939621,1.7365978980658289e-06,2.826450115104747e-05
"(190.323, 194.902]",0.9999924729990397,1.8769555807128748e-06,2.436594926814437e-05
"(194.902, 199.511]",0.9999945642056521,2.854244944923279e-06,2.046739738524127e-05
"(199.511, 204.389]",0.9999977270902888,2.01080815044028e-06,1.1695655648709294e-05
"(204.389, 209.894]",0.9999980623428932,1.0333612772480948e-06,1.1695655648709297e-05
"(209.894, 216.791]",0.9999960331982569,9.132375981942817e-07,1.754348347306395e-05
"(216.791, 224.97]",0.9999967521845443,8.293036147002019e-07,1.5594207531612392e-05
"(224.97, 234.117]",0.9999912066962701,1.2297948668532422e-06,2.7289863180321696e-05
"(234.117, 243.933]",0.9999970667249933,7.196205654158961e-07,1.461956956088662e-05
"(243.933, 254.078]",0.9999962388588832,3.6195383384076005e-07,1.656884550233817e-05
"(254.078, 264.795]",0.99999418815724,5.994466312027574e-07,2.1442035355967048e-05
"(264.795, 277.455]",0.999994255420915,2.779821589771866e-07,2.046739738524127e-05
"(277.455, 291.861]",0.9999888064592196,2.727059292066984e-07,2.9239139121773234e-05
"(291.861, 312.377]",0.9999895526498163,1.7846656734834026e-07,2.923913912177324e-05
"(312.377, 348.792]",0.9999768936050482,7.081628306287053e-08,4.483334665338563e-05
"(348.792, 444.055]",0.9997963705564523,1.0276417423820898e-09,0.00013644931590160847
"(444.055, 1442.945]",0.9993284776094719,3.211192289145839e-13,0.00025145659644724993
