distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.0001414330676351934,1.834176873498069e-07,1.036924970788046e-07,0.47401017375029086,0.37805058978887196
"(2.153, 3.119]",3.188421337069541e-05,2.5768593594237777e-05,4.4084297738376265e-09,1.3184608830696716e-09,0.08525838655323952,0.06890521927099182
"(3.119, 3.875]",1.8839214586548204e-05,1.7074419050475275e-05,3.424144696578364e-09,6.610886149731349e-10,0.0503383813752568,0.04562284770286994
"(3.875, 4.522]",1.1941084248951109e-05,1.3835209346449327e-05,9.75458721542133e-10,4.083525697760493e-10,0.031930459281695266,0.0369953497924055
"(4.522, 5.107]",1.007937976204513e-05,1.1220774538723063e-05,7.36278922933817e-10,2.7041126239963057e-10,0.026932102724184587,0.029981909567468025
"(5.107, 5.635]",8.193519515266782e-06,9.560938262305071e-06,7.952779372677225e-10,1.9914152017903042e-10,0.021909471183823373,0.02556594891340376
"(5.635, 6.128]",6.039405557233886e-06,8.068991432435136e-06,2.4332511173997494e-10,1.5164975920079798e-10,0.016137291648928943,0.021560345107466683
"(6.128, 6.599]",6.0733619980128425e-06,7.727938027098817e-06,4.3181758099915636e-10,1.1766478130081782e-10,0.01624016998268634,0.020664506284462238
"(6.599, 7.053]",5.751182081607873e-06,6.497974207656194e-06,4.3036640556687586e-10,9.803174843321541e-11,0.015367158522056236,0.01736258708285735
"(7.053, 7.474]",4.673254818357075e-06,5.815992091193409e-06,1.6048297829598365e-10,5.691796316300077e-11,0.012486936874650105,0.015540330867668789
"(7.474, 7.904]",3.5395889714621474e-06,5.4205756560822656e-06,9.946326995614947e-11,7.636646208765857e-11,0.009464860909689782,0.014494619304363977
"(7.904, 8.308]",4.222213462221754e-06,5.291330688772743e-06,2.617552215763581e-10,7.419076420337081e-11,0.011281754371056527,0.014138435600400769
"(8.308, 8.691]",3.914940851123834e-06,4.880706368183878e-06,1.4827767428670203e-10,5.026084451296412e-11,0.010468551835905133,0.01305100882852369
"(8.691, 9.084]",3.309185565231136e-06,4.25818500270808e-06,8.984952736266047e-11,3.350436527895867e-11,0.008842143830297595,0.011377870327235992
"(9.084, 9.455]",3.4304289584411704e-06,4.311965932436322e-06,1.822278616163639e-10,6.142547505926645e-11,0.00917296703487169,0.011530196903334724
"(9.455, 9.831]",3.3775173870866946e-06,3.900381043739361e-06,2.7443876339083594e-10,4.0948901675056376e-11,0.009024726458295648,0.010421818148871574
"(9.831, 10.182]",2.987116018874351e-06,3.90059297105958e-06,9.330342030934253e-11,3.343696070759559e-11,0.007981574002432266,0.010422384418671198
"(10.182, 10.537]",2.6441805586346716e-06,3.7717436965202183e-06,1.232489019910264e-10,6.30125230565152e-11,0.007070538813789112,0.010085642644495064
"(10.537, 10.884]",3.0011634735751224e-06,3.4358363578206464e-06,1.4936697954668904e-10,3.742290501582831e-11,0.008019108801392727,0.009180554748096767
"(10.884, 11.233]",2.073443405184543e-06,2.9217742802565574e-06,5.600198617297335e-11,1.8596757709836462e-11,0.005544387665463469,0.007812824425406035
"(11.233, 11.587]",2.1177244332234613e-06,2.895280406383601e-06,5.227341955827603e-11,2.011850997031604e-11,0.005658559685573088,0.0077361892458569816
"(11.587, 11.917]",2.2910681657234458e-06,2.7818656860339366e-06,1.0935475154624668e-10,1.7258527546194428e-11,0.006126316275144494,0.007438708844454746
"(11.917, 12.256]",2.118573121255148e-06,2.7118926319546187e-06,5.398755709547563e-11,1.6590691469309738e-11,0.005660827379993755,0.007246177112582741
"(12.256, 12.591]",2.0206435013051634e-06,2.5320490790945546e-06,6.938612798026304e-11,1.9930395472344933e-11,0.005403200722490007,0.006770699237498839
"(12.591, 12.894]",1.7627538330142446e-06,2.382769503655456e-06,3.6475382861679546e-11,1.443705333696882e-11,0.004710078241814061,0.006366760113767378
"(12.894, 13.237]",1.587998961209394e-06,2.336216135647482e-06,3.107666053086838e-11,1.0829918376962226e-11,0.0042431332243515005,0.006242369514450072
