distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.163879874623011e-06,5.779524704508828e-10,2.0113010284305167e-09,0.7914215764415061,0.6883892763921746
"(9.548, 14.357]",3.6439065584598034e-07,3.101948907913214e-07,5.486737033074813e-12,4.365434403539577e-12,0.06024252078708085,0.05128266012518442
"(14.357, 18.128]",1.6388285983749846e-07,1.8704374684340576e-07,2.2051137693941197e-12,2.1463205845656677e-12,0.027093769919774597,0.030922820403139213
"(18.128, 21.389]",1.1065204687260643e-07,1.4563077940631899e-07,1.4228822356066599e-12,1.4902505892484948e-12,0.018293438997166785,0.02407626297457028
"(21.389, 24.365]",8.30894367071631e-08,1.0722047728632462e-07,1.1407041277074356e-12,9.862196524445843e-13,0.013736511855301618,0.01772590374592976
"(24.365, 27.157]",5.8506940024165363e-08,8.988263524686222e-08,7.49668096185459e-13,8.263972318329999e-13,0.009672601352555115,0.01485975678955225
"(27.157, 29.803]",4.810422095482044e-08,6.692776555204614e-08,6.469584506186542e-13,4.1315663741871654e-13,0.007952782225134734,0.011064765912126476
"(29.803, 32.325]",3.7951473452038696e-08,6.099261797729151e-08,5.119319540778462e-13,4.073133592564846e-13,0.006274289396984846,0.010083543574477742
"(32.325, 34.744]",3.02887997544319e-08,6.258593783801362e-08,3.920630884017208e-13,9.886862007790167e-13,0.00500740495300219,0.010346832415256088
"(34.744, 37.052]",2.7242754193744015e-08,5.183221405141579e-08,3.598284088906063e-13,4.926874500034827e-13,0.004503881094326536,0.008569108955836265
"(37.052, 39.226]",2.2726291445650074e-08,4.4872672678171505e-08,2.8652291213238606e-13,2.8883979059970787e-13,0.003757201406960653,0.007418529737846026
"(39.226, 41.315]",1.9798781064776776e-08,3.8470739475651464e-08,2.482514670238854e-13,2.2621657692605364e-13,0.0032732136807531557,0.006360136533072603
"(41.315, 43.341]",1.714914178391107e-08,3.413449108740549e-08,2.1168257053798187e-13,1.788925988192716e-13,0.0028351647162833137,0.005643250604534225
"(43.341, 45.324]",1.3927377591689522e-08,3.077231711255173e-08,1.7637119507353093e-13,1.7724109276842498e-13,0.002302501918213295,0.005087341009681277
"(45.324, 47.269]",1.2912961088847602e-08,2.831973618587542e-08,1.6113856198892631e-13,1.373432475317047e-13,0.002134822379052641,0.004681932065193668
"(47.269, 49.172]",1.652081760541327e-08,2.9629270526212747e-08,2.2061725409635826e-13,1.6308146036732157e-13,0.0027312876497973433,0.004898429520475596
"(49.172, 51.036]",1.6307416038491144e-08,3.187237612208086e-08,2.1963579902126748e-13,2.128532223813464e-13,0.00269600724914751,0.005269268710006896
"(51.036, 52.866]",1.3776990810548077e-08,3.221493449108648e-08,1.8295249993225404e-13,2.438081998637745e-13,0.0022776396747814292,0.0053258373999354
"(52.866, 54.664]",1.3392674313042999e-08,2.8524614945573364e-08,1.7533159378696583e-13,1.896331795032619e-13,0.0022141304881295207,0.004715803441261971
"(54.664, 56.437]",1.0442359421646085e-08,2.8710484335814787e-08,1.389604611793217e-13,1.7239937399356317e-13,0.0017263726290242174,0.004746532112334244
"(56.437, 58.172]",9.97667462437557e-09,2.809584805672098e-08,1.330410336502804e-13,2.9995372837445623e-13,0.0016493837556002665,0.004644917984129339
"(58.172, 59.897]",8.271646628314853e-09,2.4942404879102252e-08,1.041195947143598e-13,1.5889499427254368e-13,0.001367501707179525,0.004123578144232701
"(59.897, 61.592]",7.188926052210073e-09,1.9524970786493797e-08,8.716926522486848e-14,7.925402094753799e-14,0.0011884876328034737,0.0032279072203647277
"(61.592, 63.286]",6.9786397975776456e-09,1.7197142901655565e-08,8.644203797568575e-14,7.193948237008826e-14,0.0011537366458947266,0.0028431004530733044
"(63.286, 64.964]",6.734394582850793e-09,1.473226132879483e-08,8.86658008324722e-14,4.5142757274680244e-14,0.0011133570500152245,0.0024355963719216766
