d,y,type,region,func_name
105.80757895166914,0.00044393262371048687,pdf,australia,lognormal
109.51873624991552,0.00041312737660039985,pdf,australia,lognormal
113.36006086347886,0.0003842959699692149,pdf,australia,lognormal
117.33611835738787,0.0003573243615488522,pdf,australia,lognormal
121.45163443198616,0.00033210419696042687,pdf,australia,lognormal
125.71150053961252,0.0003085325886367958,pdf,australia,lognormal
130.12077969828405,0.000286511899074209,pdf,australia,lognormal
134.6847125092916,0.00026594952864171186,pdf,australia,lognormal
139.40872338586018,0.0002467577081476342,pdf,australia,lognormal
144.29842700027675,0.00022885329633467528,pdf,australia,lognormal
149.35963495714878,0.00021215758244863374,pdf,australia,lognormal
154.598362700724,0.00019659609400084533,pdf,australia,lognormal
160.02083666448237,0.00018209840982076744,pdf,australia,lognormal
165.6335016714962,0.00016859797847296442,pdf,australia,lognormal
171.44302859435544,0.00015603194209189782,pdf,australia,lognormal
177.4563222837615,0.00014434096566846546,pdf,australia,lognormal
183.6805297752132,0.00013346907180406673,pdf,australia,lognormal
190.1230487835388,0.00012336348093112346,pdf,australia,lognormal
196.79153649537065,0.00011397445698337385,pdf,australia,lognormal
203.6939186700116,0.00010525515848489455,pdf,australia,lognormal
210.83839905951103,9.716149501360073e-05,pdf,australia,lognormal
218.2334691591463,8.965198898293473e-05,pdf,australia,lognormal
225.88791829989773,8.268764267450232e-05,pdf,australia,lognormal
233.8108440949135,7.623181044452557e-05,pdf,australia,lognormal
242.01166325237983,7.025007601810522e-05,pdf,australia,lognormal
250.50012276764832,6.471013477737647e-05,pdf,australia,lognormal
259.286311507922,5.958168094265266e-05,pdf,australia,lognormal
268.38067220327014,5.48362995395378e-05,pdf,australia,lognormal
277.7940138582228,5.044736303971063e-05,pdf,australia,lognormal
287.5375245986964,4.638993255857786e-05,pdf,australia,lognormal
297.62278496952086,4.26406634892388e-05,pdf,australia,lognormal
308.06178169837125,3.9177715449133254e-05,pdf,australia,lognormal
318.8669219424639,3.5980666413328164e-05,pdf,australia,lognormal
330.0510480349499,3.303043090658723e-05,pdf,australia,lognormal
341.6274527485316,3.030918212512134e-05,pdf,australia,lognormal
353.6098950944448,2.78002778581912e-05,pdf,australia,lognormal
366.0126166755833,2.548819007949503e-05,pdf,australia,lognormal
378.85035861320296,2.335843807847575e-05,pdf,australia,lognormal
392.1383790673224,2.1397525002294397e-05,pdf,australia,lognormal
405.8924713716455,1.9592877680195802e-05,pdf,australia,lognormal
420.1289828045571,1.793278960331459e-05,pdf,australia,lognormal
434.8648340185061,1.6406366934589374e-05,pdf,australia,lognormal
450.11753915086393,1.5003477425351403e-05,pdf,australia,lognormal
465.9052266401643,1.3714702117289242e-05,pdf,australia,lognormal
482.24666077246377,1.253128971084585e-05,pdf,australia,lognormal
499.161263983432,1.1445113483643204e-05,pdf,australia,lognormal
516.6691399426785,1.0448630645232839e-05,pdf,australia,lognormal
534.7910974477528,9.534844017310322e-06,pdf,australia,lognormal
553.5486751562173,8.697265931489447e-06,pdf,australia,lognormal
572.9641671851859,7.929884239783887e-06,pdf,australia,lognormal
593.0606496087584,7.227130336071098e-06,pdf,australia,lognormal
613.8620078848382,6.583849089999849e-06,pdf,australia,lognormal
635.3929652439382,5.995270598028581e-06,pdf,australia,lognormal
657.6791120737089,5.4569836595340675e-06,pdf,australia,lognormal
680.7469363341187,4.964910889193612e-06,pdf,australia,lognormal
704.6238550394339,4.515285380105486e-06,pdf,australia,lognormal
729.3382468444157,4.104628835361219e-06,pdf,australia,lognormal
754.9194857734648,3.7297310890080198e-06,pdf,australia,lognormal
781.3979761328021,3.38763094053006e-06,pdf,australia,lognormal
808.8051886471799,3.0755982301263794e-06,pdf,australia,lognormal
837.1736978640726,2.7911170851614926e-06,pdf,australia,lognormal
866.5372208698047,2.5318702712069485e-06,pdf,australia,lognormal
896.9306573636313,2.2957245840709374e-06,pdf,australia,lognormal
928.3901311373996,2.080717222124812e-06,pdf,australia,lognormal
960.9530330100932,1.8850430810744026e-06,pdf,australia,lognormal
994.6580652682871,1.7070429160876255e-06,pdf,australia,lognormal
1029.5452876653355,1.5451923188741085e-06,pdf,australia,lognormal
1065.6561650339552,1.3980914599160522e-06,pdf,australia,lognormal
1103.0336165688177,1.2644555485693328e-06,pdf,australia,lognormal
1141.7220668376794,1.1431059661895708e-06,pdf,australia,lognormal
1181.7674985817434,1.0329620297875303e-06,pdf,australia,lognormal
1223.2175073679305,9.33033345982903e-07,pdf,australia,lognormal
1266.121358158099,8.424127172031675e-07,pdf,australia,lognormal
1310.530043862364,7.602695641672193e-07,pdf,australia,lognormal
1356.496345946194,6.858438307005129e-07,pdf,australia,lognormal
1404.0748971632304,6.184403388521675e-07,pdf,australia,lognormal
1453.3222464884825,5.574235641243877e-07,pdf,australia,lognormal
1504.2969263289788,5.022128023835161e-07,pdf,australia,lognormal
1557.0595220918551,4.5227770170032006e-07,pdf,australia,lognormal
1611.6727441924622,4.071341339676127e-07,pdf,australia,lognormal
1668.2015025881806,3.663403826668301e-07,pdf,australia,lognormal
1726.712983926426,3.2949362460475176e-07,pdf,australia,lognormal
1787.2767313986428,2.9622668481835605e-07,pdf,australia,lognormal
1849.964727395088,2.662050451528821e-07,pdf,australia,lognormal
1914.851479058756,2.391240882569557e-07,pdf,australia,lognormal
1982.0141068400092,2.147065599122455e-07,pdf,australia,lognormal
2051.532436157295,1.927002337251429e-07,pdf,australia,lognormal
2123.489092272749,1.7287576325742737e-07,pdf,australia,lognormal
2197.969598495603,1.550247076635429e-07,pdf,australia,lognormal
2275.0624778299493,1.389577178368936e-07,pdf,australia,lognormal
2354.859358187849,1.2450287094832233e-07,pdf,australia,lognormal
2437.455081292658,1.115041420894116e-07,pdf,australia,lognormal
2522.94781540218,9.982000251335718e-08,pdf,australia,lognormal
2611.4391719854466,8.932213469950708e-08,pdf,australia,lognormal
2703.0343264919816,7.989425515613451e-08,pdf,australia,lognormal
2797.8421433569065,7.143103652206297e-08,pdf,australia,lognormal
2895.975305390634,6.383712113323497e-08,pdf,australia,lognormal
2997.5504477067684,5.70262187874829e-08,pdf,australia,lognormal
3102.688296347558,5.0920281971439855e-08,pdf,australia,lognormal
3211.513811771488,4.5448752309763594e-08,pdf,australia,lognormal
3324.156337373735,4.0547872460412136e-08,pdf,australia,lognormal
3440.749753215819,3.616005811247651e-08,pdf,australia,lognormal
3561.432635147362,3.223332514668911e-08,pdf,australia,lognormal
3686.3484195088654,2.872076739492923e-08,pdf,australia,lognormal
3815.6455736114926,2.5580080785352836e-08,pdf,australia,lognormal
3949.477772196223,2.277312998577735e-08,pdf,australia,lognormal
4088.004080082385,2.0265553961043007e-08,pdf,australia,lognormal
0.1035656662205277,0.0005170450601423201,cdf,australia,lognormal
0.1071981893521422,0.0010596250128191295,cdf,australia,lognormal
0.1109581217380323,0.0016287583624598786,cdf,australia,lognormal
0.1148499322053704,0.0022254902799190603,cdf,australia,lognormal
0.1188782463236034,0.0028508925333813693,cdf,australia,lognormal
0.1230478519021233,0.0035060633695073893,cdf,australia,lognormal
0.1273637046807669,0.0041921273426776375,cdf,australia,lognormal
0.1318309342199063,0.004910235090225427,cdf,australia,lognormal
0.1364548499971336,0.005661563051590562,cdf,australia,lognormal
0.1412409477177826,0.006447313129374076,cdf,australia,lognormal
0.1461949158467908,0.007268712290332838,cdf,australia,lognormal
0.1513226423696627,0.008127012104418291,cdf,australia,lognormal
0.1566302217905718,0.009023488220039396,cdf,australia,lognormal
0.1621239623759182,0.009959439773813417,cdf,australia,lognormal
0.1678103936519503,0.010936188733161488,cdf,australia,lognormal
0.1736962741653633,0.011955079170208556,cdf,australia,lognormal
0.1797885995160968,0.013017476465558328,cdf,australia,lognormal
0.1860946106718802,0.014124766440635143,cdf,australia,lognormal
0.1926218025744067,0.015278354417414309,cdf,australia,lognormal
0.1993779330473657,0.016479664204502,cdf,australia,lognormal
0.2063710320169205,0.0177301370086737,cdf,australia,lognormal
0.213609411055591,0.01903123027113784,cdf,australia,lognormal
0.2211016732608832,0.020384416427956634,cdf,australia,lognormal
0.2288567234804088,0.021791181594231438,cdf,australia,lognormal
0.2368837788956455,0.023253024171841895,cdf,australia,lognormal
0.2451923799769188,0.024771453380719757,cdf,australia,lognormal
0.253792401822626,0.026347987713836334,cdf,australia,lognormal
0.2626940658961773,0.02798415331628809,cdf,australia,lognormal
0.2719079521746066,0.029681482289078173,cdf,australia,lognormal
0.2814450117232894,0.03144151091840976,cdf,australia,lognormal
0.2913165797117132,0.03326577783153262,cdf,australia,lognormal
0.3015343888857719,0.03515582208041404,cdf,australia,lognormal
0.3121105835125939,0.037113181154739903,cdf,australia,lognormal
0.323057733814481,0.03913938892599108,cdf,australia,lognormal
0.3343888509091098,0.04123597352458167,cdf,australia,lognormal
0.3461174022737565,0.043404455152291445,cdf,australia,lognormal
0.3582573277519216,0.04564634383247061,cdf,australia,lognormal
0.3708230561213809,0.04796313710074354,cdf,australia,lognormal
0.3838295222433541,0.05035631763918598,cdf,australia,lognormal
0.3972921848131734,0.05282735085719778,cdf,australia,lognormal
0.4112270447335496,0.05537768242253936,cdf,australia,lognormal
0.4256506641322726,0.05800873574624387,cdf,australia,lognormal
0.44058018604695,0.06072190942535745,cdf,australia,lognormal
0.4560333548001803,0.0635185746476966,cdf,australia,lognormal
0.4720285370893765,0.06640007256304234,cdf,australia,lognormal
0.4885847438163065,0.06936771162541619,cdf,australia,lognormal
0.5057216526822959,0.0724227649113008,cdf,australia,lognormal
0.5234596315759478,0.07556646741887822,cdf,australia,lognormal
0.5418197627811784,0.07880001335355916,cdf,australia,lognormal
0.5608238680343378,0.08212455340526773,cdf,australia,lognormal
0.5804945344602003,0.0855411920231262,cdf,australia,lognormal
0.6008551414176485,0.08905098469335208,cdf,australia,lognormal
0.6219298882869586,0.09265493522633493,cdf,australia,lognormal
0.6437438232317132,0.09635399305900223,cdf,australia,lognormal
0.6663228729695271,0.10014905057871026,cdf,australia,lognormal
0.6896938735869677,0.1040409404750073,cdf,australia,lognormal
0.7138846024352976,0.10803043312571237,cdf,australia,lognormal
0.7389238111449462,0.1121182340238303,cdf,australia,lognormal
0.7648412597979506,0.11630498125188529,cdf,australia,lognormal
0.7916677522989809,0.12059124301029697,cdf,australia,lognormal
0.8194351729869894,0.1249775152064465,cdf,australia,lognormal
0.8481765245309988,0.12946421911108447,cdf,australia,lognormal
0.877925967155069,0.13405169908871578,cdf,australia,lognormal
0.908718859239064,0.13874022040856057,cdf,australia,lognormal
0.940591799343474,0.14352996714263297,cdf,australia,lognormal
0.9735826697082398,0.14842104015740112,cdf,australia,lognormal
1.0077306812772822,0.15341345520539296,cdf,australia,lognormal
1.0430764203022462,0.1585071411229905,cdf,australia,lognormal
1.0796618965808555,0.16370193814051454,cdf,australia,lognormal
1.1175305933872044,0.1689975963105367,cdf,australia,lognormal
1.1567275191533346,0.17439377406017198,cdf,australia,lognormal
1.1972992609635238,0.17989003687289895,cdf,australia,lognormal
1.2392940399248629,0.18548585610522816,cdf,australia,lognormal
1.2827617684799335,0.19118060794329217,cdf,australia,lognormal
1.327754109729706,0.19697357250416428,cdf,australia,lognormal
1.37432453883716,0.20286393308642636,cdf,australia,lognormal
1.4225284065846144,0.2088507755742021,cdf,australia,lognormal
1.4724230051603056,0.21493308799854846,cdf,australia,lognormal
1.5240676362523993,0.22110976025975793,cdf,australia,lognormal
1.577523681531375,0.2273795840137686,cdf,australia,lognormal
1.6328546756045486,0.23374125272550653,cdf,australia,lognormal
1.6901263815294476,0.2401933618915995,cdf,australia,lognormal
1.749406868975785,0.2467344094345012,cdf,australia,lognormal
1.8107665951289311,0.25336279626965363,cdf,australia,lognormal
1.8742784884310455,0.26007682704689467,cdf,australia,lognormal
1.9400180352593908,0.2668747110668835,cdf,australia,lognormal
2.008063369644853,0.2737545633728789,cdf,australia,lognormal
2.078495366137304,0.28071440601775816,cdf,australia,lognormal
2.151397735928178,0.2877521695057113,cdf,australia,lognormal
2.226857126344508,0.29486569440759103,cdf,australia,lognormal
2.3049632238326687,0.302052733148439,cdf,australia,lognormal
2.3858088605542447,0.3093109519652521,cdf,australia,lognormal
2.469490124720691,0.31663793303259113,cdf,australia,lognormal
2.556106474797946,0.32403117675318205,cdf,australia,lognormal
2.6457608577167187,0.33148810421020447,cdf,australia,lognormal
2.738559831228957,0.33900605977751863,cdf,australia,lognormal
2.834613690555916,0.34658231388364025,cdf,australia,lognormal
2.934036599478356,0.3542140659248441,cdf,australia,lognormal
3.0369467260246767,0.36189844732235515,cdf,australia,lognormal
3.143466382918254,0.369632524718178,cdf,australia,lognormal
3.2537221729509134,0.37741330330371997,cdf,australia,lognormal
3.367845139455312,0.3852377302749823,cdf,australia,lognormal
3.4859709220550847,0.39310269840772877,cdf,australia,lognormal
3.608239917877858,0.4010050497456945,cdf,australia,lognormal
3.734797448422744,0.4089415793945682,cdf,australia,lognormal
3.865793932280646,0.41690903941417323,cdf,australia,lognormal
4.001385063912655,0.4249041428009851,cdf,australia,lognormal
4.141731998699024,0.4329235675528572,cdf,australia,lognormal
4.287001544478664,0.4409639608075854,cdf,australia,lognormal
4.437366359806806,0.4490219430467229,cdf,australia,lognormal
4.593005159166464,0.45709411235586445,cdf,australia,lognormal
4.754102925377615,0.4651770487324515,cdf,australia,lognormal
4.920851129456537,0.4732673184320082,cdf,australia,lognormal
5.093447958186625,0.4813614783436044,cdf,australia,lognormal
5.272098549671161,0.4894560803852546,cdf,australia,lognormal
5.457015237147996,0.4975476759099029,cdf,australia,lognormal
5.648417801355935,0.5056328201126101,cdf,australia,lognormal
5.846533731752773,0.5137080764295605,cdf,australia,lognormal
6.051598496895437,0.5217700209195238,cdf,australia,lognormal
6.263855824303608,0.5298152466184658,cdf,australia,lognormal
6.483557990139439,0.5378403678580774,cdf,australia,lognormal
6.710966119047676,0.5458420245391014,cdf,australia,lognormal
6.94635049451254,0.553816886350468,cdf,australia,lognormal
7.189990880100258,0.5617616569254152,cdf,australia,lognormal
7.442176851969034,0.5696730779259517,cdf,australia,lognormal
7.703208143041681,0.5775479330472346,cdf,australia,lognormal
7.973394999249953,0.5853830519336714,cdf,australia,lognormal
8.253058548274018,0.5931753139988111,cdf,australia,lognormal
8.542531181215294,0.600921652141376,cdf,australia,lognormal
8.842156947656331,0.6086190563500857,cdf,australia,lognormal
9.152291964577223,0.6162645771902489,cdf,australia,lognormal
9.473304839614627,0.6238553291654437,cdf,australia,lognormal
9.805577109166396,0.6313884939479649,cdf,australia,lognormal
10.149503691862549,0.6388613234720926,cdf,australia,lognormal
10.505493357941567,0.6462711428846332,cdf,australia,lognormal
10.873969215089875,0.6536153533475847,cdf,australia,lognormal
11.255369211321913,0.6608914346881967,cdf,australia,lognormal
11.650146655498522,0.6680969478921245,cdf,australia,lognormal
12.058770756102346,0.6752295374358165,cdf,australia,lognormal
12.4817271789105,0.6822869334547116,cdf,australia,lognormal
12.919518624227406,0.6892669537442824,cdf,australia,lognormal
13.372665424363836,0.6961675055914094,cdf,australia,lognormal
13.841706162072276,0.7029865874340316,cdf,australia,lognormal
14.327198310673658,0.7097222903474767,cdf,australia,lognormal
14.829718896636289,0.7163727993563337,cdf,australia,lognormal
15.34986518539442,0.7229363945711867,cdf,australia,lognormal
15.888255391221692,0.7294114521499827,cdf,australia,lognormal
16.445529412003022,0.7357964450842511,cdf,australia,lognormal
17.02234958977837,0.7420899438108414,cdf,australia,lognormal
17.619401497962215,0.7482906166502696,cdf,australia,lognormal
18.2373947561745,0.7543972300732004,cdf,australia,lognormal
18.87706387365136,0.7604086487969931,cdf,australia,lognormal
19.539169122238174,0.766323835714656,cdf,australia,lognormal
20.224497440002512,0.7721418516589303,cdf,australia,lognormal
20.933863366540866,0.7778618550046105,cdf,australia,lognormal
21.668110011090945,0.7834831011125613,cdf,australia,lognormal
22.428110054600086,0.7890049416192415,cdf,australia,lognormal
