distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",7.0393738419123106e-06,5.927265638233507e-07,2.259523655252376e-06,7.370865429347212e-06,1.4084292886602124e-08,2.259007898559447e-16,4.2122068484647075e-10,1.943457156399613e-08,0.6497060481131386,0.05470629093463998,0.2085449952851733,0.6803013956670303
"(3.211, 5.192]",1.0003737261481526e-06,5.532856018996931e-07,1.2286644385906295e-06,7.699187099029142e-07,5.99556652611083e-11,9.021649072086167e-17,7.295052667151988e-11,2.181540532333051e-11,0.0923284926811176,0.05106494134173028,0.11339835569528355,0.07105887741177956
"(5.192, 6.939]",5.46889373164078e-07,5.235325601658782e-07,7.559077734183663e-07,4.4833598227096996e-07,1.921392899929706e-11,6.232139661470662e-17,3.145317427344449e-11,1.6811109713676193e-11,0.05047460780680541,0.048318914107949563,0.0697657520398747,0.0413787211477169
"(6.939, 8.647]",3.4231428978539636e-07,4.971497189891412e-07,5.256648333497509e-07,2.93886407488125e-07,7.555471467985483e-12,5.433544100069225e-17,5.402577249464548e-12,4.2951250827936045e-12,0.03159355506145337,0.04588393616438379,0.04851571012918191,0.027123952092709007
"(8.647, 10.313]",2.543618814840463e-07,4.7258761456091e-07,4.215783170183266e-07,2.5142780056727023e-07,7.581095393283974e-12,4.6386740614569843e-17,5.1418251451538426e-12,1.1582596055379163e-11,0.023476584213451536,0.04361794647351375,0.03890999234752347,0.023205780281156774
"(10.313, 11.904]",2.1629645667116832e-07,4.500275033360697e-07,3.753948924478316e-07,2.1358610898764178e-07,5.226667500323979e-12,3.850532146422142e-17,3.651869554406457e-12,1.173758614631261e-11,0.01996286517200881,0.04153483839289922,0.03464669620358017,0.01971271634290541
"(11.904, 13.467]",1.7220276249238479e-07,4.29296874694934e-07,3.349702441990205e-07,1.739964271776862e-07,2.787918597881232e-12,3.3694527304316683e-17,1.4597063804975867e-12,6.686930348638243e-12,0.015893281761472162,0.03962152575309424,0.030915743718104394,0.01605882624993737
"(13.467, 15.011]",1.4744253773180628e-07,4.0977192997904717e-07,3.004828545222283e-07,1.7119865109765435e-07,2.5764398356234137e-12,2.985787315033324e-17,1.786155471993552e-12,6.5413784134823485e-12,0.013608061577419329,0.03781949050548618,0.027732764575274536,0.01580060830440691
"(15.011, 16.559]",1.1762152378874473e-07,3.9122661033184625e-07,2.6704088731549905e-07,1.2950109927430747e-07,1.8439852258622705e-12,2.7521814726853132e-17,2.010196304334354e-12,2.351541257401214e-12,0.010855760916558406,0.03610786877396742,0.02464627165389667,0.011952174456422934
"(16.559, 18.16]",1.0038757035920288e-07,3.731328005783013e-07,2.5104459755152047e-07,1.1101693456284513e-07,1.300653475106694e-12,2.6923590872220197e-17,1.5919756188870017e-12,4.567382612172995e-12,0.009265371193872989,0.034438664962174896,0.023170412175615135,0.010246418992412354
