distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 2.115]",6.760300384815303e-06,5.543050742063845e-07,1.559961410028662e-06,6.721579867430781e-06,1.0736683821483876e-08,8.622917329393284e-17,4.1435940148848977e-10,4.1217213516199477e-08,0.5939194300075636,0.048697917989327696,0.13704884971665807,0.5905176776732638
"(2.115, 3.2]",8.019023202783664e-07,5.319231582218557e-07,6.724526166806242e-07,6.65611523680699e-07,8.216222049420439e-11,2.4699034472418187e-17,3.1016742733656994e-11,2.2535342083558842e-11,0.07044872264109504,0.04673051329610647,0.0590763072806262,0.05847530357839677
"(3.2, 4.113]",4.929842807098907e-07,5.16472575462854e-07,4.2300137322152216e-07,3.8296045095919904e-07,3.9776359081867114e-11,1.6566355904912643e-17,1.0419258389953723e-11,6.001372395613865e-12,0.043310640997486737,0.04537418164471358,0.037162362643003606,0.033644607458569474
"(4.113, 4.957]",3.1690584214381264e-07,5.030886112576356e-07,2.908106788900583e-07,2.680072926039445e-07,2.388491596449735e-11,1.3579652249704369e-17,6.975215929296084e-12,4.551676350682788e-12,0.02784081204401823,0.04419734067620581,0.025548299761849403,0.023544976669841733
"(4.957, 5.788]",2.25439628536461e-07,4.90690274020511e-07,2.72917016870533e-07,2.453505975187278e-07,1.2783615786817278e-11,1.2399335923559667e-17,7.330332042255465e-12,2.839577429274795e-11,0.019805773125442246,0.04310910333379798,0.023976851600143807,0.021555031394410312
"(5.788, 6.614]",2.1816786941627074e-07,4.786239165028496e-07,2.3372857632241765e-07,1.952193988554646e-07,1.8828673877270048e-11,1.1787587239929182e-17,4.484826134133654e-12,2.6089143267629276e-12,0.019166483663958216,0.04204806831260834,0.020533522887077035,0.017150414628250274
"(6.614, 7.456]",1.42007246606742e-07,4.668130760801691e-07,2.230892178278616e-07,1.6504723110844888e-07,5.952721013571992e-12,1.1545522230753285e-17,7.1489271207652346e-12,1.2808148332665537e-12,0.012475904643388713,0.04101139598594718,0.01959928014304895,0.014500059441801667
"(7.456, 8.337]",1.747842650842255e-07,4.5496189252742627e-07,1.8773310853017084e-07,1.8773770101995095e-07,8.661864463331963e-12,1.2001772315100713e-17,2.3684818240708426e-12,1.1954151795063383e-11,0.01535514725617938,0.03996931218231945,0.01649272905059257,0.01649313251000473
"(8.337, 9.272]",1.8525099449774483e-07,4.427311030781861e-07,1.9082237911400983e-07,1.7789661138965264e-07,1.279192092956276e-11,1.2910168597766509e-17,2.8692552166186594e-12,1.5393811549662804e-11,0.016275040870604874,0.03889569832983096,0.01676450929468222,0.015628928897026544
"(9.272, 10.288]",1.1768010983026593e-07,4.299751017432065e-07,1.6201919052228204e-07,1.6471530448242573e-07,4.54926044600495e-12,1.4337469360284748e-17,1.5767302098342445e-12,1.5708119316534814e-11,0.010338433008808523,0.03777417263834418,0.014233709925763522,0.014470568929390065
"(10.288, 11.406]",1.588381465566121e-07,4.1645249174834507e-07,1.8423457545320326e-07,1.5111894796614842e-07,1.0911791964662893e-11,1.6278843371754044e-17,2.4121299447476395e-12,4.088421879655589e-12,0.013954566527584599,0.03658701721005911,0.01618574439186572,0.013276404054618003
"(11.406, 12.65]",1.242626413454354e-07,4.020180909189963e-07,1.9600184291341462e-07,1.8124987968158377e-07,5.302707854216965e-12,1.864836216387907e-17,3.0132000091661525e-12,2.8953674101445203e-11,0.01091672156747919,0.035318093323415664,0.0172191539036293,0.015923164429786498
"(12.65, 14.062]",1.1870506004248297e-07,3.8635797008287357e-07,1.8678764790131464e-07,2.101082871793838e-07,5.034484569710522e-12,2.2333678882746186e-17,2.273855928771356e-12,7.15662961034669e-11,0.0104287143449723,0.033943093103660775,0.016410042018722096,0.018458853461857584
"(14.062, 15.693]",1.4062175975233337e-07,3.6920288283227956e-07,2.22740942535142e-07,1.8800051270648828e-07,8.414702088838768e-12,2.7113879504026104e-17,4.585995421462941e-12,1.4758376882139984e-11,0.012353902837761992,0.032435211662581426,0.019568237283597294,0.01651622104229041
"(15.693, 17.608]",1.2570404814044874e-07,3.5008887965230043e-07,2.553614542582052e-07,1.6022212989047593e-07,4.7801282895168945e-12,3.369725782789283e-17,5.596909684247274e-12,4.74884266722672e-12,0.011043603445330983,0.030756708432973203,0.02243452520240036,0.014076154999397872
"(17.608, 19.895]",1.6500767819249707e-07,3.288487775517458e-07,3.343162994848632e-07,2.0013446977582312e-07,7.0413862256503025e-12,4.2319903495607336e-17,9.994173424624e-12,2.201677349609846e-11,0.014496254544567252,0.028890022805475972,0.029370355542344205,0.017582213438745612
"(19.895, 22.678]",1.7047535295759486e-07,3.048894186541545e-07,3.5743521645211777e-07,1.5574336363617906e-07,9.877520516714767e-12,5.411048986714297e-17,7.409447416528558e-12,2.533203134272134e-12,0.01497694165873654,0.02678575498644209,0.031402113506184354,0.013682677468892877
