distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(188.338, 192.915]",5.539970791998205e-10,1.0536736154988031e-11,3.3013102720963674e-15,8.536689676785423e-19,4.866975140186264e-05,9.256733446884337e-07
"(192.915, 197.775]",8.70547020251926e-10,1.1178979998764378e-11,1.1004382226093436e-14,2.5636143448041705e-19,7.64810379172127e-05,9.82118108811838e-07
"(197.775, 202.29]",3.9571219942844327e-10,1.5553783918222806e-11,1.6506520042507249e-15,1.9514892830285143e-18,3.4764108144187596e-05,1.366431024782133e-06
"(202.29, 206.195]",1.582848797713773e-10,7.333494591841897e-12,5.502444770060298e-16,3.780103922424112e-19,1.390564325767504e-05,6.442621668828434e-07
"(206.195, 209.78]",1.9785159551180137e-10,6.454926053083217e-12,1.5131676162407703e-15,4.50037256307993e-19,1.7382054072093798e-05,5.670910734678416e-07
"(209.78, 213.381]",3.9571219942844327e-10,2.808646417792796e-12,2.2009215356406943e-15,3.685561972181312e-20,3.4764108144187596e-05,2.4674520509604923e-07
"(213.381, 217.014]",9.89257977559007e-10,4.130445304800068e-12,1.2242239704109834e-14,1.3489255885818963e-19,8.691027036046899e-05,3.6287614180806806e-07
"(217.014, 220.281]",3.9571219942844326e-11,3.113506499348499e-12,1.3756581694910332e-16,1.2776782373036704e-19,3.47641081441876e-06,2.735277729809276e-07
"(220.281, 223.903]",3.1656255281888225e-10,3.338008120590168e-12,1.1004137956924128e-15,2.2818383172860554e-19,2.781128651535008e-05,2.93257365426507e-07
"(223.903, 228.5]",9.101380586854191e-10,3.2237879117431164e-12,9.491321055813821e-15,1.3957085661250575e-19,7.995744873163148e-05,2.832162156226008e-07
"(228.5, 235.086]",5.539844674330438e-10,9.805542686649528e-12,3.0261066215978354e-15,1.3604363681541394e-18,4.866975140186264e-05,8.614561471932265e-07
"(235.086, 243.0]",5.935682991426649e-10,1.5469182970463713e-11,3.989101775254403e-15,1.6598888622536296e-18,5.21461622162814e-05,1.3589986623197e-06
"(243.0, 251.277]",9.892579775590068e-10,2.0001257380278616e-11,5.6391556520140604e-15,4.1024268604950285e-18,8.6910270360469e-05,1.757190465885528e-06
"(251.277, 260.286]",4.352834193712875e-10,1.695802719946689e-11,1.7881865032181145e-15,6.032759967293404e-18,3.824051895860635e-05,1.489796605526138e-06
"(260.286, 270.265]",9.496876584566464e-10,2.3783637446782586e-11,5.501668126504351e-15,4.977913401994653e-18,8.343385954605023e-05,2.0894876842480268e-06
"(270.265, 281.827]",1.5828487977137727e-09,6.775668470325592e-11,3.218826214765401e-14,1.8158946898774835e-17,0.00013905643257675039,5.9525602645522115e-06
"(281.827, 295.923]",6.726954247401245e-10,5.941547745998213e-11,2.6132682463359575e-15,9.388405636812234e-17,5.909898384511892e-05,5.219887356770829e-06
"(295.923, 316.2]",2.769985395999103e-10,3.687801738977116e-11,9.628949508718268e-16,7.516914675464271e-18,2.433487570093132e-05,3.2398075837251106e-06
"(316.2, 341.702]",1.3058205303778888e-09,4.511090220783001e-11,2.87492232901802e-14,1.6293666614393456e-17,0.00011472155687581906,3.963173202567857e-06
"(341.702, 379.925]",9.892804985711078e-10,2.3226011555293087e-11,5.0890144783387254e-15,5.3854649580333044e-18,8.691027036046899e-05,2.040451567155144e-06
"(379.925, 466.471]",4.194453824850187e-09,1.447649268273952e-10,3.7675011154290375e-14,2.6782370670582597e-16,0.00036849954632838856,1.2718177881493663e-05
"(466.471, 1416.072]",3.0865551555418572e-09,5.3537285935736064e-12,1.8075401413153677e-13,6.580974332474627e-19,0.00027116004352466326,4.703357644026285e-07
