distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(-0.001, 3.211]",7.813158076573293e-06,7.370865429347206e-06,6.199651471083827e-09,1.943457156399611e-08,0.7211232378353799,0.6803013956670303
"(3.211, 5.192]",8.36007610631256e-07,7.699187099029045e-07,5.495974769847081e-11,2.181540532333095e-11,0.07715848641560119,0.07105887741177956
"(5.192, 6.939]",4.740723336246879e-07,4.4833598227096694e-07,2.0332953312862288e-11,1.6811109713676257e-11,0.043754031959558785,0.0413787211477169
"(6.939, 8.647]",2.912641520411555e-07,2.938864074881269e-07,1.280105247500852e-11,4.2951250827936175e-12,0.02688193364848716,0.027123952092709007
"(8.647, 10.313]",2.08700171831507e-07,2.514278005672682e-07,1.0348981310122214e-11,1.158259605537917e-11,0.019262191059361024,0.023205780281156774
"(10.313, 11.904]",1.8163367160235885e-07,2.135861089876414e-07,7.539185331853277e-12,1.1737586146312615e-11,0.016763698086868242,0.01971271634290541
"(11.904, 13.467]",1.2899557183588425e-07,1.7399642717768684e-07,4.399442000051819e-12,6.686930348638246e-12,0.011905517307021163,0.01605882624993737
"(13.467, 15.011]",1.1391314488238922e-07,1.711986510976539e-07,3.852155794531562e-12,6.541378413482351e-12,0.010513499793775187,0.01580060830440691
"(15.011, 16.559]",1.0034898692896e-07,1.295010992743083e-07,3.754233565243041e-12,2.3515412574012177e-12,0.009261609399621392,0.011952174456422934
"(16.559, 18.16]",8.43480414464191e-08,1.1101693456284552e-07,2.9279833095088924e-12,4.567382612172995e-12,0.007784986833338623,0.010246418992412354
"(18.16, 19.809]",7.473894002216866e-08,9.452914495084662e-08,2.0990324165608045e-12,1.6091048029221248e-12,0.006897955730405999,0.008724472904093552
"(19.809, 21.501]",5.1764378926814346e-08,8.380726233678586e-08,1.5795617299044061e-12,2.1987455757773434e-12,0.004777541588671384,0.007734907470111321
"(21.501, 23.229]",4.713795546434569e-08,7.321333613734136e-08,1.3949302775688782e-12,1.8106132646274081e-12,0.004350550461626321,0.006757151645459761
"(23.229, 24.979]",4.33126977982627e-08,6.877738343306404e-08,1.4335505525874797e-12,3.3608753557607037e-12,0.003997588755988452,0.00634787738133806
"(24.979, 26.776]",2.174275794435646e-08,5.3661718914482965e-08,4.48777592222163e-13,2.268201768954609e-12,0.002006726101716425,0.004952654685493284
"(26.776, 28.569]",2.469335618976972e-08,4.0651776776433096e-08,6.03831330298978e-13,2.6979854762605954e-13,0.0022790486161786013,0.003751915085804064
"(28.569, 30.431]",2.2602155491564215e-08,5.5981456442107156e-08,4.333264421653765e-13,3.844206297738422e-12,0.002086043338938418,0.00516675254086782
"(30.431, 32.517]",3.037970329379436e-08,4.244577725049856e-08,9.512204334168773e-13,5.803639834852311e-13,0.0028038643357974555,0.003917490565557543
