distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(380.777, 387.825]",1.281756694443272e-06,1.4095898958598988e-06,3.66549175191486e-10,5.6544094525315566e-11,0.005960168629161214,0.0065545930157485275
"(387.825, 394.882]",3.1561407186276165e-06,1.663909184527733e-06,3.3477798473868568e-09,6.654690381948562e-11,0.014682366623055672,0.007740505526423049
"(394.882, 401.993]",5.627224512189972e-06,1.734998875445846e-06,1.109592093683532e-08,1.2339974780424879e-10,0.026166593981683382,0.00806774477082316
"(401.993, 409.214]",2.749904784546834e-06,1.2084681136014084e-06,5.581102368611292e-09,3.7827662685701135e-11,0.012792557057711876,0.005621793664473736
"(409.214, 416.899]",1.499948064298273e-06,7.182406937890419e-07,7.065560878817909e-10,3.744081604550238e-12,0.006977758395115568,0.003341255707506618
"(416.899, 424.964]",1.531855561651715e-06,8.094951708079614e-07,8.567685809957084e-10,8.305496228077999e-12,0.007123128361680476,0.0037641525442570238
"(424.964, 433.403]",7.81222950155351e-07,8.445292935554669e-07,3.4924913651598154e-10,9.570628212445048e-12,0.003634249164122692,0.003928750273620043
"(433.403, 442.513]",5.93984809620053e-07,6.649237496025836e-07,9.510440251114648e-11,3.6382389931896074e-12,0.0027620293647332454,0.0030918954356520083
"(442.513, 452.301]",5.937294421180666e-07,5.582994637316226e-07,1.5867449002667766e-10,2.7379866175995093e-12,0.0027620293647332454,0.0025972091052794987
"(452.301, 462.106]",1.5624459003107015e-07,5.111463666722223e-07,2.269373673215619e-11,1.8363159580514167e-12,0.0007268498328245383,0.002377852897759171
"(462.106, 471.922]",1.219231977641161e-06,6.091522656522725e-07,3.757967535174619e-10,3.720809443841426e-12,0.0056694286960314,0.0028325580352830722
"(471.922, 482.18]",4.0623593408078247e-07,5.820832054329493e-07,7.707666168359698e-11,3.944370400772264e-12,0.0018898095653437997,0.002707851071674091
"(482.18, 492.672]",5.624805241118526e-07,6.486391521130995e-07,2.2686509116415027e-10,7.323180646836457e-12,0.002616659398168338,0.0030174693356301335
"(492.672, 503.113]",5.31460092817942e-07,6.861084426898594e-07,9.517478577113944e-11,9.959919046666983e-12,0.0024712894316034303,0.0031904042585078553
"(503.113, 514.191]",2.687406948534405e-06,9.603717620398277e-07,4.336487403352471e-09,4.443899211795797e-11,0.012501817124582058,0.004467649437009301
"(514.191, 526.672]",1.4068061280474934e-06,1.1374311300956296e-06,4.662157815131485e-10,8.710000662939892e-11,0.006541648495420846,0.005289054754944671
"(526.672, 540.366]",2.7811537025530483e-06,5.138358699209813e-07,6.103447041973791e-09,2.9402188087983012e-12,0.012937927024276782,0.002390364466872402
"(540.366, 555.642]",5.312316061056386e-07,4.418714332670055e-07,8.604671884511344e-11,4.001046648909202e-12,0.0024712894316034303,0.002055585907558108
"(555.642, 572.623]",2.1883650880738784e-07,3.143549807111738e-07,4.9953541229969744e-11,1.1249673080185516e-12,0.0010175897659543535,0.0014617506603069618
"(572.623, 590.3]",2.4999134404971224e-07,2.759150807151551e-07,4.537379959669254e-11,8.776163404020074e-13,0.0011629597325192613,0.0012835569554869044
"(590.3, 608.519]",2.1883650880738784e-07,2.7511716225723514e-07,4.9953541229969556e-11,8.3545445180871e-13,0.0010175897659543535,0.001279294804496143
"(608.519, 627.063]",3.124891800621403e-07,2.5332902696715124e-07,7.260042344630458e-11,1.3113050936495087e-12,0.0014536996656490766,0.0011784866334511878
"(627.063, 646.694]",9.999653761988492e-07,2.1378134275080206e-07,1.7982776790046491e-09,3.250450010647718e-13,0.004651838930077046,0.000994510806476731
"(646.694, 667.806]",5.627224512189973e-07,1.8698776907846036e-07,3.9969480291863935e-10,3.547633808213421e-13,0.002616659398168338,0.0008694931262148421
"(667.806, 688.951]",4.0623593408078236e-07,1.4421604232443733e-07,1.679492790952642e-10,1.654945829391958e-13,0.0018898095653437994,0.0006708930288932825
"(688.951, 710.266]",1.1874588842361333e-06,1.4450012195096709e-07,1.670645798599679e-09,1.602271480076679e-13,0.005524058729466491,0.0006722145673159004
"(710.266, 731.47]",5.627224512189976e-07,1.4184450220481265e-07,1.724155258796524e-10,1.3338697084880225e-13,0.002616659398168338,0.0006595769352523785
"(731.47, 753.692]",5.312316061056385e-07,1.543142583232511e-07,2.0418112148031564e-10,3.217461294049165e-13,0.0024712894316034303,0.000717869929719766
"(753.692, 776.394]",2.500988672084433e-07,9.890226998073029e-08,9.084914791780829e-11,6.369386365947071e-14,0.0011629597325192613,0.0004598955554103965
"(776.394, 799.564]",2.1874242604349818e-07,1.0240538694948414e-07,3.1757557557399915e-11,1.0796348176774541e-13,0.0010175897659543535,0.0004763898600890005
"(799.564, 824.441]",0.0,1.1317420140625213e-07,0.0,1.5638768562871799e-13,0.0,0.0005264863849418855
"(824.441, 850.989]",0.0,1.0568601784017745e-07,0.0,8.347587248555244e-13,0.0,0.0004914399829568252
"(850.989, 878.232]",9.374675401864209e-08,7.865601980718622e-08,1.3622102268275686e-11,8.827783459999755e-14,0.000436109899694723,0.00036590780414302995
"(878.232, 907.275]",3.126235840105541e-08,7.602637750243692e-08,4.5446079955016864e-12,1.845163119109887e-13,0.00014536996656490766,0.00035352265538633103
"(907.275, 937.093]",2.4999134404971224e-07,5.532717132035393e-08,4.537379959669257e-11,4.17041476062151e-14,0.0011629597325192613,0.0002573820009822861
"(937.093, 968.346]",1.6561926543293437e-06,5.198972105386904e-08,4.490907367138419e-09,3.322593156877025e-14,0.007704608227940108,0.0002418561823425982
"(968.346, 1002.009]",8.128213184274408e-07,4.624312624068436e-08,6.629946683461104e-10,2.315069225341605e-14,0.0037796191306875993,0.00021503053701918209
"(1002.009, 1035.793]",3.4373809806835436e-07,6.513329272552339e-08,1.1347259048013125e-10,1.5383228753292627e-13,0.0015990696322139841,0.0003030000777591341
"(1035.793, 1077.098]",3.124891800621403e-08,3.133578067898803e-08,4.5426541657525184e-12,7.118434110850473e-15,0.00014536996656490766,0.00014577405171865203
"(1077.098, 1122.821]",0.0,2.774283502134681e-08,0.0,1.1738335816857986e-14,0.0,0.00012900418284926223
"(1122.821, 1179.108]",9.374675401864209e-08,2.8659108932177818e-08,1.3622102268278632e-11,1.5529288435420927e-14,0.000436109899694723,0.00013332217475249113
"(1179.108, 1253.004]",0.0,2.9580373969095028e-08,0.0,1.736673309837543e-14,0.0,0.00013754873895629216
"(1253.004, 1519.694]",6.249783601242806e-08,3.337091609891402e-08,9.083354921843971e-12,2.950108202196957e-13,0.0002907399331298153,0.00015524150169214808
