distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(380.777, 387.825]",3.0738316374121285e-06,1.4095898958598984e-06,1.3880666080672778e-09,5.65440945253157e-11,0.014293317113966397,0.0065545930157485275
"(387.825, 394.882]",2.729304209162369e-06,1.6639091845277406e-06,7.991316519579603e-10,6.654690381948553e-11,0.012696723181023342,0.007740505526423049
"(394.882, 401.993]",1.0840161572362985e-05,1.734998875445841e-06,5.632648959116232e-08,1.2339974780424904e-10,0.05040675131148788,0.00806774477082316
"(401.993, 409.214]",2.386098290644945e-06,1.208468113601405e-06,1.4160775976544028e-09,3.78276626857011e-11,0.011100129248080286,0.005621793664473736
"(409.214, 416.899]",1.7977452874722192e-06,7.182406937890408e-07,1.5552485775810388e-09,3.744081604550228e-12,0.008363111077320764,0.003341255707506618
"(416.899, 424.964]",1.798518511251777e-06,8.094951708079621e-07,3.52360618723303e-10,8.305496228078022e-12,0.008363111077320764,0.0037641525442570238
"(424.964, 433.403]",1.7323727315641381e-06,8.445292935554693e-07,4.444090989531951e-10,9.57062821244506e-12,0.008058997947236371,0.003928750273620043
"(433.403, 442.513]",1.6186666601265993e-06,6.649237496025825e-07,2.796181246541777e-10,3.638238993189584e-12,0.007526799969588687,0.0030918954356520083
"(442.513, 452.301]",8.49843226805049e-07,5.582994637316206e-07,1.0118786253400227e-10,2.7379866175995073e-12,0.003953470691097088,0.0025972091052794987
"(452.301, 462.106]",1.470882507931816e-06,5.111463666722207e-07,3.4085103176082966e-10,1.836315958051423e-12,0.006842545426898808,0.002377852897759171
"(462.106, 471.922]",1.9620201940928477e-06,6.091522656522736e-07,5.73060614697058e-10,3.7208094438414116e-12,0.009123393902531743,0.0028325580352830722
"(471.922, 482.18]",2.4187845685989857e-06,5.820832054329516e-07,3.563492635733827e-09,3.944370400772261e-12,0.011252185813122482,0.002707851071674091
"(482.18, 492.672]",1.3891668130467151e-06,6.486391521130983e-07,3.9203991859299936e-10,7.323180646836462e-12,0.006462404014293319,0.0030174693356301335
"(492.672, 503.113]",1.9129696892405266e-06,6.861084426898613e-07,1.3752067021957516e-09,9.959919046666972e-12,0.008895309054968449,0.0031904042585078553
"(503.113, 514.191]",5.997932004566405e-06,9.603717620398326e-07,7.399736999977797e-09,4.4438992117957936e-11,0.027902379685242916,0.004467649437009301
"(514.191, 526.672]",3.6460875273558757e-06,1.137431130095628e-06,4.170551032106322e-09,8.710000662939867e-11,0.01695430700220482,0.005289054754944671
"(526.672, 540.366]",1.4708825079318156e-06,5.138358699209807e-07,6.440961698641024e-10,2.940218808798305e-12,0.0068425454268988065,0.002390364466872402
