distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(44.525, 46.962]",2.0013092439618803e-08,3.988800243346746e-08,3.8761622664119173e-13,2.013185977896612e-13,0.0017582302231902703,0.0035043205657898507
"(46.962, 49.411]",2.4643547970636726e-08,3.504312832102804e-08,1.0870401717954903e-12,4.630757587556408e-13,0.0021649849763163776,0.0030786089092589555
"(49.411, 51.915]",2.3896229778649315e-08,3.007415994578765e-08,6.539622778091835e-13,1.7981104150395674e-13,0.002099379370973457,0.0026421352478772277
"(51.915, 54.193]",1.508483845475339e-08,2.393080273549437e-08,2.6433534636898256e-13,1.1309028294310233e-13,0.0013252332279269949,0.0021023688819186512
"(54.193, 56.242]",1.1500060580974983e-08,2.0646956043226383e-08,6.798769087629623e-13,1.5038390835424587e-13,0.0010103263222809762,0.0018139176762216108
"(56.242, 58.166]",1.4935483618567713e-08,1.7532796788042956e-08,4.113192197171922e-13,6.519351216592786e-14,0.0013121121068584106,0.0015402912634231497
"(58.166, 60.05]",1.2396169197674335e-08,1.4989865152683473e-08,2.0561279426165916e-13,6.027177090739646e-14,0.001089053048692481,0.0013169196131238537
"(60.05, 61.85]",1.1201612713925786e-08,1.3203322101441089e-08,2.5659852297515283e-13,4.704395900256824e-14,0.0009840840801438081,0.0011599382532558025
"(61.85, 63.607]",1.1052006272625309e-08,1.1548401534163573e-08,1.9976527104507389e-13,2.8413099282672316e-14,0.0009709629590752239,0.0010145732683824065
"(63.607, 65.353]",1.7922580342281256e-08,9.895607011928836e-09,1.0500914819194875e-12,6.686320872240266e-14,0.0015745345282300927,0.0008693488672119721
"(65.353, 67.048]",9.558491911459727e-09,9.418967837017237e-09,2.54667109742898e-13,1.242533861611833e-14,0.0008397517483893828,0.0008274940003533123
"(67.048, 68.668]",8.214515990212244e-09,8.304700573931677e-09,1.1555630745756513e-13,1.139021845278691e-14,0.000721661658772126,0.0007295845548210457
"(68.668, 70.216]",8.662383294760378e-09,6.146403016743556e-09,1.6061876991646209e-13,1.821762545492265e-15,0.0007610250219778782,0.0005399860906329884
"(70.216, 71.784]",8.065161154026565e-09,6.404734616383655e-09,1.371157160775652e-13,1.602631514233641e-14,0.0007085405377035418,0.0005626687455185369
"(71.784, 73.38]",9.259789039226609e-09,5.0686056802077035e-09,2.860276201799733e-13,1.5579287915187429e-15,0.0008135095062522145,0.00044529728342896757
"(73.38, 75.118]",8.065161154026565e-09,5.294740368955681e-09,1.7631021997540175e-13,4.02107402144318e-15,0.0007085405377035418,0.0004651535308934945
"(75.118, 76.989]",7.467741809283856e-09,5.15176106364618e-09,1.175277438909868e-13,8.692424546042866e-15,0.0006560560534292053,0.0004525925129634442
"(76.989, 78.993]",1.3889683558839914e-08,4.46859409710308e-09,1.036478101927046e-12,1.8403885123415228e-15,0.0012202642593783218,0.000392583865806894
"(78.993, 81.161]",6.123548283612762e-09,3.3921478381344e-09,8.423068510993217e-14,1.2467115688513893e-15,0.0005379659638119484,0.0002980069718757833
"(81.161, 83.559]",1.0603951964275634e-08,2.476688181783233e-09,2.566057110544811e-13,5.6683559683017935e-16,0.0009315995958694716,0.00021758696352238414
"(83.559, 86.01]",1.1948386894854169e-08,2.1355309563915608e-09,4.897885331484982e-13,1.6030281423322965e-15,0.0010496896854867285,0.0001876106655809114
"(86.01, 88.485]",7.467571805827913e-09,1.599331392396587e-09,1.2144443076834894e-13,5.359844087562102e-16,0.0006560560534292054,0.00014050766014760976
"(88.485, 90.999]",6.870322464541147e-09,9.54963781136797e-10,1.3713356177437245e-13,1.7754567426664775e-16,0.0006035715691548689,8.389547810042989e-05
"(90.999, 93.534]",7.467571805827913e-09,6.630596831401173e-10,1.2144443076834894e-13,1.5960362959518223e-16,0.0006560560534292054,5.825244540259187e-05
"(93.534, 96.205]",7.915806317840889e-09,5.019637333902393e-10,1.7827233203224153e-13,2.3235812108758735e-17,0.0006954194166349577,4.4098517905799305e-05
"(96.205, 99.019]",8.961086166993493e-09,4.526217218870565e-10,1.527747833509643e-13,4.04118245136386e-17,0.0007872672641150464,3.976462875466546e-05
"(99.019, 102.003]",5.2274192664986995e-09,3.9356286627344505e-10,7.248250598776135e-14,5.390043187618273e-17,0.00045923923740044377,3.4575284927854694e-05
"(102.003, 105.095]",9.857194783692843e-09,3.118455896363894e-10,5.172585080306245e-13,2.207970539579198e-17,0.0008659939905265511,2.7396882431915357e-05
