distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(161.29, 163.775]",5.759171293670383e-09,1.5922134526934574e-10,4.0128945129143184e-14,1.5372142570649134e-18,0.0005315369553780143,1.4695174840288996e-05
"(163.775, 166.469]",3.584790295039727e-09,9.275718323314793e-11,2.7718132299607402e-14,3.770730325404638e-19,0.0003308546354903966,8.560931469320156e-06
"(166.469, 169.635]",2.409449214698833e-09,7.578279066191798e-11,1.6887781934064175e-14,1.55564964635035e-18,0.0002223777058214141,6.994296881351058e-06
"(169.635, 173.203]",4.6424966649961085e-09,7.775952611828039e-11,4.36458305180947e-14,1.9449421493642187e-18,0.0004284838721924808,7.176893222612806e-06
"(173.203, 177.066]",3.702324403073817e-09,7.920409073473164e-11,2.8354769671555288e-14,9.461783410125082e-19,0.0003417023284572949,7.310062350271322e-06
"(177.066, 181.251]",3.819858511107907e-09,3.658499073061499e-11,2.707889781740829e-14,1.47855336832172e-19,0.0003525500214241932,3.3765751344913797e-06
"(181.251, 185.671]",5.347801915551069e-09,1.9796433857318006e-11,5.830208942130422e-14,2.4098309800694153e-20,0.0004935700299938704,1.8270920664273079e-06
"(185.671, 190.323]",8.344740840879084e-09,1.8815527195824618e-11,8.917757175408117e-14,6.34139102890221e-20,0.0007701862006497758,1.7365978980658289e-06
"(190.323, 194.902]",5.171500753499936e-09,2.033670206852965e-11,5.161025841626459e-14,4.2881031643832224e-20,0.0004772984905435231,1.8769555807128754e-06
"(194.902, 199.511]",5.876705401704472e-09,3.0925574196841386e-11,6.371485053483969e-14,1.1469568609632223e-19,0.0005423846483449125,2.854244944923279e-06
"(199.511, 204.389]",5.2302678075169795e-09,2.178698669946347e-11,4.3003479940665535e-14,2.6430120676054963e-20,0.0004827223370269721,2.0108081504402814e-06
"(204.389, 209.894]",3.2909550249545035e-09,1.1196407970703348e-11,2.1026467067562496e-14,7.811764361353346e-21,0.00030373540307315094,1.0333612772480948e-06
"(209.894, 216.791]",4.054838859300399e-09,9.894660637452129e-12,2.5164020137441682e-14,8.474258281866721e-21,0.0003742454073579896,9.132375981942816e-07
"(216.791, 224.97]",2.350682160681788e-09,8.9854553351269e-12,1.4656833145853332e-14,1.1526364395067e-20,0.00021695385933796494,8.29303614700202e-07
"(224.97, 234.117]",4.818898429397667e-09,1.332475422945416e-11,6.245117681022357e-14,2.4658930834095e-20,0.0004447554116428283,1.2297948668532422e-06
"(234.117, 243.933]",4.407529051278353e-09,7.797046020498578e-12,3.472398916077757e-14,1.5386439533795082e-20,0.0004067884862586843,7.196205654158957e-07
"(243.933, 254.078]",5.876705401704472e-09,3.921748259266692e-12,4.39525406964613e-14,1.74053070810217e-21,0.0005423846483449125,3.6195383384076005e-07
"(254.078, 264.795]",8.462272402018224e-09,6.494827849557482e-12,1.2614943936445412e-13,3.862657306405705e-21,0.000781033893616674,5.994466312027573e-07
"(264.795, 277.455]",6.170540671789695e-09,3.011920157076155e-12,6.466755138931198e-14,8.249245145149763e-22,0.0005695038807621582,2.7798215897718665e-07
"(277.455, 291.861]",1.2399848397596436e-08,2.954752521363234e-12,1.3531368856651368e-13,8.58705348322744e-22,0.0011444316080077655,2.7270592920669834e-07
"(291.861, 312.377]",9.520262750761243e-09,1.9336746413454856e-12,7.194617044533453e-14,4.315410622005794e-22,0.0008786631303187582,1.7846656734834026e-07
"(312.377, 348.792]",1.4456382020114465e-08,7.672735878355567e-13,1.1453742002231729e-13,9.650734408954369e-23,0.0013342662349284846,7.081628306287054e-08
"(348.792, 444.055]",5.988362804336857e-08,1.1134437150649988e-14,8.126054435266993e-12,4.838871342000587e-26,0.005526899566634659,1.02764174238209e-09
"(444.055, 1442.945]",6.634800398524349e-08,3.479307743890003e-18,3.707405928024107e-12,1.2219091114765045e-31,0.006123522679814063,3.211192289145839e-13
