zone,groundtruth,model
10201,12.9717868338558,16.48786432868121
10202,12.1728,9.760852881518963
10601,13.557275541795665,25.254875185635225
10602,10.4,22.097371232429015
10603,13.8,8.478977804597235
10701,10.059925093632959,15.652975125976502
10703,12.162079510703364,8.397947943455657
10704,9.668041237113401,19.293498567876494
11101,7.585585585585585,38.214557472057805
11102,12.216666666666667,9.871501268054503
11103,7.555926544240401,27.51871056999593
11401,9.730077120822623,13.839938650340352
11402,16.74251497005988,24.26206062161573
11501,8.259720062208398,49.69948916661539
11502,14.989795918367347,58.81352790700116
11503,15.109756097560975,39.41551562017095
11504,11.26530612244898,17.322757076779556
11601,6.956661316211878,16.85815089782684
11602,9.1175,23.11779466237382
11603,6.575289575289576,25.415029167210186
11701,3.0921658986175116,23.636552764456482
11702,4.704022988505747,27.43388628564097
11703,3.229799851742031,34.43649488861627
11801,4.003802281368821,34.618206374203986
11802,4.162374020156775,30.961928978386922
11901,6.779829545454546,16.111049541489358
11902,4.811965811965812,17.435075306309383
11903,6.234493192133131,50.799598766915196
11904,6.015978695073236,77.82718938478338
12001,5.7928730512249444,23.01401853500551
12002,4.136666666666667,34.76031100637359
12003,4.173601147776184,23.037317655205413
12101,4.155864197530864,28.17751839543596
12102,7.333333333333333,15.234622731941748
12103,6.403453689167975,26.239910442713505
12104,5.173758865248227,26.64790829917858
12201,3.4944444444444445,40.84073121773492
12202,6.709090909090909,39.727544233201435
12203,5.090346534653466,32.35498029161118
12301,13.031746031746032,33.61239475599452
12302,10.458715596330276,20.25225456797423
12303,20.939226519337016,74.10046516794021
12401,13.166666666666666,53.17753273978439
12403,11.683860232945092,22.737498963045617
12404,10.981132075471699,5.701312025551039
12405,10.86970684039088,5.352474743615233
12501,5.870069605568445,35.360459553913735
12502,6.643939393939394,21.38559474698673
12503,6.345299145299145,46.13518458804932
12504,6.576,25.005433859886345
12601,6.1066666666666665,15.12163397704978
12602,5.255742725880551,21.45884079623153
12701,11.225806451612904,18.336607786595604
12702,8.72817133443163,60.002309903802875
12703,9.215384615384615,14.263087547249844
12801,9.869140625,29.506422841273878
12802,7.982905982905983,52.75023751799063
