d,y,region,type
51.8492922922203,0.0019999442931177744,sweden,pdf
53.621348583353154,0.0017625428863213685,sweden,pdf
55.453968545851914,0.0018400496049988386,sweden,pdf
57.34922206785036,0.0016062371549250757,sweden,pdf
59.30924978016988,0.0016612703940597953,sweden,pdf
61.33626547409646,0.0020122792545883257,sweden,pdf
63.43255860179024,0.0018539962825849386,sweden,pdf
65.60049686215139,0.0017257947732030445,sweden,pdf
67.84252887506385,0.0013934354491608825,sweden,pdf
70.1611869470363,0.0011915679964109415,sweden,pdf
72.5590899313649,0.0010559044353906624,sweden,pdf
75.03894618604782,0.001027151559330131,sweden,pdf
77.60355663279287,0.0009183931649891114,sweden,pdf
80.25581792057241,0.0008152983650417577,sweden,pdf
82.99872569730012,0.0010520813913067202,sweden,pdf
85.83537799332335,0.0011975255350038217,sweden,pdf
88.76897872055359,0.0010843485855686786,sweden,pdf
91.80284129118695,0.0008548238671995755,sweden,pdf
94.94039236010141,0.0006972860723992605,sweden,pdf
98.18517569515916,0.0005917224862513204,sweden,pdf
101.54085617978349,0.0005156276219174067,sweden,pdf
105.01122395233253,0.000589526628785132,sweden,pdf
108.60019868694455,0.0006717527073684011,sweden,pdf
112.31183402068946,0.0005705006849185313,sweden,pdf
116.1503221320284,0.0005203192545735064,sweden,pdf
120.11999847575058,0.0005180682336556202,sweden,pdf
124.22534667973666,0.0004883845892464601,sweden,pdf
128.4710036090795,0.00044341777980741833,sweden,pdf
132.86176460328065,0.0006092159760733824,sweden,pdf
137.40258889244024,0.00039093680501144193,sweden,pdf
142.0986051985551,0.00034438666502174646,sweden,pdf
146.95511752825337,0.000349952921690861,sweden,pdf
151.97761116350753,0.0003829741412133826,sweden,pdf
157.17175885709213,0.00058896885546567,sweden,pdf
162.54342723978493,0.00037494392823851874,sweden,pdf
168.09868344654643,0.0003664492850996892,sweden,pdf
173.84380196916297,0.0003218726721585067,sweden,pdf
179.7852717430934,0.000305028835736738,sweden,pdf
185.92980347652212,0.00043455088386461856,sweden,pdf
192.28433722989976,0.00033129073415842116,sweden,pdf
198.8560502545281,0.00022795625150496567,sweden,pdf
205.65236509904585,0.0002035156361066408,sweden,pdf
212.68095799297038,0.00017044228721440163,sweden,pdf
219.94976751676293,0.00020929309437674095,sweden,pdf
227.46700356821353,0.0001772793636093019,sweden,pdf
235.24115663526825,0.0002154531778834047,sweden,pdf
243.28100738577564,0.00016864733388558147,sweden,pdf
251.59563658498243,0.00017618671118356185,sweden,pdf
260.1944353519788,0.0001551364305872311,sweden,pdf
269.0871157666815,0.00012627005419706095,sweden,pdf
278.2837218393294,0.00015516389624754362,sweden,pdf
287.7946408548861,0.00010311470039519803,sweden,pdf
297.6306151051601,9.128489029879668e-05,sweden,pdf
307.80275402189466,0.00010852253154830899,sweden,pdf
318.3225467245299,8.232824409240921e-05,sweden,pdf
329.20187499681293,0.00010755977066796928,sweden,pdf
340.4530267069077,9.341227934517357e-05,sweden,pdf
352.08870968616606,5.94359755773955e-05,sweden,pdf
364.1220660822347,6.582159825859612e-05,sweden,pdf
376.5666872027069,8.106106041373927e-05,sweden,pdf
389.43662886609036,0.00015649445019100388,sweden,pdf
402.7464272774228,6.541187617273136e-05,sweden,pdf
416.51111544647046,4.057484903812603e-05,sweden,pdf
430.74624016705275,3.268244193587226e-05,sweden,pdf
445.46787957666834,2.2744264578398372e-05,sweden,pdf
460.69266131626154,2.9926113013653026e-05,sweden,pdf
476.437781310632,3.127925237523649e-05,sweden,pdf
492.7210231907056,3.1903063635039386e-05,sweden,pdf
509.5607783796017,5.165260426654393e-05,sweden,pdf
526.9760668651803,1.4500338453434162e-05,sweden,pdf
544.9865586825388,6.454174279303266e-06,sweden,pdf
563.6125961307126,5.9539423972051304e-06,sweden,pdf
582.8752167486797,5.868160718765829e-06,sweden,pdf
602.7961770766167,5.553503811256525e-06,sweden,pdf
623.3979772292428,3.4762149881690606e-06,sweden,pdf
644.7038863090143,2.596254604552879e-06,sweden,pdf
666.7379686878605,2.231515243883079e-06,sweden,pdf
689.5251111871556,3.6822797836436933e-06,sweden,pdf
713.0910511866225,6.338756136619221e-06,sweden,pdf
737.4624056939117,1.5350600608963706e-06,sweden,pdf
762.6667014077012,1.198066378830717e-06,sweden,pdf
788.7324058082568,1.2814968733565646e-06,sweden,pdf
815.6889593105801,8.227932702528326e-07,sweden,pdf
843.5668085164565,1.207781252851508e-06,sweden,pdf
872.3974406029565,8.156531389257956e-07,sweden,pdf
902.2134188862433,8.693600410509151e-07,sweden,pdf
933.0484196008372,9.012937929942119e-07,sweden,pdf
964.9372699358931,3.854747834803285e-07,sweden,pdf
997.9159873714449,9.480453312356918e-07,sweden,pdf
1032.021820359042,1.0969235950839074e-07,sweden,pdf
1067.2932903927415,1.2121976170491326e-07,sweden,pdf
1103.7702355179513,1.5384303484982863e-07,sweden,pdf
1141.4938553272848,3.3293657107541e-07,sweden,pdf
1180.506757494238,2.6028691838031917e-07,sweden,pdf
1220.853005897253,3.9739746832454295e-08,sweden,pdf
1305.7293782637278,4.9542056908720735e-08,sweden,pdf
1350.3553674909008,2.3952405686189227e-08,sweden,pdf
1396.506541758447,5.790209106707448e-08,sweden,pdf
0.1000026568212213,0.05815491102427834,netherlands,pdf
0.10314434426969832,0.10963074531248636,netherlands,pdf
0.1063847310961485,0.09654694949322794,netherlands,pdf
0.10972691804416015,0.16590478406331163,netherlands,pdf
0.11317410327040557,0.0960821167552584,netherlands,pdf
0.11672958540497445,0.14474065436380174,netherlands,pdf
0.1203967667078507,0.1417365204473613,netherlands,pdf
0.1241791563245534,0.19188974975878847,netherlands,pdf
0.12808037364405692,0.13208560300031866,netherlands,pdf
0.1321041517622038,0.1853871449927586,netherlands,pdf
0.13625434105392417,0.21729650052057864,netherlands,pdf
0.1405349128576803,0.2072249598072517,netherlands,pdf
0.14494996327566173,0.20659402208408706,netherlands,pdf
0.14950371709336746,0.17163066560295778,netherlands,pdf
0.15420053182232596,0.18938466874192464,netherlands,pdf
0.1590449018698213,0.1975306945065989,netherlands,pdf
0.1640414628396159,0.2020466826625333,netherlands,pdf
0.1691949959677844,0.21427373433638094,netherlands,pdf
0.17451043269790442,0.184196005717804,netherlands,pdf
0.1799928593999814,0.21248903388790327,netherlands,pdf
0.18564752223762324,0.25377848254145224,netherlands,pdf
0.19147983218812278,0.2759215525534608,netherlands,pdf
0.19749537022025088,0.2901143476757751,netherlands,pdf
0.20369989263471555,0.2599102824551577,netherlands,pdf
0.21009933657239702,0.22749766075169817,netherlands,pdf
0.21669982569562976,0.2268789541809698,netherlands,pdf
0.22350767604796803,0.25250150644696295,netherlands,pdf
0.23052940209804199,0.23438152403314919,netherlands,pdf
0.2377717229732873,0.29452775692370714,netherlands,pdf
0.2452415688895152,0.2936512169076024,netherlands,pdf
0.25294608778247224,0.2469203403110802,netherlands,pdf
0.26089265214773943,0.2759785682268369,netherlands,pdf
0.26908886609551225,0.27975848326723257,netherlands,pdf
0.277542572627015,0.3026551369302348,netherlands,pdf
0.28626186113951063,0.3448810185183467,netherlands,pdf
0.2952550751670885,0.2664202714263573,netherlands,pdf
0.3045308203646376,0.26576550975891305,netherlands,pdf
0.3140979727426428,0.2863682022762671,netherlands,pdf
0.32396568716068846,0.22376870627670736,netherlands,pdf
0.33414340608779186,0.24747153391904822,netherlands,pdf
0.3446408686379529,0.3071544724214138,netherlands,pdf
0.3554681198895647,0.28859472416520776,netherlands,pdf
0.3666355204976032,0.2925783619802566,netherlands,pdf
0.3781537566077935,0.2615021811786876,netherlands,pdf
0.3900338500822404,0.25197247300195147,netherlands,pdf
0.4022871690463073,0.25358190564960165,netherlands,pdf
0.4149254387668367,0.2722423512654819,netherlands,pdf
0.4279607528721212,0.2837068277698839,netherlands,pdf
0.4414055849243613,0.25127988807578167,netherlands,pdf
0.45527280035568407,0.2529280322363054,netherlands,pdf
0.4695756687791449,0.2375520041107381,netherlands,pdf
0.4843278766864911,0.2353410738331108,netherlands,pdf
0.4995435405448395,0.2572407918547058,netherlands,pdf
0.5152372203048002,0.22623150032782924,netherlands,pdf
0.5314239333329712,0.23188906366496578,netherlands,pdf
0.5481191687821377,0.2358385172116629,netherlands,pdf
0.5653389024129254,0.24296065331738773,netherlands,pdf
0.5830996118810918,0.23902774157253118,netherlands,pdf
0.601418292505084,0.23223615889698027,netherlands,pdf
0.62031247352895,0.23969364403929824,netherlands,pdf
0.6398002348961668,0.23459915280769184,netherlands,pdf
0.6599002245504356,0.19691464865617161,netherlands,pdf
0.6806316762799993,0.20835143245375845,netherlands,pdf
0.7020144281225581,0.21946389237595565,netherlands,pdf
0.7240689413483947,0.20578303573947254,netherlands,pdf
0.7468163200398733,0.20181874978176007,netherlands,pdf
0.7702783312860503,0.19796231393981553,netherlands,pdf
0.7944774260117183,0.1671775107844387,netherlands,pdf
0.8194367604608175,0.19924888518641307,netherlands,pdf
0.8451802183547693,0.18474185228557577,netherlands,pdf
0.8717324337469383,0.18339929323525447,netherlands,pdf
0.8991188145950911,0.1948952702686043,netherlands,pdf
0.9273655670744063,0.17359422296092852,netherlands,pdf
0.9564997206543058,0.2054024230601888,netherlands,pdf
0.9865491539630988,0.17418012566394503,netherlands,pdf
1.017542621465192,0.17351353079332027,netherlands,pdf
1.04950978097639,0.16714962220951865,netherlands,pdf
1.082481222043621,0.18464875834491074,netherlands,pdf
1.1164884952162355,0.18838204802324637,netherlands,pdf
1.1515641422369005,0.16344561833695576,netherlands,pdf
1.187741727180965,0.1679876189019565,netherlands,pdf
1.2250558685741069,0.17166317523771576,netherlands,pdf
1.263542272518983,0.17278856741570156,netherlands,pdf
1.303237766862596,0.16115627676811964,netherlands,pdf
1.3441803364370533,0.16012561698916974,netherlands,pdf
1.3864091594074626,0.1510906968379702,netherlands,pdf
1.4299646447617242,0.14269412285675379,netherlands,pdf
1.4748884709781136,0.1321863644301336,netherlands,pdf
1.521223625907639,0.14265463611195994,netherlands,pdf
1.5690144479093453,0.13181481966906497,netherlands,pdf
1.6183066682779335,0.12988972044220512,netherlands,pdf
1.6691474550042769,0.12471326083528259,netherlands,pdf
1.721585457910731,0.12614613566928337,netherlands,pdf
1.775670855204405,0.1335868570073973,netherlands,pdf
1.8314554014929627,0.12694064570980784,netherlands,pdf
1.8889924773088809,0.12444807769526932,netherlands,pdf
1.9483371401895724,0.12711414853670697,netherlands,pdf
2.009546177362235,0.1286681719657399,netherlands,pdf
2.0726781600838593,0.11482389601293666,netherlands,pdf
2.137793499688378,0.1116600605958493,netherlands,pdf
2.204954505394593,0.10640171337989707,netherlands,pdf
2.274225443930209,0.10464469557619288,netherlands,pdf
2.3456726010290025,0.09548001292589291,netherlands,pdf
2.4193643448600075,0.09262647505042676,netherlands,pdf
2.4953711914493724,0.09215635069244944,netherlands,pdf
2.5737658721575363,0.09678227223076771,netherlands,pdf
2.6546234032762484,0.08809296761074943,netherlands,pdf
2.7380211578120703,0.0814543594973404,netherlands,pdf
2.82403893952502,0.08453171552119924,netherlands,pdf
2.9127590592932107,0.08011683995819982,netherlands,pdf
3.004266413876588,0.07868482820263842,netherlands,pdf
3.0986485671550814,0.07070985786691177,netherlands,pdf
3.195995833918965,0.06947628198589181,netherlands,pdf
3.2964013662915534,0.06447619661297871,netherlands,pdf
3.3999612428669836,0.06818659468726317,netherlands,pdf
3.506774560648324,0.058782106414208155,netherlands,pdf
3.616943529874045,0.05936994857112624,netherlands,pdf
3.7305735718235304,0.053192294651682355,netherlands,pdf
3.847773419695281,0.05835921385619268,netherlands,pdf
3.9686552226542897,0.05110725484902988,netherlands,pdf
4.093334653148179,0.05244956885405509,netherlands,pdf
4.221931017594796,0.0508607076213126,netherlands,pdf
4.354567370547157,0.04935712140505527,netherlands,pdf
4.491370632445021,0.0446534563364386,netherlands,pdf
4.632471711065727,0.043679019898918446,netherlands,pdf
4.778005626790572,0.040202005257569014,netherlands,pdf
4.928111641806515,0.0389953898242211,netherlands,pdf
5.082933393366936,0.037017855745998474,netherlands,pdf
5.242619031238877,0.03528448536090158,netherlands,pdf
5.407321359468367,0.03487327822948521,netherlands,pdf
5.577197982599429,0.032793361529737164,netherlands,pdf
5.752411456486711,0.03051382824470345,netherlands,pdf
5.933129443846071,0.03104416834966668,netherlands,pdf
6.119524874691914,0.030367713440448512,netherlands,pdf
6.311776111814875,0.02723185458202679,netherlands,pdf
6.510067121458108,0.029235983475439566,netherlands,pdf
6.714587649355602,0.02620700489269764,netherlands,pdf
6.9255334023008635,0.024825933994409674,netherlands,pdf
7.143106235419833,0.02519476266417112,netherlands,pdf
7.36751434532711,0.022827668805656752,netherlands,pdf
7.598972469350437,0.02344530245011736,netherlands,pdf
7.837702091013996,0.023049182694522587,netherlands,pdf
8.083931651977172,0.020375346183452273,netherlands,pdf
8.337896770631636,0.019524583708295917,netherlands,pdf
8.599840467565812,0.019073510193168917,netherlands,pdf
8.870013398112624,0.017123220436994796,netherlands,pdf
9.1486740922029,0.017115189991349616,netherlands,pdf
9.436089201754086,0.018277651593543647,netherlands,pdf
9.732533755830866,0.016516015678758555,netherlands,pdf
10.038291423821985,0.016190930793443758,netherlands,pdf
10.353654786884995,0.014194458773883414,netherlands,pdf
10.678925617918738,0.015180385006395984,netherlands,pdf
11.014415170331457,0.01445500332725666,netherlands,pdf
11.36044447588089,0.012541084051185468,netherlands,pdf
11.71734465187123,0.013318028653229222,netherlands,pdf
12.08545721800109,0.01214462674954036,netherlands,pdf
12.465134423165523,0.011184885154623968,netherlands,pdf
12.856739582524929,0.012018806062852236,netherlands,pdf
13.260647425163217,0.010057591792670875,netherlands,pdf
13.67724445266813,0.010478020504240347,netherlands,pdf
14.106929308976667,0.00967521267177646,netherlands,pdf
14.550113161839667,0.010504316227748538,netherlands,pdf
15.007220096270352,0.010218657934064264,netherlands,pdf
15.478687520353613,0.009455213009814535,netherlands,pdf
15.964966583804193,0.008977018481955324,netherlands,pdf
16.466522609674193,0.009385388774331543,netherlands,pdf
16.98383553962326,0.008985665756942872,netherlands,pdf
17.51740039317731,0.008638100774362237,netherlands,pdf
18.06772774141546,0.008898301517850588,netherlands,pdf
18.635344195538107,0.007922629886890896,netherlands,pdf
19.220792910784116,0.007739073426579602,netherlands,pdf
19.824634106178944,0.007788914275299723,netherlands,pdf
20.447445600611317,0.007183112338808068,netherlands,pdf
21.089823365751112,0.007333157695148001,netherlands,pdf
21.752382096337914,0.007001974573788141,netherlands,pdf
22.435755798385795,0.006317463218067092,netherlands,pdf
23.140598395866938,0.0065771567227196235,netherlands,pdf
23.867584356455094,0.006116216859846165,netherlands,pdf
24.617409336927285,0.00590871722854263,netherlands,pdf
25.39079084884162,0.0056111796548215,netherlands,pdf
26.188468945127795,0.00545318222888022,netherlands,pdf
27.011206928247855,0.004685807977729457,netherlands,pdf
27.859792080604343,0.004355975417757918,netherlands,pdf
28.735036417895202,0.0041956628322373,netherlands,pdf
29.637777466135784,0.004149481899192834,netherlands,pdf
30.56887906309208,0.004309786000194452,netherlands,pdf
31.529232184891832,0.004249636293307396,netherlands,pdf
32.519755798604194,0.004025013733576607,netherlands,pdf
33.541397741604385,0.004501488545946552,netherlands,pdf
34.5951356285643,0.004190958143498962,netherlands,pdf
35.68197778693741,0.00363554547168243,netherlands,pdf
36.802964221832504,0.003272095976420243,netherlands,pdf
37.95916761120031,0.003260171844410566,netherlands,pdf
39.15169433228471,0.0031824656036995042,netherlands,pdf
40.381685520321305,0.003240653601640403,netherlands,pdf
41.65031816049551,0.003073278361980505,netherlands,pdf
42.95880621420622,0.0028174216238981515,netherlands,pdf
44.3084017807121,0.002607984574784027,netherlands,pdf
45.70039629527185,0.00255863214229711,netherlands,pdf
47.136121764925726,0.002695638212229617,netherlands,pdf
48.61695204310012,0.0026164047475461193,netherlands,pdf
50.14430414425556,0.002916902784330599,netherlands,pdf
51.719639599835105,0.002441249292285928,netherlands,pdf
53.34446585681183,0.0024056201405954856,netherlands,pdf
55.0203377201731,0.0023637496661265255,netherlands,pdf
56.748858840721525,0.002744168519199063,netherlands,pdf
58.531683249617195,0.0021767268703831357,netherlands,pdf
60.37051694112896,0.0017855012126140662,netherlands,pdf
62.26711950510972,0.0014846911876560773,netherlands,pdf
64.22330581075705,0.0012356947671711446,netherlands,pdf
66.24094774327162,0.0011806307003037347,netherlands,pdf
68.32197599507394,0.0011452077714908492,netherlands,pdf
70.46838191329475,0.0010837204848035053,netherlands,pdf
72.6822194053053,0.0010834859632929809,netherlands,pdf
74.96560690411263,0.0011192346634246273,netherlands,pdf
77.32072939549964,0.0010550008625579905,netherlands,pdf
79.74984050884942,0.0012225535814527992,netherlands,pdf
82.2552646736555,0.00101450363572133,netherlands,pdf
84.83939934378093,0.0009472917599520959,netherlands,pdf
87.50471729159496,0.0009528868524919977,netherlands,pdf
90.25376897418184,0.000811200529252629,netherlands,pdf
93.0891849738872,0.0006753659000886881,netherlands,pdf
96.01367851553627,0.0006105343531855856,netherlands,pdf
99.03004806273373,0.0005136118299606859,netherlands,pdf
102.14117999572801,0.0005738361045158752,netherlands,pdf
105.35005137340431,0.0005695476660585454,netherlands,pdf
108.65973278204866,0.0006208102668996863,netherlands,pdf
112.07339127360777,0.0004288421075808505,netherlands,pdf
115.5942933962585,0.0003352571679402257,netherlands,pdf
119.22580832018521,0.00036364892045024174,netherlands,pdf
122.97141106155728,0.00028835969389571484,netherlands,pdf
126.83468580779005,0.0003253707101364512,netherlands,pdf
130.81932934727354,0.0002942159534399086,netherlands,pdf
134.9291546068489,0.0002449318975687425,netherlands,pdf
139.16809430041914,0.00024772053133458434,netherlands,pdf
143.5402046921834,0.00023377255578406754,netherlands,pdf
148.04966947809845,0.0001518131693396474,netherlands,pdf
152.7008037892802,0.00011680755240920382,netherlands,pdf
157.49805832117514,0.0001358436165743891,netherlands,pdf
162.44602359245522,9.441188516246667e-05,netherlands,pdf
167.54943433770958,6.841078905109103e-05,netherlands,pdf
172.81317403813833,6.94328125650653e-05,netherlands,pdf
178.24227959458076,6.216185627059478e-05,netherlands,pdf
183.84194614735378,4.0232296412229014e-05,netherlands,pdf
189.6175320475091,2.7994979783001015e-05,netherlands,pdf
195.574563984269,2.5676142857833855e-05,netherlands,pdf
201.71874227354382,2.719030168221774e-05,netherlands,pdf
208.05594631259555,2.4206493847342467e-05,netherlands,pdf
