zone,groundtruth,model
10201,12.9717868338558,109.76914078608057
10202,12.1728,78.38906190223474
10601,13.557275541795665,192.1112692113315
10602,10.4,190.1457220381209
10603,13.8,181.6273431508668
10701,10.059925093632959,68.99025143223909
10703,12.162079510703364,42.87152270191148
10704,9.668041237113401,183.55973956077347
11101,7.585585585585585,259.3434112568547
11102,12.216666666666667,109.40073302745532
11103,7.555926544240401,202.9512949435293
11401,9.730077120822623,144.03998224271027
11402,16.74251497005988,129.69204092823531
11501,8.259720062208398,264.03926165971546
11502,14.989795918367347,306.50463355957476
11503,15.109756097560975,246.34126424917415
11504,11.26530612244898,50.91947183289807
11601,6.956661316211878,152.10988363482684
11602,9.1175,163.5115764732052
11603,6.575289575289576,138.1880407825259
11701,3.0921658986175116,178.69510413753838
11702,4.704022988505747,250.02762776670832
11703,3.229799851742031,271.66303819380795
11801,4.003802281368821,334.2844733175991
11802,4.162374020156775,251.3570371564578
11901,6.779829545454546,133.34325934176056
11902,4.811965811965812,156.62648493767657
11903,6.234493192133131,293.37818763540486
11904,6.015978695073236,378.0975791812743
12001,5.7928730512249444,229.5619062589759
12002,4.136666666666667,210.56663207469808
12003,4.173601147776184,196.77312090254188
12101,4.155864197530864,186.91643896757924
12102,7.333333333333333,125.40963814760897
12103,6.403453689167975,157.0180429720705
12104,5.173758865248227,264.39157711584386
12201,3.4944444444444445,301.2265225067501
12202,6.709090909090909,302.09185400446137
12203,5.090346534653466,237.47536146240066
12301,13.031746031746032,221.66053613332954
12302,10.458715596330276,198.4170892172688
12303,20.939226519337016,658.771083869942
12401,13.166666666666666,364.0020293936126
12403,11.683860232945092,189.41203365861477
12404,10.981132075471699,23.366725772320425
12405,10.86970684039088,96.63976963047301
12501,5.870069605568445,278.13102606707884
12502,6.643939393939394,121.75105967387648
12503,6.345299145299145,226.8464013969397
12504,6.576,159.72035393205672
12601,6.1066666666666665,91.07954497136097
12602,5.255742725880551,171.39481759034012
12701,11.225806451612904,135.70235458190763
12702,8.72817133443163,422.74682834666265
12703,9.215384615384615,104.21946357750161
12801,9.869140625,264.6782537937534
12802,7.982905982905983,277.05252155611834
