zone,groundtruth,model
10201,12.9717868338558,15.790876603135109
10202,12.1728,9.625149788892983
10601,13.557275541795665,37.86003754485525
10602,10.4,22.044180850197527
10603,13.8,36.76508734525661
10701,10.059925093632959,14.838190132135813
10703,12.162079510703364,5.447882951528649
10704,9.668041237113401,21.29863939749418
11101,7.585585585585585,29.54289853622067
11102,12.216666666666667,27.41721295697067
11103,7.555926544240401,31.62136839121
11401,9.730077120822623,32.88101858592816
11402,16.74251497005988,17.698861675715854
11501,8.259720062208398,48.15395249161402
11502,14.989795918367347,19.707799377422347
11503,15.109756097560975,14.284447742838386
11504,11.26530612244898,11.860226424599949
11601,6.956661316211878,26.568488475670115
11602,9.1175,20.721519327989697
11603,6.575289575289576,12.9548433625872
11701,3.0921658986175116,29.693770173766755
11702,4.704022988505747,41.372012844859114
11703,3.229799851742031,43.978375426295855
11801,4.003802281368821,46.57772691073594
11802,4.162374020156775,36.245997916284935
11901,6.779829545454546,18.945496058457366
11902,4.811965811965812,25.37480227437055
11903,6.234493192133131,64.96396616939388
11904,6.015978695073236,91.3820403572544
12001,5.7928730512249444,43.41687793638518
12002,4.136666666666667,29.483333630653235
12003,4.173601147776184,26.340817583694232
12101,4.155864197530864,25.216429672403468
12102,7.333333333333333,20.440548045482426
12103,6.403453689167975,29.74788157168842
12104,5.173758865248227,43.79384745505983
12201,3.4944444444444445,48.88929890645008
12202,6.709090909090909,36.23363189767975
12203,5.090346534653466,51.7536652997672
12301,13.031746031746032,20.488765014050042
12302,10.458715596330276,30.357019196746087
12303,20.939226519337016,131.63305170490523
12401,13.166666666666666,60.907283344931884
12403,11.683860232945092,35.15489298957741
12404,10.981132075471699,4.77534571734977
12405,10.86970684039088,20.027190147192766
12501,5.870069605568445,30.485527924047336
12502,6.643939393939394,15.933786442894242
12503,6.345299145299145,52.604160311033795
12504,6.576,18.176898237370025
12601,6.1066666666666665,25.940138580080337
12602,5.255742725880551,18.797377689773025
12701,11.225806451612904,19.423412563429597
12702,8.72817133443163,67.89265961240721
12703,9.215384615384615,16.726012180168706
12801,9.869140625,31.388488194295654
12802,7.982905982905983,41.70189002393582
