distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 2.115]",7.411804021974139e-06,5.543050742063845e-07,1.6166268078846061e-06,6.721579867430781e-06,1.4040955440126871e-08,8.622917329393284e-17,4.373441326788152e-10,4.1217213516199477e-08,0.651156630546516,0.048697917989327696,0.1420271315798942,0.5905176776732638
"(2.115, 3.2]",8.301329820335798e-07,5.319231582218557e-07,7.042561785270912e-07,6.65611523680699e-07,9.799927325658342e-11,2.4699034472418187e-17,3.6301263533539934e-11,2.2535342083558842e-11,0.07292884273761405,0.04673051329610647,0.061870313795962015,0.05847530357839677
"(3.2, 4.113]",5.094372237727991e-07,5.16472575462854e-07,4.3564620725106323e-07,3.8296045095919904e-07,4.963940532087462e-11,1.6566355904912643e-17,1.197055649809599e-11,6.001372395613865e-12,0.04475609785733549,0.04537418164471358,0.03827326189183491,0.033644607458569474
"(4.113, 4.957]",3.219566070606077e-07,5.030886112576356e-07,2.9658287440128993e-07,2.680072926039445e-07,2.6897462302524078e-11,1.3579652249704369e-17,8.245270126433512e-12,4.551676350682788e-12,0.028284531843488506,0.04419734067620581,0.026055398681902122,0.023544976669841733
"(4.957, 5.788]",2.2784570843332497e-07,4.90690274020511e-07,2.7879942383808114e-07,2.453505975187278e-07,1.5036620952772603e-11,1.2399335923559667e-17,8.549236045408567e-12,2.839577429274795e-11,0.02001715686870133,0.04310910333379798,0.024493644581870783,0.021555031394410312
"(5.788, 6.614]",2.121112864456344e-07,4.786239165028496e-07,2.3776229772347895e-07,1.952193988554646e-07,2.1972258263210933e-11,1.1787587239929182e-17,5.236639938334343e-12,2.6089143267629276e-12,0.018634400736821873,0.04204806831260834,0.020887893379603072,0.017150414628250274
"(6.614, 7.456]",1.2502884571065058e-07,4.668130760801691e-07,2.2581413976797514e-07,1.6504723110844888e-07,5.36789168712458e-12,1.1545522230753285e-17,8.13979379994861e-12,1.2808148332665537e-12,0.010984284211063495,0.04101139598594718,0.019838675435175687,0.014500059441801667
"(7.456, 8.337]",1.6815656107238025e-07,4.5496189252742627e-07,1.879398065916043e-07,1.8773770101995095e-07,1.0163920839743946e-11,1.2001772315100713e-17,2.676005913248966e-12,1.1954151795063383e-11,0.01477289020333075,0.03996931218231945,0.01651088788868562,0.01649313251000473
"(8.337, 9.272]",1.7376796653856349e-07,4.427311030781861e-07,1.9083354423632766e-07,1.7789661138965264e-07,1.3046862011935802e-11,1.2910168597766509e-17,3.302732647675897e-12,1.5393811549662804e-11,0.015266210932278958,0.03889569832983096,0.01676549019533833,0.015628928897026544
"(9.272, 10.288]",1.0577902443506862e-07,4.299751017432065e-07,1.6158287031435487e-07,1.6471530448242573e-07,4.853627740698262e-12,1.4337469360284748e-17,1.871461048238558e-12,1.5708119316534814e-11,0.009292898854669648,0.03777417263834418,0.014195378322856703,0.014470568929390065
"(10.288, 11.406]",1.3993825894915516e-07,4.1645249174834507e-07,1.8335756530654387e-07,1.5111894796614842e-07,1.0706527146804874e-11,1.6278843371754044e-17,2.882790168713139e-12,4.088421879655589e-12,0.012294135801719078,0.03658701721005911,0.016108695542441105,0.013276404054618003
"(11.406, 12.65]",1.0461722552652444e-07,4.020180909189963e-07,1.9432822726434828e-07,1.8124987968158377e-07,5.631780416398968e-12,1.864836216387907e-17,3.679697046914569e-12,2.8953674101445203e-11,0.009190832496956226,0.035318093323415664,0.017072123421627526,0.015923164429786498
