distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",7.590493942432508e-06,5.927265638233507e-07,2.3607968357407697e-06,7.370865429347212e-06,1.7348015874269876e-08,2.259007898559447e-16,4.6622828813246e-10,1.943457156399613e-08,0.7005722289107508,0.05470629093463998,0.2178921047515301,0.6803013956670303
"(3.211, 5.192]",1.009566187550749e-06,5.532856018996931e-07,1.2772490254282521e-06,7.699187099029142e-07,6.723012405978186e-11,9.021649072086167e-17,8.277551790687875e-11,2.181540532333051e-11,0.09317690171380882,0.05106494134173028,0.1178824215528751,0.07105887741177956
"(5.192, 6.939]",5.271667359923287e-07,5.235325601658782e-07,7.718796835345188e-07,4.4833598227096996e-07,1.953996655032488e-11,6.232139661470662e-17,3.411831077588902e-11,1.6811109713676193e-11,0.04865432673167598,0.048318914107949563,0.07123986351213488,0.0413787211477169
"(6.939, 8.647]",3.1934758461745937e-07,4.971497189891412e-07,5.305714659446592e-07,2.93886407488125e-07,8.133895822257455e-12,5.433544100069225e-17,5.9592925989655816e-12,4.2951250827936045e-12,0.029473865974683794,0.04588393616438379,0.048968562877896374,0.027123952092709007
"(8.647, 10.313]",2.3281185864810098e-07,4.7258761456091e-07,4.230003166117375e-07,2.5142780056727023e-07,7.481362772135572e-12,4.6386740614569843e-17,5.608055338453806e-12,1.1582596055379163e-11,0.021487603305785127,0.04361794647351375,0.03904123722199693,0.023205780281156774
"(10.313, 11.904]",1.9100153674425314e-07,4.500275033360697e-07,3.756305637274216e-07,2.1358610898764178e-07,5.123284821087115e-12,3.850532146422142e-17,4.072066711841842e-12,1.173758614631261e-11,0.0176282958322741,0.04153483839289922,0.03466844724865865,0.01971271634290541
"(11.904, 13.467]",1.5078685750701348e-07,4.29296874694934e-07,3.343362713326117e-07,1.739964271776862e-07,2.838325969872543e-12,3.3694527304316683e-17,1.5624731623253188e-12,6.686930348638243e-12,0.013916722226752302,0.03962152575309424,0.030857231826372067,0.01605882624993737
"(13.467, 15.011]",1.2499915546834937e-07,4.0977192997904717e-07,2.991714207168257e-07,1.7119865109765435e-07,2.4940607905706003e-12,2.985787315033324e-17,1.934575013453541e-12,6.5413784134823485e-12,0.011536672054795838,0.03781949050548618,0.02761172710363871,0.01580060830440691
"(15.011, 16.559]",9.384811032128112e-08,3.9122661033184625e-07,2.6438362350424253e-07,1.2950109927430747e-07,1.5198958990236658e-12,2.7521814726853132e-17,2.1129069640204694e-12,2.351541257401214e-12,0.00866161749399232,0.03610786877396742,0.02440102214770056,0.011952174456422934
"(16.559, 18.16]",7.884775033280476e-08,3.731328005783013e-07,2.4857756506763095e-07,1.1101693456284513e-07,1.1120552056518388e-12,2.6923590872220197e-17,1.7456362631241808e-12,4.567382612172995e-12,0.0072773319647165486,0.034438664962174896,0.022942714945482067,0.010246418992412354
