zone,groundtruth,model
10201,12.9717868338558,22.62686891995488
10202,12.1728,15.945689085668965
10601,13.557275541795665,51.092705396031356
10602,10.4,20.007836513433
10603,13.8,29.41059303009471
10701,10.059925093632959,27.656197456271283
10703,12.162079510703364,9.18599441438779
10704,9.668041237113401,37.00866361060528
11101,7.585585585585585,47.58617435550685
11102,12.216666666666667,15.344892397125053
11103,7.555926544240401,38.231233241985194
11401,9.730077120822623,20.8622118736601
11402,16.74251497005988,28.475737468678318
11501,8.259720062208398,59.726659253498646
11502,14.989795918367347,85.90574724788873
11503,15.109756097560975,45.960409013133464
11504,11.26530612244898,13.146991449764537
11601,6.956661316211878,37.89901011991244
11602,9.1175,36.64179291849441
11603,6.575289575289576,30.433560969142615
11701,3.0921658986175116,29.685252657980698
11702,4.704022988505747,53.42034573712672
11703,3.229799851742031,57.34086777008356
11801,4.003802281368821,66.0440984224124
11802,4.162374020156775,42.48089219258862
11901,6.779829545454546,29.28616927307881
11902,4.811965811965812,36.683067214945495
11903,6.234493192133131,100.4279709134714
11904,6.015978695073236,152.20376937995835
12001,5.7928730512249444,44.82264091274096
12002,4.136666666666667,35.6541501291499
12003,4.173601147776184,38.45757775009907
12101,4.155864197530864,27.980577878101286
12102,7.333333333333333,22.786925190019073
12103,6.403453689167975,35.31241753374513
12104,5.173758865248227,47.828312571115916
12201,3.4944444444444445,57.95659484408183
12202,6.709090909090909,53.49035842530875
12203,5.090346534653466,47.55415282324974
12301,13.031746031746032,56.0207672749473
12302,10.458715596330276,48.1821120886545
12303,20.939226519337016,158.78159445960284
12401,13.166666666666666,84.35186094408202
12403,11.683860232945092,42.76010175980974
12404,10.981132075471699,4.8959314179053415
12405,10.86970684039088,21.437555605593303
12501,5.870069605568445,45.782520364920614
12502,6.643939393939394,23.01264010467633
12503,6.345299145299145,81.88560298150624
12504,6.576,21.771414037820406
12601,6.1066666666666665,7.890076035220993
12602,5.255742725880551,32.16396745726722
12701,11.225806451612904,35.09744372419527
12702,8.72817133443163,81.74616432236246
12703,9.215384615384615,18.631481616129843
12801,9.869140625,43.60229856994175
12802,7.982905982905983,57.17794343888195
