zone,groundtruth,model
10201,12.9717868338558,21.14661313979224
10202,12.1728,9.045559369233276
10601,13.557275541795665,46.37154834305572
10602,10.4,16.047024984564093
10603,13.8,34.74004537713793
10701,10.059925093632959,15.018604971331978
10703,12.162079510703364,7.861600589542649
10704,9.668041237113401,26.099766918101466
11101,7.585585585585585,43.24596442168726
11102,12.216666666666667,11.07921544869461
11103,7.555926544240401,32.71692386530482
11401,9.730077120822623,22.343066959113052
11402,16.74251497005988,23.019201653201815
11501,8.259720062208398,63.15859835430686
11502,14.989795918367347,61.9230188400797
11503,15.109756097560975,10.91853125186436
11504,11.26530612244898,7.963439231926616
11601,6.956661316211878,29.159040859048535
11602,9.1175,34.529171620792056
11603,6.575289575289576,23.47403729824475
11701,3.0921658986175116,28.121712759093008
11702,4.704022988505747,43.6562959976842
11703,3.229799851742031,49.06359236681808
11801,4.003802281368821,53.30477047460401
11802,4.162374020156775,45.18770406570479
11901,6.779829545454546,38.628380458729275
11902,4.811965811965812,20.710244196341378
11903,6.234493192133131,76.69853687066247
11904,6.015978695073236,102.89266130167265
12001,5.7928730512249444,37.531551338413365
12002,4.136666666666667,35.21892096362988
12003,4.173601147776184,30.324697143539897
12101,4.155864197530864,37.65757204125209
12102,7.333333333333333,42.51039279971842
12103,6.403453689167975,19.208020980873048
12104,5.173758865248227,54.869949757097864
12201,3.4944444444444445,52.78848181032421
12202,6.709090909090909,49.87907925054702
12203,5.090346534653466,44.383968033445576
12301,13.031746031746032,34.536978315202546
12302,10.458715596330276,35.36479786271752
12303,20.939226519337016,107.3046844731908
12401,13.166666666666666,81.7754966608681
12403,11.683860232945092,32.1908250524327
12404,10.981132075471699,6.975983026736823
12405,10.86970684039088,26.780855065621402
12501,5.870069605568445,39.25945458873432
12502,6.643939393939394,22.75158193389869
12503,6.345299145299145,53.90870491490838
12504,6.576,24.352075303542357
12601,6.1066666666666665,18.59698759653046
12602,5.255742725880551,28.778112378091993
12701,11.225806451612904,27.975165382865168
12702,8.72817133443163,76.93361581750102
12703,9.215384615384615,16.06962320059701
12801,9.869140625,39.169996811137764
12802,7.982905982905983,54.49914162966419
