distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance
"(-0.001, 2.115]",5.688366889041336e-06,4.858193102762142e-07,1.8369992099659347e-06,6.721579867430781e-06,9.423843894704102e-09,4.592993382075878e-17,1.1227855706242082e-08,4.1217213516199477e-08
"(2.115, 3.2]",5.016078146466848e-07,4.6942254717506245e-07,5.592775091049068e-07,6.65611523680699e-07,3.44956726317975e-11,1.3356317072451558e-17,2.0571398327781862e-11,2.2535342083558842e-11
"(3.2, 4.113]",3.028275554071515e-07,4.5803290330501003e-07,3.486979145108338e-07,3.8296045095919904e-07,1.623246967758715e-11,9.047842340924587e-18,6.554336875051911e-12,6.001372395613865e-12
"(4.113, 4.957]",1.9012015739298856e-07,4.481202975730355e-07,2.423384497445163e-07,2.680072926039445e-07,8.568754077987106e-12,7.481959551156123e-18,3.980405997293918e-12,4.551676350682788e-12
"(4.957, 5.788]",1.5494732231371064e-07,4.3889821761191395e-07,2.2917623105837392e-07,2.453505975187278e-07,6.440520062463002e-12,6.888957851362852e-18,4.454736451436265e-12,2.839577429274795e-11
"(5.788, 6.614]",1.4780012821184768e-07,4.298856422382905e-07,2.0116287128644068e-07,1.952193988554646e-07,9.388393546261201e-12,6.603602004243807e-18,2.7130345151396933e-12,2.6089143267629276e-12
"(6.614, 7.456]",1.0133204307174255e-07,4.210271232845355e-07,1.9200946396894991e-07,1.6504723110844888e-07,3.5396423389238563e-12,6.5221483863500485e-18,5.111544569321653e-12,1.2808148332665537e-12
"(7.456, 8.337]",1.2323169575494607e-07,4.121006169740513e-07,1.6623945485691567e-07,1.8773770101995095e-07,4.977422841460495e-12,6.838391166597913e-18,1.869553725521308e-12,1.1954151795063383e-11
"(8.337, 9.272]",1.273467218943892e-07,4.0284737371871316e-07,1.7396513740341027e-07,1.7789661138965264e-07,6.748648929942357e-12,7.423074992728713e-18,2.5402644617462225e-12,1.5393811549662804e-11
"(9.272, 10.288]",8.71163782814938e-08,3.93151176444796e-07,1.561182222071988e-07,1.6471530448242573e-07,2.6917671310618286e-12,8.324592506019959e-18,1.916448333377722e-12,1.5708119316534814e-11
"(10.288, 11.406]",1.2567733073999474e-07,3.828196469191794e-07,1.7184592404801417e-07,1.5111894796614842e-07,8.205190320362325e-12,9.553043106164145e-18,2.323940222825323e-12,4.088421879655589e-12
"(11.406, 12.65]",8.313757211916434e-08,3.7172948693767653e-07,1.7561055243088742e-07,1.8124987968158377e-07,2.5219366801457752e-12,1.1073290854722333e-17,2.4140665504121533e-12,2.8953674101445203e-11
"(12.65, 14.062]",9.16217511903482e-08,3.596219668035282e-07,1.6040568162051987e-07,2.101082871793838e-07,3.56253144713059e-12,1.3438513292318166e-17,1.4245026118281663e-12,7.15662961034669e-11
"(14.062, 15.693]",1.0094481648203753e-07,3.462640443191269e-07,1.8529883772409775e-07,1.8800051270648828e-07,5.165985399772377e-12,1.6564703238362278e-17,3.5206276346510316e-12,1.4758376882139984e-11
"(15.693, 17.608]",1.0873301052289122e-07,3.312578135640543e-07,2.2468142057283495e-07,1.6022212989047593e-07,4.214390636675768e-12,2.0954168598932507e-17,5.318162617068653e-12,4.74884266722672e-12
"(17.608, 19.895]",1.334152136249642e-07,3.14420519526674e-07,2.859359239079181e-07,2.0013446977582312e-07,5.606783352514729e-12,2.6872452880368248e-17,5.802706701371499e-12,2.201677349609846e-11
"(19.895, 22.678]",1.3213230987031996e-07,2.9520716208479195e-07,3.0546139458826026e-07,1.5574336363617906e-07,5.163699225694187e-12,3.5238521784312164e-17,5.257520232103228e-12,2.533203134272134e-12
"(22.678, 25.793]",1.107944485202518e-07,2.740435179420122e-07,3.373329750286956e-07,1.6932430166807277e-07,3.3264684259363733e-12,3.8380503716284685e-17,4.911292457262456e-12,6.690346984133275e-12
