zone,groundtruth,model
10201,12.9717868338558,27.272811189582786
10202,12.1728,23.474081220176167
10601,13.557275541795665,42.574460267177415
10602,10.4,39.02178984545465
10603,13.8,28.923383622873356
10701,10.059925093632959,21.075107244815236
10703,12.162079510703364,11.83807311487025
10704,9.668041237113401,36.71731712430648
11101,7.585585585585585,53.754052639531075
11102,12.216666666666667,26.190041251907214
11103,7.555926544240401,41.6867443178657
11401,9.730077120822623,34.634384553551804
11402,16.74251497005988,28.39428391270525
11501,8.259720062208398,54.19854866699545
11502,14.989795918367347,34.14441072304128
11503,15.109756097560975,15.58687900382573
11504,11.26530612244898,16.691003863252313
11601,6.956661316211878,30.500148495517426
11602,9.1175,29.991100242490454
11603,6.575289575289576,26.991167322539443
11701,3.0921658986175116,35.677008478642314
11702,4.704022988505747,48.11300899958527
11703,3.229799851742031,58.50115750830898
11801,4.003802281368821,64.25019691111733
11802,4.162374020156775,46.340257242175724
11901,6.779829545454546,33.511825633969124
11902,4.811965811965812,35.81273067366669
11903,6.234493192133131,102.87355237260607
11904,6.015978695073236,127.25951812406669
12001,5.7928730512249444,40.787562691487516
12002,4.136666666666667,37.69653437185712
12003,4.173601147776184,39.16721384601331
12101,4.155864197530864,36.01740853093753
12102,7.333333333333333,20.061008405087637
12103,6.403453689167975,34.360233482420085
12104,5.173758865248227,46.94046377476179
12201,3.4944444444444445,66.57758360533403
12202,6.709090909090909,53.81569821613705
12203,5.090346534653466,54.00654218790736
12301,13.031746031746032,44.153366797680434
12302,10.458715596330276,43.767260361670814
12303,20.939226519337016,179.1052764764586
12401,13.166666666666666,104.71963181419471
12403,11.683860232945092,38.75648541447447
12404,10.981132075471699,9.182598966303898
12405,10.86970684039088,14.694566039685931
12501,5.870069605568445,50.91007395208415
12502,6.643939393939394,27.150309087636927
12503,6.345299145299145,64.01914919067563
12504,6.576,42.7243593488674
12601,6.1066666666666665,16.92447169179531
12602,5.255742725880551,18.333549924309942
12701,11.225806451612904,27.452347028171904
12702,8.72817133443163,108.38815508181149
12703,9.215384615384615,14.282576096703718
12801,9.869140625,44.34649699364858
12802,7.982905982905983,62.45077010724503
