distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234218,0.00017889120211852627,1.8341768734980712e-07,1.8664671247236688e-07,0.47401017375029086,0.47817618326282035
"(2.153, 3.119]",3.188421337069539e-05,2.715208319719022e-05,4.408429773837637e-09,1.5329309131200646e-09,0.08525838655323952,0.07260467046928655
"(3.119, 3.875]",1.883921458654821e-05,1.697868473258421e-05,3.424144696578363e-09,6.812532010897322e-10,0.0503383813752568,0.045367045605464874
"(3.875, 4.522]",1.1941084248951112e-05,1.3369447768738293e-05,9.754587215421305e-10,4.597198853749544e-10,0.031930459281695266,0.03574990333360614
"(4.522, 5.107]",1.0079379762045129e-05,1.0693146207341516e-05,7.362789229338166e-10,2.7580388313148865e-10,0.026932102724184587,0.02857208666601651
"(5.107, 5.635]",8.193519515266787e-06,9.010679921779111e-06,7.952779372677251e-10,1.885476340036888e-10,0.021909471183823373,0.024094558110837272
"(5.635, 6.128]",6.039405557233884e-06,7.354541349665324e-06,2.4332511173997577e-10,1.5721098688590085e-10,0.016137291648928943,0.019651334486305717
"(6.128, 6.599]",6.073361998012838e-06,6.96765067509123e-06,4.3181758099915595e-10,1.1501282869435398e-10,0.01624016998268634,0.018631497905193913
"(6.599, 7.053]",5.751182081607872e-06,5.722287659016025e-06,4.303664055668745e-10,8.245104088922516e-11,0.015367158522056236,0.015289952624890777
"(7.053, 7.474]",4.673254818357076e-06,5.243955435271615e-06,1.6048297829598613e-10,5.563203476441709e-11,0.012486936874650105,0.01401184892304571
"(7.474, 7.904]",3.5395889714621453e-06,4.655760795535797e-06,9.946326995614944e-11,7.091619678825393e-11,0.009464860909689782,0.012449504367262706
"(7.904, 8.308]",4.222213462221753e-06,4.516002752740333e-06,2.6175522157635943e-10,5.858422549911196e-11,0.011281754371056527,0.012066759355322141
"(8.308, 8.691]",3.914940851123836e-06,4.134075866116916e-06,1.4827767428670242e-10,4.4241951645732066e-11,0.010468551835905133,0.01105451886599661
"(8.691, 9.084]",3.3091855652311333e-06,3.4956034709910715e-06,8.984952736266128e-11,2.6773797086606763e-11,0.008842143830297595,0.009340252474488159
"(9.084, 9.455]",3.4304289584411704e-06,3.6698468388139134e-06,1.8222786161636283e-10,5.904053355797861e-11,0.00917296703487169,0.009813170446988345
"(9.455, 9.831]",3.3775173870866946e-06,3.3278753963690443e-06,2.744387633908377e-10,3.381645586745649e-11,0.009024726458295648,0.008892083059098084
"(9.831, 10.182]",2.987116018874349e-06,3.254878377561423e-06,9.330342030934144e-11,2.9380660562680926e-11,0.007981574002432266,0.008697035024844122
"(10.182, 10.537]",2.6441805586346738e-06,3.193888376948144e-06,1.2324890199102487e-10,8.593879760971988e-11,0.007070538813789112,0.008540457519959344
"(10.537, 10.884]",3.001163473575121e-06,2.865041283401619e-06,1.4936697954668826e-10,2.8997716133928903e-11,0.008019108801392727,0.007655390309249148
"(10.884, 11.233]",2.073443405184546e-06,2.3129895140456737e-06,5.600198617297307e-11,1.604866193059947e-11,0.005544387665463469,0.0061849339605581505
"(11.233, 11.587]",2.117724433223461e-06,2.353603627760781e-06,5.2273419558274645e-11,1.9539078293388803e-11,0.005658559685573088,0.0062888288933768445
"(11.587, 11.917]",2.2910681657234453e-06,2.1028676901992786e-06,1.0935475154624234e-10,1.3830172998017103e-11,0.006126316275144494,0.005623068203592902
"(11.917, 12.256]",2.1185731212551476e-06,2.114896039876068e-06,5.398755709547588e-11,1.3407612881542082e-11,0.005660827379993755,0.005651002218548872
"(12.256, 12.591]",2.020643501305164e-06,1.960648296126188e-06,6.938612798026237e-11,1.3708323604006823e-11,0.005403200722490007,0.005242773543841456
"(12.591, 12.894]",1.7627538330142433e-06,1.8589479500619043e-06,3.647538286167888e-11,1.5998666195570466e-11,0.004710078241814061,0.00496710892256544
"(12.894, 13.237]",1.5879989612093936e-06,1.8079600826535625e-06,3.107666053086847e-11,9.927641705196829e-12,0.0042431332243515005,0.00483086934085036
"(13.237, 13.555]",1.8048745929712004e-06,1.8574659264571774e-06,6.173323934778565e-11,1.677407771023479e-11,0.0048262346616049865,0.004966863887346528
"(13.555, 13.88]",1.8323245879295517e-06,1.5156968930305895e-06,6.880437695545555e-11,1.079596062927714e-11,0.004895971298947764,0.004049942098177771
"(13.88, 14.211]",1.987010281825261e-06,1.6059245368111495e-06,5.292454575312774e-11,1.0622532285484493e-11,0.005313265493600752,0.004294242211433049
"(14.211, 14.523]",1.4830738776470635e-06,1.4905697785164123e-06,3.978951428151584e-11,9.651440250894376e-12,0.003962773401072954,0.003982802448195879
"(14.523, 14.836]",1.4383753576995932e-06,1.5731187745185177e-06,2.848310119791938e-11,1.0933067977399794e-11,0.0038462157064887096,0.004206519603062548
"(14.836, 15.156]",1.3108421808499039e-06,1.1745550463417127e-06,2.1391801712056134e-11,5.3881568526513725e-12,0.0035025703072309447,0.0031384110838250786
"(15.156, 15.473]",1.6791528598359844e-06,1.4366724615192707e-06,5.914604994884281e-11,8.181378905461579e-12,0.004490054747201423,0.003841662162102559
"(15.473, 15.797]",1.3313028808706907e-06,1.1928043010436174e-06,2.4610265937915343e-11,5.585399399443729e-12,0.0035572412976864875,0.003187173092388569
"(15.797, 16.125]",1.2862168688033238e-06,1.1793236958115543e-06,3.049480694928238e-11,1.0681552341979883e-11,0.0034367714734424813,0.0031511529152085027
"(16.125, 16.426]",1.155298050606574e-06,1.2156459289778453e-06,1.7211476083434416e-11,5.884364950656072e-12,0.0030892669873219805,0.0032506372140867807
"(16.426, 16.749]",1.2727505854739648e-06,1.1776730094566109e-06,2.942164991959321e-11,7.3563473752165e-12,0.003400789564386434,0.0031467422812680866
