distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.688978501393298e-06,5.779524704508828e-10,2.5866325930510263e-09,0.7914215764415061,0.7752006817643455
"(9.548, 14.357]",3.6439065584598034e-07,3.100295240119314e-07,5.486737033074813e-12,3.8235652415021346e-12,0.06024252078708085,0.051255321027748546
"(14.357, 18.128]",1.6388285983749846e-07,1.7704436362089958e-07,2.2051137693941197e-12,1.7050256292223862e-12,0.027093769919774597,0.029269682371261603
"(18.128, 21.389]",1.1065204687260643e-07,1.3207375146291104e-07,1.4228822356066599e-12,1.1162284438214298e-12,0.018293438997166785,0.021834960886854306
"(21.389, 24.365]",8.30894367071631e-08,9.257271276806888e-08,1.1407041277074356e-12,6.965085750893575e-13,0.013736511855301618,0.015304306020242683
"(24.365, 27.157]",5.8506940024165363e-08,7.563846281142388e-08,7.49668096185459e-13,5.420802387005084e-13,0.009672601352555115,0.012504853225835841
"(27.157, 29.803]",4.810422095482044e-08,5.3868506763221934e-08,6.469584506186542e-13,2.5636943273621175e-13,0.007952782225134734,0.008905757012122904
"(29.803, 32.325]",3.7951473452038696e-08,4.716647180806521e-08,5.119319540778462e-13,2.3061150037382245e-13,0.006274289396984846,0.007797749785196573
"(32.325, 34.744]",3.02887997544319e-08,4.651633095381887e-08,3.920630884017208e-13,5.378203331217872e-13,0.00500740495300219,0.007690172865947243
"(34.744, 37.052]",2.7242754193744015e-08,3.738048338682598e-08,3.598284088906063e-13,2.2729076048872697e-13,0.004503881094326536,0.006179891035443618
"(37.052, 39.226]",2.2726291445650074e-08,3.112143556184881e-08,2.8652291213238606e-13,1.3216123439335587e-13,0.003757201406960653,0.005145120212827093
"(39.226, 41.315]",1.9798781064776776e-08,2.6068414899896385e-08,2.482514670238854e-13,9.313034391630181e-14,0.0032732136807531557,0.00430973462491047
"(41.315, 43.341]",1.714914178391107e-08,2.2937831209584415e-08,2.1168257053798187e-13,7.971343030626926e-14,0.0028351647162833137,0.0037921740068933337
"(43.341, 45.324]",1.3927377591689522e-08,2.0216566328147475e-08,1.7637119507353093e-13,6.845166261649321e-14,0.002302501918213295,0.0033422431785019966
"(45.324, 47.269]",1.2912961088847602e-08,1.8020462109026673e-08,1.6113856198892631e-13,4.598417912446744e-14,0.002134822379052641,0.002979214877712726
"(47.269, 49.172]",1.652081760541327e-08,1.791660388233386e-08,2.2061725409635826e-13,5.504693114763832e-14,0.0027312876497973433,0.002962044620242963
"(49.172, 51.036]",1.6307416038491144e-08,1.9050566153367644e-08,2.1963579902126748e-13,7.84223953213848e-14,0.00269600724914751,0.0031495157987393523
"(51.036, 52.866]",1.3776990810548077e-08,1.847427050913539e-08,1.8295249993225404e-13,7.623311147589283e-14,0.0022776396747814292,0.003054203349111281
"(52.866, 54.664]",1.3392674313042999e-08,1.545791933205499e-08,1.7533159378696583e-13,4.577956386267486e-14,0.0022141304881295207,0.0025555650556526592
"(54.664, 56.437]",1.0442359421646085e-08,1.5953895353404342e-08,1.389604611793217e-13,4.508513340057229e-14,0.0017263726290242174,0.0026375617954062193
"(56.437, 58.172]",9.97667462437557e-09,1.4815693971076973e-08,1.330410336502804e-13,7.435159251198426e-14,0.0016493837556002665,0.0024493897900743295
"(58.172, 59.897]",8.271646628314853e-09,1.3406189465960211e-08,1.041195947143598e-13,4.649684012950098e-14,0.001367501707179525,0.002216364867270406
"(59.897, 61.592]",7.188926052210073e-09,1.0078609026037035e-08,8.716926522486848e-14,1.88968195392217e-14,0.0011884876328034737,0.0016662158014024947
"(61.592, 63.286]",6.9786397975776456e-09,8.632950149384338e-09,8.644203797568575e-14,1.7273304937824542e-14,0.0011537366458947266,0.0014272338504968162
"(63.286, 64.964]",6.734394582850793e-09,7.524422546112054e-09,8.86658008324722e-14,1.0237554422432895e-14,0.0011133570500152245,0.0012439676330134291
