zone,groundtruth,model
10201,12.9717868338558,24.06336462050968
10202,12.1728,17.704330632030693
10601,13.557275541795665,32.455131409875875
10602,10.4,22.482849245929078
10603,13.8,21.295622537017334
10701,10.059925093632959,16.510161339825544
10703,12.162079510703364,8.966384961529428
10704,9.668041237113401,23.70908459980648
11101,7.585585585585585,23.508095376707665
11102,12.216666666666667,12.789839589621906
11103,7.555926544240401,31.088629177959838
11401,9.730077120822623,17.003937632067196
11402,16.74251497005988,22.414079766918867
11501,8.259720062208398,34.43852746944612
11502,14.989795918367347,53.360621452943846
11503,15.109756097560975,67.6735666741339
11504,11.26530612244898,8.907353398192164
11601,6.956661316211878,21.090246619741688
11602,9.1175,21.623725613368126
11603,6.575289575289576,24.27443324546943
11701,3.0921658986175116,25.4618578111574
11702,4.704022988505747,37.841222361856424
11703,3.229799851742031,36.9433232588984
11801,4.003802281368821,41.13324723699945
11802,4.162374020156775,24.20942471623472
11901,6.779829545454546,18.776049963031642
11902,4.811965811965812,24.061360097257026
11903,6.234493192133131,81.71348298515622
11904,6.015978695073236,96.93531268929014
12001,5.7928730512249444,24.014173941277598
12002,4.136666666666667,29.629116732994177
12003,4.173601147776184,19.06147879726852
12101,4.155864197530864,26.217420600666337
12102,7.333333333333333,31.486812514913595
12103,6.403453689167975,28.941991083055107
12104,5.173758865248227,35.71576787250308
12201,3.4944444444444445,42.505901290451
12202,6.709090909090909,58.33419753832598
12203,5.090346534653466,32.17633401999917
12301,13.031746031746032,35.14292569594645
12302,10.458715596330276,27.665109164756995
12303,20.939226519337016,53.65232186129277
12401,13.166666666666666,55.85032956998997
12403,11.683860232945092,34.00714826579779
12404,10.981132075471699,6.435217115650351
12405,10.86970684039088,30.4468111198083
12501,5.870069605568445,31.32470137098015
12502,6.643939393939394,36.37700839367258
12503,6.345299145299145,36.856286144009175
12504,6.576,25.451653967659666
12601,6.1066666666666665,19.257138989264075
12602,5.255742725880551,19.162419425469956
12701,11.225806451612904,31.4277649693519
12702,8.72817133443163,49.321350516088515
12703,9.215384615384615,13.145573081007038
12801,9.869140625,32.11480681428829
12802,7.982905982905983,55.56522385703673
