zone,groundtruth,model
10201,12.9717868338558,21.115609819617244
10202,12.1728,12.161178216935014
10601,13.557275541795665,30.205618683748334
10602,10.4,45.76787070677712
10603,13.8,27.261345063823615
10701,10.059925093632959,14.647495315021432
10703,12.162079510703364,8.327297348679217
10704,9.668041237113401,28.376892552423985
11101,7.585585585585585,40.90687806995849
11102,12.216666666666667,15.481499759821208
11103,7.555926544240401,39.873370707821145
11401,9.730077120822623,28.949133638890636
11402,16.74251497005988,23.838136160645316
11501,8.259720062208398,56.00474224170693
11502,14.989795918367347,52.691540941724
11503,15.109756097560975,15.427107599925089
11504,11.26530612244898,8.989767392192604
11601,6.956661316211878,28.911697717007723
11602,9.1175,38.47256497685769
11603,6.575289575289576,30.305395611888237
11701,3.0921658986175116,33.50318041969891
11702,4.704022988505747,41.902079271837934
11703,3.229799851742031,53.34927073976852
11801,4.003802281368821,54.16479890142132
11802,4.162374020156775,40.774005494723795
11901,6.779829545454546,32.52483375897501
11902,4.811965811965812,23.28389436108501
11903,6.234493192133131,90.57883289134581
11904,6.015978695073236,136.89971218987188
12001,5.7928730512249444,42.84094128312203
12002,4.136666666666667,33.48631879198216
12003,4.173601147776184,24.563091372541557
12101,4.155864197530864,37.81079998435493
12102,7.333333333333333,28.91967229994992
12103,6.403453689167975,32.44966883803799
12104,5.173758865248227,44.55729906548418
12201,3.4944444444444445,46.194199233704076
12202,6.709090909090909,32.79550686784847
12203,5.090346534653466,51.31318338937049
12301,13.031746031746032,42.66195316114424
12302,10.458715596330276,39.83938395845296
12303,20.939226519337016,122.18400230396148
12401,13.166666666666666,53.284201441175945
12403,11.683860232945092,45.304009697418415
12404,10.981132075471699,10.538704236664048
12405,10.86970684039088,15.984173950067847
12501,5.870069605568445,44.3940147950866
12502,6.643939393939394,29.46187073311154
12503,6.345299145299145,65.54400025265628
12504,6.576,24.545296592543398
12601,6.1066666666666665,26.589085913541012
12602,5.255742725880551,21.50859344185442
12701,11.225806451612904,22.80293324686525
12702,8.72817133443163,81.86103119439161
12703,9.215384615384615,18.15262363066153
12801,9.869140625,40.32646929301136
12802,7.982905982905983,53.60870903467714
