distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 2.115]",5.057644449465975e-06,5.543050742063845e-07,1.2143301174758536e-06,6.721579867430781e-06,2.6911970408980526e-09,8.622917329393284e-17,7.253957669375521e-10,4.1217213516199477e-08,0.44433429546338377,0.048697917989327696,0.10668375814072364,0.5905176776732638
"(2.115, 3.2]",7.812604225074878e-07,5.319231582218557e-07,5.341607452592047e-07,6.65611523680699e-07,4.235072718102318e-11,2.4699034472418187e-17,1.174769159900294e-11,2.2535342083558842e-11,0.06863529063812782,0.04673051329610647,0.04692708979251165,0.05847530357839677
"(3.2, 4.113]",4.751107319311722e-07,5.16472575462854e-07,3.65953618931949e-07,3.8296045095919904e-07,2.1857806513613635e-11,1.6566355904912643e-17,4.287241769947533e-12,6.001372395613865e-12,0.0417403782430812,0.04537418164471358,0.03215048923764745,0.033644607458569474
"(4.113, 4.957]",3.472233909073497e-07,5.030886112576356e-07,2.8387218559352726e-07,2.680072926039445e-07,1.401313608489668e-11,1.3579652249704369e-17,3.818025636524662e-12,4.551676350682788e-12,0.030504269337992485,0.04419734067620581,0.024938739248762557,0.023544976669841733
"(4.957, 5.788]",2.4142058908325214e-07,4.90690274020511e-07,2.537837560254396e-07,2.453505975187278e-07,5.21146082046393e-12,1.2399335923559667e-17,3.0063288980371436e-12,2.839577429274795e-11,0.021209764433320035,0.04310910333379798,0.022295918101858967,0.021555031394410312
"(5.788, 6.614]",2.2920671454724328e-07,4.786239165028496e-07,2.2121001357730362e-07,1.952193988554646e-07,9.315212123876166e-12,1.1787587239929182e-17,1.5676944988881642e-12,2.6089143267629276e-12,0.020136268286404416,0.04204806831260834,0.01943374211279328,0.017150414628250274
"(6.614, 7.456]",1.814161172969047e-07,4.668130760801691e-07,2.1681195809035698e-07,1.6504723110844888e-07,4.333431206687112e-12,1.1545522230753285e-17,3.636472333945687e-12,1.2808148332665537e-12,0.015938131569002267,0.04101139598594718,0.019047797766070223,0.014500059441801667
"(7.456, 8.337]",2.003727405289922e-07,4.5496189252742627e-07,2.0025241808513017e-07,1.8773770101995095e-07,5.13675268705377e-12,1.2001772315100713e-17,1.2710590677609857e-12,1.1954151795063383e-11,0.017603146000953022,0.03996931218231945,0.017592575433614855,0.01649313251000473
"(8.337, 9.272]",2.018020521271755e-07,4.427311030781861e-07,1.9753951679225395e-07,1.7789661138965264e-07,5.874795784255955e-12,1.2910168597766509e-17,1.1623475739628458e-12,1.5393811549662804e-11,0.017729117487580878,0.03889569832983096,0.017354636708266678,0.015628928897026544
"(9.272, 10.288]",1.5439424141880806e-07,4.299751017432065e-07,1.79776625388338e-07,1.6471530448242573e-07,2.9078678128840902e-12,1.4337469360284748e-17,8.151776711646437e-13,1.5708119316534814e-11,0.013563842897125125,0.03777417263834418,0.01579373609361627,0.014470568929390065
"(10.288, 11.406]",1.7973287497146953e-07,4.1645249174834507e-07,1.9449638923840193e-07,1.5111894796614842e-07,6.364495495110603e-12,1.6278843371754044e-17,1.0849551870329539e-12,4.088421879655589e-12,0.015790251997743483,0.03658701721005911,0.017087285780150563,0.013276404054618003
"(11.406, 12.65]",1.5520470987769945e-07,4.020180909189963e-07,2.0524569414137818e-07,1.8124987968158377e-07,2.8814950619945286e-12,1.864836216387907e-17,1.120864900542641e-12,2.8953674101445203e-11,0.013635044172175653,0.035318093323415664,0.018031244721708355,0.015923164429786498
"(12.65, 14.062]",1.5361144777304924e-07,3.8635797008287357e-07,2.0403230343009903e-07,2.101082871793838e-07,3.223972519200879e-12,2.2333678882746186e-17,9.606087383488694e-13,7.15662961034669e-11,0.013495380132653468,0.033943093103660775,0.01792505398554792,0.018458853461857584
"(14.062, 15.693]",1.7306618783711336e-07,3.6920288283227956e-07,2.3865514575048163e-07,1.8800051270648828e-07,5.2485350189809045e-12,2.7113879504026104e-17,2.8463733624969223e-12,1.4758376882139984e-11,0.015204210733866083,0.032435211662581426,0.020966331864471312,0.01651622104229041
"(15.693, 17.608]",1.6202765940022522e-07,3.5008887965230043e-07,2.764021113594012e-07,1.6022212989047593e-07,2.6632093939222052e-12,3.369725782789283e-17,3.677759146030988e-12,4.74884266722672e-12,0.014234777988947386,0.030756708432973203,0.024283031091368833,0.014076154999397872
"(17.608, 19.895]",1.9968695952531487e-07,3.288487775517458e-07,3.357042072563925e-07,2.0013446977582312e-07,4.713272947311505e-12,4.2319903495607336e-17,4.221209518357897e-12,2.201677349609846e-11,0.017542898768217963,0.028890022805475972,0.029492286015888595,0.017582213438745612
"(19.895, 22.678]",2.1140276761299103e-07,3.048894186541545e-07,3.708891311945891e-07,1.5574336363617906e-07,4.3641627766110585e-12,5.411048986714297e-17,3.874490894437408e-12,2.533203134272134e-12,0.018572578745871714,0.02678575498644209,0.03258409373196943,0.013682677468892877
"(22.678, 25.793]",1.6991782959295836e-07,2.788554145818658e-07,4.0418942935370144e-07,1.6932430166807277e-07,2.4222257823157972e-12,5.721712167894475e-17,3.386944641081942e-12,6.690346984133275e-12,0.014927621165400579,0.02449800588184608,0.03550884974758138,0.014875478550143529
"(25.793, 29.162]",1.6396027095905824e-07,2.5309815373301133e-07,3.764840983825014e-07,1.3232865675491082e-07,2.474267482013379e-12,5.4980933182172824e-17,3.701729664432564e-12,2.4466296592983557e-12,0.014404565644837103,0.022235685198059976,0.033075633979296276,0.011625601810545935
"(29.162, 32.281]",1.3622104482135907e-07,2.2921556067847794e-07,3.3177522900182533e-07,1.1093819967588296e-07,2.6771138111417636e-12,3.8088938157905965e-17,2.8257974681788515e-12,1.0884424479361143e-11,0.011967291229646036,0.020137045436725644,0.029147117418268358,0.00974614271792567
"(32.281, 35.044]",1.0576613388532522e-07,2.0993144406440378e-07,2.9731213371889927e-07,7.150670324226052e-08,1.487745342655487e-12,2.5064020819737258e-17,2.2490725582436e-12,1.1441076429985978e-12,0.009291766394093591,0.018442897223946,0.02611946557147274,0.006282006893239071
"(35.044, 37.614]",7.091437574750142e-08,1.937446322643857e-07,2.46655335936779e-07,5.737400241059522e-08,5.379683628284278e-13,1.8718775665243866e-17,1.9735231526101806e-12,4.924587772842734e-13,0.006230111566920989,0.01702124092295534,0.02166965788338978,0.005040535607780432
"(37.614, 40.002]",5.885247886103566e-08,1.798906665018139e-07,1.9990339190622719e-07,5.079981990103102e-08,4.158514390885183e-13,1.3745071857586638e-17,1.1331264886918633e-12,9.691771415561444e-13,0.005170307972899705,0.015803754833517356,0.01756191278574587,0.004462865777945377
"(40.002, 42.213]",5.3458529409654926e-08,1.6792104885537543e-07,1.7974855544376152e-07,4.307356243644427e-08,4.4931265029134185e-13,1.0294654272709012e-17,1.2011661472893019e-12,4.617269045333282e-13,0.004696545642755824,0.014752535826140153,0.015791629589956224,0.0037841847542913754
"(42.213, 44.525]",5.473779283897173e-08,1.5707509017030005e-07,1.9219311952210464e-07,4.381574953977113e-08,4.089774039702484e-13,9.883666671430953e-18,1.5563168137495407e-12,3.1929257942444573e-13,0.004808824576489345,0.0137993608216412,0.016884549936255936,0.0038493012285679734
"(44.525, 46.962]",4.716195626636029e-08,1.4618062972324777e-07,1.834809722649249e-07,3.988800243346746e-08,3.0841352695429423e-13,9.495515493749081e-18,9.430034391343412e-13,2.013185977896612e-13,0.004143366505824817,0.01284255304370621,0.016119537337362714,0.0035043205657898507
"(46.962, 49.411]",4.787998280219851e-08,1.3589233657340767e-07,1.7643084301228204e-07,3.504312832102804e-08,5.334610483958605e-13,8.264623981288944e-18,9.47556175290568e-13,4.630757587556408e-13,0.0042063522491387435,0.011938413552647012,0.015499802420315002,0.0030786089092589555
"(49.411, 51.915]",3.9992590806173336e-08,1.260869909364154e-07,1.7249159595369975e-07,3.007415994578765e-08,2.4757665174343236e-13,7.512606326646374e-18,6.695499799041143e-13,1.7981104150395674e-13,0.003513509072685552,0.01107724650172784,0.015154076670916337,0.0026421352478772277
"(51.915, 54.193]",3.840373620593006e-08,1.1730248483077863e-07,1.5423490137882928e-07,2.393080273549437e-08,4.4959617662043353e-13,5.350947486908653e-18,5.926392568164691e-13,1.1309028294310233e-13,0.0033738450331633678,0.010305257897353565,0.013549844555932911,0.0021023688819186512
"(54.193, 56.242]",3.2636198420938025e-08,1.0994828790632316e-07,1.4354412949560128e-07,2.0646956043226383e-08,2.342820555444313e-13,3.785578066368713e-18,4.7423834570502e-13,1.5038390835424587e-13,0.002867220576073089,0.009659396885722114,0.012610925952706555,0.0018139176762216108
"(56.242, 58.166]",2.6464912369183943e-08,1.03618602358816e-07,1.512784342984615e-07,1.7532796788042956e-08,1.4314038450812358e-13,2.9759990678008506e-18,5.991375396265992e-13,6.519351216592786e-14,0.0023249954814575477,0.009103101454426703,0.01329011300998844,0.0015402912634231497
"(58.166, 60.05]",2.8178723373952216e-08,9.785918402389228e-08,1.3906188135696035e-07,1.4989865152683473e-08,2.1483416948290084e-13,2.542404445133617e-18,5.805837575165965e-13,6.027177090739646e-14,0.002475613563295198,0.008597320753235032,0.012217142524734395,0.0013169196131238537
"(60.05, 61.85]",2.5155694089436332e-08,9.261122616021113e-08,1.26910035497417e-07,1.3203322101441089e-08,1.394518880976553e-13,2.0760725887952817e-18,6.435952173181396e-13,4.704395900256824e-14,0.0022099780371451607,0.008136081440626868,0.01114930043851908,0.0011599382532558025
"(61.85, 63.607]",2.75553002904577e-08,8.781338534040507e-08,1.0963698558192737e-07,1.1548401534163573e-08,3.1150040580932667e-13,1.7898657127204418e-18,4.832106163126398e-13,2.8413099282672316e-14,0.0024208433517178708,0.007714757155695947,0.009632047731314647,0.0010145732683824065
"(63.607, 65.353]",2.6309053050166375e-08,8.330564973268555e-08,1.0329833431355509e-07,9.895607011928836e-09,1.7328261393728987e-13,1.5908563711901886e-18,4.257967519421409e-13,6.686320872240266e-14,0.0023113029285632162,0.007318567940315891,0.009074965266114442,0.0008693488672119721
"(65.353, 67.048]",2.665133681939065e-08,7.91130452475934e-08,1.0941943324692889e-07,9.418967837017237e-09,2.703188332504385e-13,1.3524769628798656e-18,3.8224214459764356e-13,1.242533861611833e-14,0.002341426544930746,0.00695039747718207,0.00961293488847569,0.0008274940003533123
"(67.048, 68.668]",2.303600735079733e-08,7.527187019189904e-08,1.0829665315955343e-07,8.304700573931677e-09,2.568461695373623e-13,1.1186008267469497e-18,2.883724267623185e-13,1.139021845278691e-14,0.002023759317782247,0.006612784340098715,0.009514077573373088,0.0007295845548210457
"(68.668, 70.216]",2.1258727147163065e-08,7.178807617466991e-08,9.793998425445936e-08,6.146403016743556e-09,1.2844695711934123e-13,9.309882836529544e-19,2.7038292930727756e-13,1.821762545492265e-15,0.0018676642147868639,0.00630686964424945,0.008604419376691272,0.0005399860906329884
"(70.216, 71.784]",1.6240541041631136e-08,6.851253301892802e-08,8.589799575571004e-08,6.404734616383655e-09,7.733343631529348e-14,8.70328247885146e-19,1.6435514221454815e-13,1.602631514233641e-14,0.0014267640115893784,0.006018963050778865,0.007546310723130638,0.0005626687455185369
"(71.784, 73.38]",2.0510619446969643e-08,6.535916054919309e-08,9.212356632920519e-08,5.0686056802077035e-09,3.062050272580125e-13,8.174518910003719e-19,5.142151693949943e-13,1.5579287915187429e-15,0.001801939960894071,0.00574206369088881,0.008093423796285993,0.00044529728342896757
"(73.38, 75.118]",1.739390000236118e-08,6.217169610111824e-08,8.87474430457124e-08,5.294740368955681e-09,1.2911147173418523e-13,8.718913680730268e-19,2.890453172273762e-13,4.02107402144318e-15,0.0015280889030074342,0.005461907845875439,0.007796640366451926,0.0004651535308934945
"(75.118, 76.989]",1.7269212547147118e-08,5.889195697092641e-08,8.32142278593403e-08,5.15176106364618e-09,1.0828662392032174e-13,9.221272287815434e-19,1.515469105036423e-13,8.692424546042866e-15,0.0015171348606919685,0.005173776203809827,0.007310536345898765,0.0004525925129634442
"(76.989, 78.993]",1.98560252093004e-08,5.5570033168504904e-08,8.923778910004507e-08,4.46859409710308e-09,2.2385566696591782e-13,9.37520848173092e-19,5.132354560957523e-13,1.8403885123415228e-15,0.0017444312387378772,0.00488204969398583,0.00783989672359536,0.000392583865806894
"(78.993, 81.161]",1.5959994267399504e-08,5.2223120283965766e-08,8.316807757850267e-08,3.3921478381344e-09,1.0167162356267549e-13,9.511593191129708e-19,1.463717878249699e-13,1.2467115688513893e-15,0.0014021174163795812,0.00458790556318696,0.007306481951426616,0.0002980069718757833
"(81.161, 83.559]",1.8172782883865202e-08,4.8739125097103765e-08,9.104283699741042e-08,2.476688181783233e-09,1.527265144601041e-13,1.024328270874928e-18,2.049106716509266e-13,5.6683559683017935e-16,0.0015965516674790934,0.004281927096280954,0.007998477401570494,0.00021758696352238414
"(83.559, 86.01]",1.960710233241072e-08,4.53154861119729e-08,8.182026599100963e-08,2.1355309563915608e-09,1.6360258754389857e-13,9.206334687140856e-19,2.0402325544852362e-13,1.6030281423322965e-15,0.0017225231541069465,0.003981056085909043,0.007188074007842178,0.0001876106655809114
"(86.01, 88.485]",1.8203954038039926e-08,4.20939473154467e-08,7.817880292683308e-08,1.599331392396587e-09,9.681228338207984e-14,8.2046384482528575e-19,1.5894907691225461e-13,5.359844087562102e-16,0.0015992901780579596,0.0036981216474512545,0.0068683205523339935,0.00014050766014760976
