distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.967091581639978e-06,5.779524704508828e-10,2.947897780072969e-09,0.7914215764415061,0.8211794486430478
"(9.548, 14.357]",3.6439065584598034e-07,2.912169053477923e-07,5.486737033074813e-12,3.286350827114026e-12,0.06024252078708085,0.04814514365971841
"(14.357, 18.128]",1.6388285983749846e-07,1.5634367313508857e-07,2.2051137693941197e-12,1.267885180157794e-12,0.027093769919774597,0.025847361417385382
"(18.128, 21.389]",1.1065204687260643e-07,1.1229727299349341e-07,1.4228822356066599e-12,7.714470329093511e-13,0.018293438997166785,0.018565434360376304
"(21.389, 24.365]",8.30894367071631e-08,7.639861652979902e-08,1.1407041277074356e-12,4.548079598255425e-13,0.013736511855301618,0.012630372081939433
"(24.365, 27.157]",5.8506940024165363e-08,6.007216345211468e-08,7.49668096185459e-13,3.1179795525797626e-13,0.009672601352555115,0.009931370350557408
"(27.157, 29.803]",4.810422095482044e-08,4.1252840445386236e-08,6.469584506186542e-13,1.4265420223925199e-13,0.007952782225134734,0.006820084593793034
"(29.803, 32.325]",3.7951473452038696e-08,3.544249139687868e-08,5.119319540778462e-13,1.170680158080444e-13,0.006274289396984846,0.005859494447697571
"(32.325, 34.744]",3.02887997544319e-08,3.371871596389625e-08,3.920630884017208e-13,2.1909261032416259e-13,0.00500740495300219,0.005574445560583255
"(34.744, 37.052]",2.7242754193744015e-08,2.644102126465e-08,3.598284088906063e-13,9.661847667006604e-14,0.004503881094326536,0.0043713353995569965
"(37.052, 39.226]",2.2726291445650074e-08,2.157886675534273e-08,2.8652291213238606e-13,5.408481658774003e-14,0.003757201406960653,0.0035675045674602814
"(39.226, 41.315]",1.9798781064776776e-08,1.759262289659715e-08,2.482514670238854e-13,3.293921729607114e-14,0.0032732136807531557,0.002908482787757027
"(41.315, 43.341]",1.714914178391107e-08,1.534544435862698e-08,2.1168257053798187e-13,3.1716763309301883e-14,0.0028351647162833137,0.0025369702431456468
"(43.341, 45.324]",1.3927377591689522e-08,1.3547015013994133e-08,1.7637119507353093e-13,3.174221002977943e-14,0.002302501918213295,0.002239619616143538
"(45.324, 47.269]",1.2912961088847602e-08,1.2198969206123797e-08,1.6113856198892631e-13,1.7363646129918655e-14,0.002134822379052641,0.0020167823850332106
"(47.269, 49.172]",1.652081760541327e-08,1.1588808146145144e-08,2.2061725409635826e-13,1.9517526456006103e-14,0.0027312876497973433,0.0019159081179533
"(49.172, 51.036]",1.6307416038491144e-08,1.2379678927720266e-08,2.1963579902126748e-13,3.3315152553186525e-14,0.00269600724914751,0.002046658039046425
"(51.036, 52.866]",1.3776990810548077e-08,1.1535797781847483e-08,1.8295249993225404e-13,2.5532152942689435e-14,0.0022776396747814292,0.0019071211608905896
"(52.866, 54.664]",1.3392674313042999e-08,9.594623218410021e-09,1.7533159378696583e-13,1.5671101180360795e-14,0.0022141304881295207,0.0015862214889604185
"(54.664, 56.437]",1.0442359421646085e-08,9.388401536117583e-09,1.389604611793217e-13,1.5085438665675743e-14,0.0017263726290242174,0.0015521280955571033
"(56.437, 58.172]",9.97667462437557e-09,9.06525003396861e-09,1.330410336502804e-13,2.3986620759546323e-14,0.0016493837556002665,0.0014987033966158264
"(58.172, 59.897]",8.271646628314853e-09,8.246741294972854e-09,1.041195947143598e-13,1.639008834202127e-14,0.001367501707179525,0.001363384257850092
"(59.897, 61.592]",7.188926052210073e-09,6.01876953933104e-09,8.716926522486848e-14,5.81254093595414e-15,0.0011884876328034737,0.0009950350177812862
"(61.592, 63.286]",6.9786397975776456e-09,5.0981401457450114e-09,8.644203797568575e-14,4.527727136143694e-15,0.0011537366458947266,0.0008428449214551482
"(63.286, 64.964]",6.734394582850793e-09,4.262623432951938e-09,8.86658008324722e-14,3.279427400216658e-15,0.0011133570500152245,0.0007047139564293461
"(64.964, 66.644]",6.9605423096085175e-09,4.058552296465341e-09,9.807441613349312e-14,3.9267700884815955e-15,0.001150737736251409,0.0006709720413085395
"(66.644, 68.325]",8.14923574135864e-09,3.5589400441503315e-09,1.0927181490297288e-13,2.496601777629555e-15,0.0013472561004686345,0.0005883746449190652
"(68.325, 69.996]",6.481140196857446e-09,3.4079727496368857e-09,8.398763731080974e-14,3.1724016981507883e-15,0.0010714880219052604,0.0005634196868609685
"(69.996, 71.656]",4.108926946125343e-09,3.1358451688798546e-09,5.825316020585384e-14,2.5240782706163955e-15,0.0006793042384412262,0.0005184304666998931
