distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.0001669799451348183,1.834176873498069e-07,1.6183680727507936e-07,0.47401017375029086,0.4463373933453693
"(2.153, 3.119]",3.188421337069541e-05,2.5657524224151307e-05,4.4084297738376265e-09,1.59511871095195e-09,0.08525838655323952,0.06860821977538059
"(3.119, 3.875]",1.8839214586548204e-05,1.6870201689522e-05,3.424144696578364e-09,7.959941061702371e-10,0.0503383813752568,0.045077178914402785
"(3.875, 4.522]",1.1941084248951109e-05,1.3539352844466896e-05,9.75458721542133e-10,5.158279931444174e-10,0.031930459281695266,0.03620422950610448
"(4.522, 5.107]",1.007937976204513e-05,1.1042121938715188e-05,7.36278922933817e-10,3.376031026397063e-10,0.026932102724184587,0.029504549820246983
"(5.107, 5.635]",8.193519515266782e-06,9.239369633188706e-06,7.952779372677225e-10,2.425064515048691e-10,0.021909471183823373,0.0247060743991466
"(5.635, 6.128]",6.039405557233886e-06,7.624795876621453e-06,2.4332511173997494e-10,1.8722225978007668e-10,0.016137291648928943,0.02037345458233252
"(6.128, 6.599]",6.0733619980128425e-06,7.313520694588254e-06,4.3181758099915636e-10,1.3635379679564111e-10,0.01624016998268634,0.01955635433732899
"(6.599, 7.053]",5.751182081607873e-06,6.002765183530891e-06,4.3036640556687586e-10,9.89448044059731e-11,0.015367158522056236,0.016039388570394542
"(7.053, 7.474]",4.673254818357075e-06,5.342451541630417e-06,1.6048297829598365e-10,6.339729362316525e-11,0.012486936874650105,0.014275030519236474
"(7.474, 7.904]",3.5395889714621474e-06,5.00158254728393e-06,9.946326995614947e-11,9.436175868840056e-11,0.009464860909689782,0.013374231731437227
"(7.904, 8.308]",4.222213462221754e-06,4.935438542688486e-06,2.617552215763581e-10,8.93126712738526e-11,0.011281754371056527,0.013187491786063633
"(8.308, 8.691]",3.914940851123834e-06,4.485625124621007e-06,1.4827767428670203e-10,6.007281733797922e-11,0.010468551835905133,0.011994561583236574
"(8.691, 9.084]",3.309185565231136e-06,3.9276483777551374e-06,8.984952736266047e-11,3.794153814356517e-11,0.008842143830297595,0.010494676465361728
"(9.084, 9.455]",3.4304289584411704e-06,3.91970798820705e-06,1.822278616163639e-10,6.242217741061044e-11,0.00917296703487169,0.010481299160465652
"(9.455, 9.831]",3.3775173870866946e-06,3.51021649552912e-06,2.7443876339083594e-10,4.6804212066328516e-11,0.009024726458295648,0.009379298476053809
"(9.831, 10.182]",2.987116018874351e-06,3.521988480538412e-06,9.330342030934253e-11,3.757944237265916e-11,0.007981574002432266,0.009410753219998636
"(10.182, 10.537]",2.6441805586346716e-06,3.3657568454790654e-06,1.232489019910264e-10,5.993817583721641e-11,0.007070538813789112,0.009000033804811021
"(10.537, 10.884]",3.0011634735751224e-06,3.11490782651022e-06,1.4936697954668904e-10,3.892872172197308e-11,0.008019108801392727,0.008323033712435307
"(10.884, 11.233]",2.073443405184543e-06,2.5937136370395256e-06,5.600198617297335e-11,2.0604594401637993e-11,0.005544387665463469,0.0069355902654436915
"(11.233, 11.587]",2.1177244332234613e-06,2.4966756482636482e-06,5.227341955827603e-11,1.998780957230946e-11,0.005658559685573088,0.006671117332160468
"(11.587, 11.917]",2.2910681657234458e-06,2.427879837538458e-06,1.0935475154624668e-10,1.7649671902650167e-11,0.006126316275144494,0.006492150685577837
"(11.917, 12.256]",2.118573121255148e-06,2.3724609098897477e-06,5.398755709547563e-11,1.7781204344352516e-11,0.005660827379993755,0.006339215551225406
"(12.256, 12.591]",2.0206435013051634e-06,2.1751066714828154e-06,6.938612798026304e-11,2.0704560321716134e-11,0.005403200722490007,0.005816235239545048
"(12.591, 12.894]",1.7627538330142446e-06,2.0172040519369416e-06,3.6475382861679546e-11,1.287778901282577e-11,0.004710078241814061,0.005389969226775508
"(12.894, 13.237]",1.587998961209394e-06,2.0140919179689677e-06,3.107666053086838e-11,1.1499869329544516e-11,0.0042431332243515005,0.005381653604813082
"(13.237, 13.555]",1.804874592971199e-06,2.1377889962587677e-06,6.173323934778588e-11,2.0139285969205926e-11,0.0048262346616049865,0.005716447775995945
"(13.555, 13.88]",1.8323245879295523e-06,1.7366384092155e-06,6.880437695545415e-11,9.500188271629964e-12,0.004895971298947764,0.004640297829423816
"(13.88, 14.211]",1.987010281825262e-06,1.8224140779251027e-06,5.2924545753128376e-11,1.373166517942693e-11,0.005313265493600752,0.004873135244371725
"(14.211, 14.523]",1.4830738776470635e-06,1.7889357908947075e-06,3.978951428151568e-11,1.3528150985520757e-11,0.003962773401072954,0.004780036433270659
"(14.523, 14.836]",1.4383753576995922e-06,1.7368268010525586e-06,2.8483101197918318e-11,1.4066969206687503e-11,0.0038462157064887096,0.004644274866014542
"(14.836, 15.156]",1.3108421808499045e-06,1.400122010156795e-06,2.1391801712055427e-11,7.468828149855245e-12,0.0035025703072309447,0.0037411260111389565
"(15.156, 15.473]",1.6791528598359848e-06,1.7003879841218305e-06,5.914604994884268e-11,1.2954787788670258e-11,0.004490054747201423,0.004546837469541775
"(15.473, 15.797]",1.3313028808706914e-06,1.437805893203779e-06,2.461026593791563e-11,9.252488651896799e-12,0.0035572412976864875,0.0038418173466404975
"(15.797, 16.125]",1.2862168688033238e-06,1.4156826799966628e-06,3.0494806949282486e-11,1.789189189189238e-11,0.0034367714734424813,0.003782704120951083
"(16.125, 16.426]",1.1552980506065746e-06,1.4127309042697954e-06,1.721147608343527e-11,8.361952477187764e-12,0.0030892669873219805,0.0037776424380174325
"(16.426, 16.749]",1.2727505854739648e-06,1.3011426189579842e-06,2.9421649919592774e-11,6.534085655167354e-12,0.003400789564386434,0.0034766530778557337
"(16.749, 17.059]",1.206745233963978e-06,1.4169223822840904e-06,2.135886862820612e-11,1.182126619632542e-11,0.0032268367556196774,0.003788850450227658
"(17.059, 17.378]",1.0374399521019231e-06,1.2000659200851041e-06,1.4877798007956447e-11,6.633788967570751e-12,0.0027720395520163385,0.003206576138467398
"(17.378, 17.704]",1.1408602519340968e-06,1.2932737808623813e-06,1.6842176353584317e-11,9.347482787805448e-12,0.003050660313671775,0.0034582140900260077
"(17.704, 18.024]",1.127411930890343e-06,1.3320609933789388e-06,2.060327642491053e-11,1.060049958421419e-11,0.0030124446793389965,0.003559266974308524
"(18.024, 18.341]",8.557210752971729e-07,1.192014964820129e-06,1.188318379701013e-11,8.555347009620618e-12,0.002286486713194046,0.0031850639859993847
"(18.341, 18.659]",1.0844762153111596e-06,1.1904473605439454e-06,2.1186908347742418e-11,8.16611694288996e-12,0.002899889399742041,0.00318325624209451
"(18.659, 18.989]",1.1645390300801333e-06,1.0684767773088313e-06,2.121771998281611e-11,5.502757665150551e-12,0.003111648288374116,0.0028549699489691972
"(18.989, 19.311]",8.163468491219446e-07,9.236124617951832e-07,1.3645377814871686e-11,3.887172715177284e-12,0.00218291147455208,0.00246973972284032
"(19.311, 19.639]",7.381440623627257e-07,1.0995981169885666e-06,9.893057026333506e-12,7.003649032788603e-12,0.001972320934633203,0.00293812616859345
"(19.639, 19.982]",9.016902346554674e-07,1.1113501141451481e-06,1.896566790971146e-11,8.839431885920267e-12,0.0024111196874687197,0.0029717502052241263
"(19.982, 20.313]",9.17707161067504e-07,1.0737538740371343e-06,2.0185756210147654e-11,7.941876093498084e-12,0.0024521135343723707,0.002869070351427223
