distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 2.153]",0.00017733265011234226,0.00018012840909502182,1.834176873498069e-07,1.9116410100224993e-07,0.47401017375029086,0.48148323751099337
"(2.153, 3.119]",3.188421337069541e-05,2.6249392005210084e-05,4.4084297738376265e-09,1.7000951627652916e-09,0.08525838655323952,0.07019087422193176
"(3.119, 3.875]",1.8839214586548204e-05,1.7081318234353513e-05,3.424144696578364e-09,8.526106729504238e-10,0.0503383813752568,0.04564128232219258
"(3.875, 4.522]",1.1941084248951109e-05,1.3548796920436274e-05,9.75458721542133e-10,5.460495224532226e-10,0.031930459281695266,0.0362294829652466
"(4.522, 5.107]",1.007937976204513e-05,1.0894939241970963e-05,7.36278922933817e-10,3.434698769419756e-10,0.026932102724184587,0.02911127765454641
"(5.107, 5.635]",8.193519515266782e-06,9.123425240034024e-06,7.952779372677225e-10,2.425278547039093e-10,0.021909471183823373,0.02439603909185098
"(5.635, 6.128]",6.039405557233886e-06,7.450056173592927e-06,2.4332511173997494e-10,1.8708033666724734e-10,0.016137291648928943,0.0199065500958403
"(6.128, 6.599]",6.0733619980128425e-06,7.099400335487017e-06,4.3181758099915636e-10,1.292638838291526e-10,0.01624016998268634,0.018983796497092285
"(6.599, 7.053]",5.751182081607873e-06,5.775974605995094e-06,4.3036640556687586e-10,9.448927425777867e-11,0.015367158522056236,0.015433404147218891
"(7.053, 7.474]",4.673254818357075e-06,5.152302430874031e-06,1.6048297829598365e-10,6.036965408372145e-11,0.012486936874650105,0.013766952095295411
"(7.474, 7.904]",3.5395889714621474e-06,4.768977713441224e-06,9.946326995614947e-11,8.930469853959176e-11,0.009464860909689782,0.012752246405741833
"(7.904, 8.308]",4.222213462221754e-06,4.653983053101906e-06,2.617552215763581e-10,8.136030758801423e-11,0.011281754371056527,0.012435442717888292
"(8.308, 8.691]",3.914940851123834e-06,4.243225558118886e-06,1.4827767428670203e-10,5.2998385481142447e-11,0.010468551835905133,0.011346385142409902
"(8.691, 9.084]",3.309185565231136e-06,3.6435655718436964e-06,8.984952736266047e-11,3.495077462746152e-11,0.008842143830297595,0.009735607207966356
"(9.084, 9.455]",3.4304289584411704e-06,3.6793248049141928e-06,1.822278616163639e-10,5.945758583549457e-11,0.00917296703487169,0.009838514528340551
"(9.455, 9.831]",3.3775173870866946e-06,3.326520453830327e-06,2.7443876339083594e-10,4.3664311610421767e-11,0.009024726458295648,0.008888462652634634
"(9.831, 10.182]",2.987116018874351e-06,3.2443858059159034e-06,9.330342030934253e-11,3.234081052486616e-11,0.007981574002432266,0.008668998873407293
"(10.182, 10.537]",2.6441805586346716e-06,3.1362445892861366e-06,1.232489019910264e-10,5.608862931271098e-11,0.007070538813789112,0.00838631803175113
"(10.537, 10.884]",3.0011634735751224e-06,2.8837192586910275e-06,1.4936697954668904e-10,3.9172262201475186e-11,0.008019108801392727,0.007705297859222426
"(10.884, 11.233]",2.073443405184543e-06,2.4320402780246766e-06,5.600198617297335e-11,1.8476085484288233e-11,0.005544387665463469,0.006503275703437985
"(11.233, 11.587]",2.1177244332234613e-06,2.256753632057849e-06,5.227341955827603e-11,1.7224909581225934e-11,0.005658559685573088,0.006030045704858573
"(11.587, 11.917]",2.2910681657234458e-06,2.1658060491414692e-06,1.0935475154624668e-10,1.4322764131905125e-11,0.006126316275144494,0.005791365375404289
"(11.917, 12.256]",2.118573121255148e-06,2.144507427461214e-06,5.398755709547563e-11,1.5305082365603486e-11,0.005660827379993755,0.005730123846176364
"(12.256, 12.591]",2.0206435013051634e-06,1.9678094530900827e-06,6.938612798026304e-11,1.7826689032640867e-11,0.005403200722490007,0.005261922477562881
"(12.591, 12.894]",1.7627538330142446e-06,1.831159040736956e-06,3.6475382861679546e-11,1.053096921650772e-11,0.004710078241814061,0.004892856956849146
"(12.894, 13.237]",1.587998961209394e-06,1.7852523594558174e-06,3.107666053086838e-11,9.5443947431022e-12,0.0042431332243515005,0.004770194304465944
"(13.237, 13.555]",1.804874592971199e-06,1.9234146939347347e-06,6.173323934778588e-11,1.7503820419521872e-11,0.0048262346616049865,0.005143210891581481
"(13.555, 13.88]",1.8323245879295523e-06,1.5644566815516587e-06,6.880437695545415e-11,8.117097780586186e-12,0.004895971298947764,0.004180228253106032
"(13.88, 14.211]",1.987010281825262e-06,1.6166139982893031e-06,5.2924545753128376e-11,1.1825517606562303e-11,0.005313265493600752,0.0043228258314255965
"(14.211, 14.523]",1.4830738776470635e-06,1.584889523586016e-06,3.978951428151568e-11,1.0937564858000806e-11,0.003962773401072954,0.004234824807021835
