zone,groundtruth,model
10201,12.9717868338558,128.38232503058467
10202,12.1728,82.14011629603779
10601,13.557275541795665,174.73261808453356
10602,10.4,121.40879304659231
10603,13.8,170.24572798188345
10701,10.059925093632959,41.12359204949678
10703,12.162079510703364,17.279427733322148
10704,9.668041237113401,184.16287720580274
11101,7.585585585585585,216.40630978152703
11102,12.216666666666667,135.83472036391004
11103,7.555926544240401,177.9815870406021
11401,9.730077120822623,187.81540857184999
11402,16.74251497005988,168.0765322384431
11501,8.259720062208398,226.31664134333903
11502,14.989795918367347,281.3888656003324
11503,15.109756097560975,147.75079805113947
11504,11.26530612244898,72.51634070743452
11601,6.956661316211878,163.92754708583388
11602,9.1175,113.10260031209883
11603,6.575289575289576,129.10540137895848
11701,3.0921658986175116,178.56953685112168
11702,4.704022988505747,240.83316196723084
11703,3.229799851742031,263.4172053769443
11801,4.003802281368821,322.6492865496302
11802,4.162374020156775,252.99034945837684
11901,6.779829545454546,117.93914474567765
11902,4.811965811965812,163.51539197501245
11903,6.234493192133131,198.19437112110467
11904,6.015978695073236,284.0004643971358
12001,5.7928730512249444,193.74928388368167
12002,4.136666666666667,229.4094431084451
12003,4.173601147776184,200.30804066884437
12101,4.155864197530864,185.77197987192912
12102,7.333333333333333,102.57080168458606
12103,6.403453689167975,147.62078272484843
12104,5.173758865248227,255.14025415109214
12201,3.4944444444444445,281.1713341765593
12202,6.709090909090909,290.55029134023874
12203,5.090346534653466,227.45074669509145
12301,13.031746031746032,273.2552585655368
12302,10.458715596330276,137.51413321226968
12303,20.939226519337016,530.1042152662922
12401,13.166666666666666,266.99570389758145
12403,11.683860232945092,177.75777424467682
12404,10.981132075471699,18.219754136825728
12405,10.86970684039088,90.67460987655058
12501,5.870069605568445,258.4137820205185
12502,6.643939393939394,92.01340002974709
12503,6.345299145299145,141.84484273673579
12504,6.576,154.52711919632443
12601,6.1066666666666665,69.306598781607
12602,5.255742725880551,172.54027856252733
12701,11.225806451612904,137.63740353371804
12702,8.72817133443163,296.742239872676
12703,9.215384615384615,85.44851448363407
12801,9.869140625,248.98951901869665
12802,7.982905982905983,235.4707719457082
