distance,model_mean,gravity_seed_mean,gravity_mean,sampers_mean,model_variance,gravity_seed_variance,gravity_variance,sampers_variance,model_sum,gravity_seed_sum,gravity_sum,sampers_sum
"(-0.001, 3.211]",7.297073822668517e-06,5.927265638233507e-07,2.28165105647667e-06,9.455132994955547e-06,1.573809444536126e-08,2.259007898559447e-16,4.31360792141252e-10,5.950568120127694e-07,0.6734907255370134,0.05470629093463998,0.21058726590857074,0.8726709549024171
"(3.211, 5.192]",9.977675363974336e-07,5.532856018996931e-07,1.2431583978163557e-06,0.0,6.455272314542741e-11,9.021649072086167e-17,7.807514256455712e-11,0.0,0.09208795700426473,0.05106494134173028,0.11473606116806274,0.0
"(5.192, 6.939]",5.383946407267132e-07,5.235325601658782e-07,7.595950612855909e-07,2.2206581296445896e-07,2.0950314141242934e-11,6.232139661470662e-17,3.3768732946360054e-11,3.068314105688028e-09,0.04969059497123127,0.048318914107949563,0.07010606658629233,0.020495342141741774
"(6.939, 8.647]",3.28539985374221e-07,4.971497189891412e-07,5.251002614959672e-07,1.1202988190239329e-08,8.008141906949613e-12,5.433544100069225e-17,5.7465693022453444e-12,8.152230276177137e-12,0.030322269410128354,0.04588393616438379,0.0484636035345088,0.0010339685920299486
"(8.647, 10.313]",2.4691677821944e-07,4.7258761456091e-07,4.216097475925202e-07,1.7595143284114196e-07,7.613282633998317e-12,4.6386740614569843e-17,5.4760384212797246e-12,1.5646446744349243e-09,0.02278943096254143,0.04361794647351375,0.03891289326379924,0.01623961344550604
"(10.313, 11.904]",2.0792492545741425e-07,4.500275033360697e-07,3.7586580641941463e-07,0.0,5.311231393997742e-12,3.850532146422142e-17,3.943938384169455e-12,0.0,0.01919022307016659,0.04153483839289922,0.034690158737673456,0.0
"(11.904, 13.467]",1.6511685256912308e-07,4.29296874694934e-07,3.3498438160388823e-07,4.910440590687506e-08,2.9756242388321193e-12,3.3694527304316683e-17,1.5415106089431857e-12,1.5410307161743176e-10,0.015239294791014647,0.03962152575309424,0.03091704851574926,0.004532042038769127
"(13.467, 15.011]",1.3979435380205867e-07,4.0977192997904717e-07,3.001218383364755e-07,1.7420744426276544e-07,2.601931297475019e-12,2.985787315033324e-17,1.8932870325794477e-12,6.84100385946069e-10,0.012902180089807203,0.03781949050548618,0.02769944494742667,0.016078301860787673
"(15.011, 16.559]",1.1199374865894109e-07,3.9122661033184625e-07,2.6702111519087325e-07,1.0225312250113328e-07,1.7975178601937439e-12,2.7521814726853132e-17,2.1380304962782864e-12,1.7232497002568654e-10,0.01033635103872831,0.03610786877396742,0.024644446805426455,0.009437349688119595
"(16.559, 18.16]",9.316645106435744e-08,3.731328005783013e-07,2.5123675602568035e-07,8.639804448526159e-09,1.2704966772549123e-12,2.6923590872220197e-17,1.649731377978605e-12,2.1237248972816936e-12,0.008598890767435934,0.034438664962174896,0.023188147634146193,0.0007974193913811704
