zone,groundtruth,model
10201,12.9717868338558,21.422959342919118
10202,12.1728,18.642926136324306
10601,13.557275541795665,52.67965368957397
10602,10.4,16.590010359378727
10603,13.8,28.994934828175694
10701,10.059925093632959,18.980269709043128
10703,12.162079510703364,10.329169398438946
10704,9.668041237113401,28.986677862979914
11101,7.585585585585585,35.789054939974896
11102,12.216666666666667,12.567482513904002
11103,7.555926544240401,28.59688947454598
11401,9.730077120822623,20.173843465947254
11402,16.74251497005988,30.613825352936757
11501,8.259720062208398,60.28120268971066
11502,14.989795918367347,53.11595134923054
11503,15.109756097560975,44.93968332516623
11504,11.26530612244898,15.348950206895115
11601,6.956661316211878,26.146446856924538
11602,9.1175,40.47141090045641
11603,6.575289575289576,31.85767314300786
11701,3.0921658986175116,28.319355698262225
11702,4.704022988505747,39.22359670371313
11703,3.229799851742031,53.70434110725623
11801,4.003802281368821,49.912735370703494
11802,4.162374020156775,37.772037767634565
11901,6.779829545454546,31.18649319642024
11902,4.811965811965812,21.033899796382354
11903,6.234493192133131,93.24518585075529
11904,6.015978695073236,118.60370586317838
12001,5.7928730512249444,37.885783474736236
12002,4.136666666666667,26.330562115185526
12003,4.173601147776184,39.04058382467644
12101,4.155864197530864,33.23112877172742
12102,7.333333333333333,27.41906817045872
12103,6.403453689167975,40.3663841220072
12104,5.173758865248227,39.58883043016983
12201,3.4944444444444445,40.47453885301249
12202,6.709090909090909,38.88004314133838
12203,5.090346534653466,54.55922004177975
12301,13.031746031746032,45.94382061957257
12302,10.458715596330276,33.18936411425978
12303,20.939226519337016,127.39227723948726
12401,13.166666666666666,88.06469374144383
12403,11.683860232945092,29.06153956274516
12404,10.981132075471699,7.540711520534795
12405,10.86970684039088,25.14526265943767
12501,5.870069605568445,33.273126056971954
12502,6.643939393939394,16.636601232356888
12503,6.345299145299145,64.10425850008143
12504,6.576,27.39106419162211
12601,6.1066666666666665,21.21007722235495
12602,5.255742725880551,29.72511278639617
12701,11.225806451612904,31.79586657472627
12702,8.72817133443163,109.71068160461114
12703,9.215384615384615,14.841543965504213
12801,9.869140625,36.987719459325966
12802,7.982905982905983,59.53328184467465
