distance,model_mean,sampers_mean,model_variance,sampers_variance,model_sum,sampers_sum
"(380.777, 387.825]",8.020940825509061e-07,1.4095898958598988e-06,1.0559001646902284e-10,5.6544094525315566e-11,0.003729737483861713,0.0065545930157485275
"(387.825, 394.882]",8.63422262948343e-07,1.663909184527733e-06,1.187156479425219e-10,6.654690381948562e-11,0.004016640367235692,0.007740505526423049
"(394.882, 401.993]",1.9435356615656556e-06,1.734998875445846e-06,6.314097171397136e-10,1.2339974780424879e-10,0.009037440826280305,0.00806774477082316
"(401.993, 409.214]",8.480040082528369e-07,1.2084681136014084e-06,1.1984816402799374e-10,3.7827662685701135e-11,0.003944914646392197,0.005621793664473736
"(409.214, 416.899]",8.942587723393553e-07,7.182406937890419e-07,1.2529817477647464e-10,3.744081604550238e-12,0.00416009180892268,0.003341255707506618
"(416.899, 424.964]",1.0643171480002404e-06,8.094951708079614e-07,1.5489745282695604e-10,8.305496228077999e-12,0.0049490747382011195,0.0037641525442570238
"(424.964, 433.403]",1.1563691021629588e-06,8.445292935554669e-07,1.9665857684514116e-10,9.570628212445048e-12,0.005379429063262086,0.003928750273620043
"(433.403, 442.513]",5.244461308986695e-07,6.649237496025836e-07,5.726804822034483e-11,3.6382389931896074e-12,0.0024386745086788127,0.0030918954356520083
"(442.513, 452.301]",5.858936784292327e-07,5.582994637316226e-07,1.0805672896727258e-10,2.7379866175995093e-12,0.0027255773920527907,0.0025972091052794987
"(452.301, 462.106]",5.550571690382203e-07,5.111463666722223e-07,1.4570010847309622e-10,1.8363159580514167e-12,0.0025821259503658015,0.002377852897759171
"(462.106, 471.922]",9.871927169857307e-07,6.091522656522725e-07,2.690354115842995e-10,3.720809443841426e-12,0.004590446133983647,0.0028325580352830722
"(471.922, 482.18]",4.933841502561959e-07,5.820832054329493e-07,8.160963697609321e-11,3.944370400772264e-12,0.0022952230669918234,0.002707851071674091
"(482.18, 492.672]",4.779658955606898e-07,6.486391521130995e-07,7.609400068920264e-11,7.323180646836457e-12,0.0022234973461483292,0.0030174693356301335
"(492.672, 503.113]",8.946433997683182e-07,6.861084426898594e-07,3.046207816184166e-10,9.959919046666983e-12,0.00416009180892268,0.0031904042585078553
"(503.113, 514.191]",1.002186555207898e-06,9.603717620398277e-07,2.3017515618734508e-10,4.443899211795797e-11,0.004662171854827141,0.004467649437009301
"(514.191, 526.672]",7.095447653334939e-07,1.1374311300956296e-06,1.7433908943273124e-10,8.710000662939892e-11,0.0032993831588007463,0.005289054754944671
"(526.672, 540.366]",3.8545636738765306e-07,5.138358699209813e-07,7.39616462372872e-11,2.9402188087983012e-12,0.0017931430210873622,0.002390364466872402
