distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.716958770921283e-06,5.779524704508828e-10,2.6413110716737456e-09,0.7914215764415061,0.7798264918437903
"(9.548, 14.357]",3.6439065584598034e-07,3.0817956314159114e-07,5.486737033074813e-12,4.02260546823153e-12,0.06024252078708085,0.05094947809682041
"(14.357, 18.128]",1.6388285983749846e-07,1.742100202276385e-07,2.2051137693941197e-12,1.8415800710472015e-12,0.027093769919774597,0.028801097384114106
"(18.128, 21.389]",1.1065204687260643e-07,1.3052397843462757e-07,1.4228822356066599e-12,1.117919071782464e-12,0.018293438997166785,0.02157874621072637
"(21.389, 24.365]",8.30894367071631e-08,9.229664154128886e-08,1.1407041277074356e-12,7.235854419262582e-13,0.013736511855301618,0.015258665372888959
"(24.365, 27.157]",5.8506940024165363e-08,7.44702180632551e-08,7.49668096185459e-13,5.90294114799913e-13,0.009672601352555115,0.012311714331089586
"(27.157, 29.803]",4.810422095482044e-08,5.318245663860163e-08,6.469584506186542e-13,2.556189621189553e-13,0.007952782225134734,0.008792336461320176
"(29.803, 32.325]",3.7951473452038696e-08,4.596619475727013e-08,5.119319540778462e-13,2.2675162508229334e-13,0.006274289396984846,0.007599315182050927
"(32.325, 34.744]",3.02887997544319e-08,4.52953643431881e-08,3.920630884017208e-13,4.956375998713107e-13,0.00500740495300219,0.007488320223944543
"(34.744, 37.052]",2.7242754193744015e-08,3.576251024221013e-08,3.598284088906063e-13,2.288921191236472e-13,0.004503881094326536,0.005912401243283147
"(37.052, 39.226]",2.2726291445650074e-08,3.031336690817952e-08,2.8652291213238606e-13,1.2735783144942243e-13,0.003757201406960653,0.0050115270707278715
"(39.226, 41.315]",1.9798781064776776e-08,2.526958410112835e-08,2.482514670238854e-13,9.229192417740736e-14,0.0032732136807531557,0.004177668721934943
"(41.315, 43.341]",1.714914178391107e-08,2.247428546716611e-08,2.1168257053798187e-13,7.94777394350068e-14,0.0028351647162833137,0.00371553877057377
"(43.341, 45.324]",1.3927377591689522e-08,1.9541991813207286e-08,1.7637119507353093e-13,7.419802900972158e-14,0.002302501918213295,0.003230721170543055
"(45.324, 47.269]",1.2912961088847602e-08,1.7666962967519592e-08,1.6113856198892631e-13,5.054404058488716e-14,0.002134822379052641,0.0029207729856422088
"(47.269, 49.172]",1.652081760541327e-08,1.708636846273136e-08,2.2061725409635826e-13,5.0256923620853554e-14,0.0027312876497973433,0.0028247867797325994
