quantile,score,sampers_weight,twitter_weight
"(-0.001, 3.211]",0.004857197878050278,0.6803013956670295,0.20015147736813038
"(3.211, 5.192]",0.0978827108596871,0.07105887741177966,0.1127034272697754
"(5.192, 6.939]",0.12185752507761256,0.04137872114771699,0.07176541328163186
"(6.939, 8.647]",0.3750803455003448,0.027123952092709,0.05102284756851215
"(8.647, 10.313]",0.27652653843441427,0.023205780281156788,0.04175216373108401
"(10.313, 11.904]",0.3073221870223901,0.019712716342905376,0.036071990036735065
"(11.904, 13.467]",0.4344498904097895,0.016058826249937357,0.03134920728989375
"(13.467, 15.011]",0.43983605780073465,0.01580060830440692,0.02841199041707116
"(15.011, 16.559]",0.5113545864798041,0.011952174456422932,0.02562786551842711
"(16.559, 18.16]",0.4400745728493956,0.010246418992412347,0.024369725635669595
"(18.16, 19.809]",0.5320827011829296,0.008724472904093563,0.02170009521316698
"(19.809, 21.501]",0.5043953120409822,0.00773490747011133,0.020704630152306325
"(21.501, 23.229]",0.5339027097475394,0.0067571516454597615,0.019040902841818003
"(23.229, 24.979]",0.4888184885948165,0.006347877381338069,0.015897043076709475
"(24.979, 26.776]",0.6021696287126903,0.004952654685493284,0.01282430402529944
"(26.776, 28.569]",0.5817377413877479,0.003751915085804069,0.013626311800456698
"(28.569, 30.431]",0.5477460576831341,0.005166752540867819,0.01292557650069117
"(30.431, 32.517]",0.5739879859211368,0.0039174905655575435,0.01220631178867009
"(32.517, 34.741]",0.6836108823816767,0.0036809973423511644,0.011309590190511896
"(34.741, 37.035]",0.4976241368837974,0.0036627489066961344,0.012654574652013736
"(37.035, 39.4]",0.6397327535266764,0.003426843502855293,0.011929922075735087
"(39.4, 41.811]",0.7031448079165044,0.003462707027699667,0.010592548526803844
"(41.811, 44.358]",0.7521060934745875,0.0029023506482748675,0.00888647350524059
"(44.358, 46.832]",0.7664406850802976,0.002458274820287444,0.008394128953182351
"(46.832, 49.227]",0.7858434074385391,0.0022000476143808644,0.007787950838463016
"(49.227, 51.555]",0.7365796230574335,0.0016819183862230636,0.007803056162973242
"(51.555, 53.764]",0.7632370918676031,0.0013865370606531212,0.0071191426659546805
"(53.764, 55.987]",0.7397189291478331,0.001274379149365141,0.006980649501698558
"(55.987, 58.084]",0.7200027943414007,0.0010991943131620637,0.007323700286613969
"(58.084, 60.03]",0.6904444150442222,0.001060798891504906,0.007879787604185976
"(60.03, 61.847]",0.5011136149651877,0.0008697204267511501,0.00945284096500761
"(61.847, 63.57]",0.5641118376467841,0.0008489955121367134,0.009675741744366338
"(63.57, 65.258]",0.5656616332827006,0.0007231918661469537,0.009481816029509807
"(65.258, 66.947]",0.6449367977562951,0.0006237128197729336,0.00807352204992364
"(66.947, 68.708]",0.718623277847569,0.0005362526559303706,0.006484010922277601
"(68.708, 70.5]",0.7936594754543063,0.000395232039654549,0.0053793416091090975
"(70.5, 72.284]",0.8381649476753097,0.00033867040598463687,0.004546924441335504
"(72.284, 73.955]",0.8612530973070419,0.00026602218059022554,0.00414133731728674
"(73.955, 75.584]",0.8648615533940865,0.00024270850753749799,0.004088792819874074
"(75.584, 77.263]",0.9070816572657838,0.000217698140849015,0.003337799434209303
"(77.263, 78.964]",0.9107733396859842,0.0002073816633197081,0.0032042740909213165
"(78.964, 80.601]",0.9355609295754237,0.00016986419873400076,0.002653961556104801
"(80.601, 82.152]",0.9302924051684058,0.000175597409365517,0.002742054096803827
"(82.152, 83.605]",0.9116325732974537,0.00014478263577805714,0.0031312331983745258
"(83.605, 84.996]",0.8643670472357183,0.0001316947760737134,0.003816565270722611
"(84.996, 86.337]",0.8992013868846305,0.00013257984485230795,0.0034135040714183555
"(86.337, 87.635]",0.8926150232520607,0.00012530083398888453,0.00351487117163337
"(87.635, 88.948]",0.8603491783281081,0.00012919675557341873,0.003952338155396296
"(88.948, 90.32]",0.8484485518996797,0.00012232306734143682,0.0040549984730219825
"(90.32, 91.756]",0.8182540723445072,0.00013816829545724798,0.004294473221591075
"(91.756, 93.329]",0.8640305918965951,0.0001056989928746652,0.0038930578266602317
"(93.329, 95.065]",0.8970376204510477,9.269661007150054e-05,0.0032625256087672255
"(95.065, 96.929]",0.9447723537078412,7.245156358938405e-05,0.002411236696206717
"(96.929, 98.827]",0.9580812251800908,5.887954559982211e-05,0.001978317776064681
"(98.827, 100.812]",0.964757333384062,4.541565951317916e-05,0.0018919070692396684
"(100.812, 102.885]",0.9677656429570158,4.581408255679851e-05,0.0017903449847839945
"(102.885, 105.005]",0.9686686898871089,4.359192264094524e-05,0.0017728171584364706
"(105.005, 107.241]",0.9803172855666913,4.076971477806314e-05,0.00143074284717128
"(107.241, 109.566]",0.9793885292935939,4.0882364788392993e-05,0.0014346964019776832
"(109.566, 111.942]",0.9813995414832615,4.1045312225366584e-05,0.001371406025017445
