quantile,score,sampers_weight,twitter_weight
"(-0.001, 2.115]",0.004763933959871847,0.590517677673264,0.1476678471649635
"(2.115, 3.2]",0.40290560407086495,0.05847530357839675,0.0581591387862899
"(3.2, 4.113]",0.6111323830656947,0.03364460745856948,0.03596317002357654
"(4.113, 4.957]",0.716741483560498,0.02354497666984177,0.024476361613477063
"(4.957, 5.788]",0.4211543286978182,0.021555031394410316,0.023456732290303747
"(5.788, 6.614]",0.7919066182952378,0.017150414628250267,0.019528386057424966
"(6.614, 7.456]",0.6187125963271621,0.014500059441801655,0.019957274326155766
"(7.456, 8.337]",0.6216014530678369,0.016493132510004747,0.01721419873953608
"(8.337, 9.272]",0.5542283423039369,0.015628928897026523,0.01788250689415235
"(9.272, 10.288]",0.5647518733978941,0.014470568929390071,0.01611182265270287
"(10.288, 11.406]",0.7169599248880082,0.01327640405461799,0.01803284357757567
"(11.406, 12.65]",0.42330295492684283,0.015923164429786498,0.018422358444215668
"(12.65, 14.062]",0.26790634239536065,0.018458853461857595,0.016425403473172402
"(14.062, 15.693]",0.5586979485675745,0.016516221042290388,0.01924468837365513
"(15.693, 17.608]",0.6013548297839344,0.014076154999397865,0.02276974904004873
"(17.608, 19.895]",0.38424465251739637,0.017582213438745626,0.02942703061045176
"(19.895, 22.678]",0.5063814530710851,0.013682677468892882,0.03108733041827112
"(22.678, 25.793]",0.4491470258398562,0.014875478550143536,0.03475278402226816
"(25.793, 29.162]",0.4437314926949162,0.011625601810545946,0.029907595220566883
"(29.162, 32.281]",0.42789548582660325,0.00974614271792567,0.024686863353547597
"(32.281, 35.044]",0.43656702677794235,0.006282006893239078,0.023775798408129524
"(35.044, 37.614]",0.4597312769403768,0.005040535607780433,0.01985988707029492
"(37.614, 40.002]",0.6014596678243969,0.004462865777945383,0.014814008443413924
"(40.002, 42.213]",0.6082750148036667,0.003784184754291372,0.013624443467651796
"(42.213, 44.525]",0.588045726058446,0.0038493012285679743,0.014240681884361854
"(44.525, 46.962]",0.5772750965404022,0.003504320565789849,0.014424479178384715
"(46.962, 49.411]",0.5757064904517457,0.0030786089092589577,0.01331859080796911
"(49.411, 51.915]",0.5735429657420447,0.0026421352478772273,0.012811438432022268
"(51.915, 54.193]",0.5773308134263384,0.002102368881918651,0.011920145862002126
"(54.193, 56.242]",0.5752797192965854,0.0018139176762216101,0.011350180334862556
"(56.242, 58.166]",0.4425739281463769,0.0015402912634231505,0.013196527848886735
"(58.166, 60.05]",0.5553596140100608,0.0013169196131238528,0.010930745590343094
"(60.05, 61.85]",0.5676475821124063,0.0011599382532558019,0.010264815343962114
"(61.85, 63.607]",0.6586544029470851,0.001014573268382407,0.00842246147468617
"(63.607, 65.353]",0.6772143726973275,0.0008693488672119718,0.007847068125250283
"(65.353, 67.048]",0.6044615568464897,0.0008274940003533118,0.009086012435507525
"(67.048, 68.668]",0.603837487826971,0.0007295845548210453,0.00899638010125956
"(68.668, 70.216]",0.6119724875997493,0.0005399860906329889,0.0084680941610543
"(70.216, 71.784]",0.6993076551574434,0.0005626687455185368,0.0070396062074535365
"(71.784, 73.38]",0.6470952615397957,0.0004452972834289666,0.007675730500579109
"(73.38, 75.118]",0.6592134657483297,0.00046515353089349464,0.0076000244226350905
"(75.118, 76.989]",0.7369011570733691,0.00045259251296344394,0.006407955739710379
"(76.989, 78.993]",0.6869744471259708,0.00039258386580689385,0.007058991281505915
"(78.993, 81.161]",0.7211372854804985,0.0002980069718757831,0.006492394108004421
"(81.161, 83.559]",0.6421653608058,0.00021758696352238468,0.0075612197476491285
"(83.559, 86.01]",0.7072697202550929,0.00018761066558091178,0.006493402964752618
"(86.01, 88.485]",0.6728195939421433,0.00014050766014760954,0.006741112314843235
"(88.485, 90.999]",0.7517584979508977,8.389547810042993e-05,0.005721883372309746
"(90.999, 93.534]",0.7755712587793404,5.825244540259196e-05,0.0053413796871649285
"(93.534, 96.205]",0.7671066929184597,4.409851790579927e-05,0.005442555972217386
"(96.205, 99.019]",0.7924943637502078,3.9764628754665473e-05,0.0050586887634038605
"(99.019, 102.003]",0.8237983348174227,3.45752849278547e-05,0.004578553737946171
"(102.003, 105.095]",0.8228657655842313,2.7396882431915377e-05,0.004549626119120733
"(105.095, 108.257]",0.8483335279578823,3.1259491603097985e-05,0.004170122107685635
"(108.257, 111.141]",0.8524667305521735,2.4383511828257054e-05,0.004079491608951107
"(111.141, 113.928]",0.8713014420829888,1.4963963616942427e-05,0.0037942521082586374
"(113.928, 116.649]",0.8718745968592254,1.789834964523764e-05,0.003774025911348149
