distance,model_sum,groundtruth_sum
"(126.829, 128.615]",0.00032401877624229193,0.00028571294240219207
"(128.615, 130.41]",0.00030267958473933343,0.00012606527334627356
"(130.41, 132.216]",0.000347042640758642,0.00018676115048115705
"(132.216, 134.037]",0.0002684245668003736,0.00025274977329819195
"(134.037, 135.874]",0.00027628637419620044,0.00011928858748861987
"(135.874, 137.745]",0.00029144843131672363,0.00018681101613972958
"(137.745, 139.623]",0.00028021727789411384,0.00012764085809542847
"(139.623, 141.518]",0.00027010923981376497,0.00025476239442924487
"(141.518, 143.433]",0.0002656167784447211,0.00014092255848116453
"(143.433, 145.368]",0.0002897637583033321,0.00018568934040144412
"(145.368, 147.331]",0.00033019591062472724,7.953991102992682e-05
"(147.331, 149.329]",0.00029369466200124554,0.00016896546626405173
"(149.329, 151.372]",0.00020047608859358442,0.0003083259014064922
"(151.372, 153.465]",0.00021058412667393324,7.053737567632121e-05
"(153.465, 155.629]",0.0002088994536605418,0.000190758219018518
"(155.629, 157.85]",0.0001864371468153222,0.00019666273938794538
"(157.85, 160.141]",0.0002274308568078479,0.00012724366496255524
"(160.141, 162.483]",0.00018362935845966976,0.00010458894697082322
"(162.483, 164.899]",0.00013140449504453434,0.00012725261786171118
"(164.899, 167.404]",0.00014151253312488313,5.016541480772631e-05
"(167.404, 170.016]",0.00014768966750731852,5.851197305213061e-05
"(170.016, 172.761]",0.00013589695641357823,0.00013313364768124668
"(172.761, 175.648]",0.00014825122517844906,0.00012966163845660425
"(175.648, 178.71]",0.00020440699229149793,7.884961410950658e-05
"(178.71, 181.959]",0.0001886833774998442,4.829907552706158e-05
"(181.959, 185.391]",0.00011455776491061969,0.00019501438787716317
"(185.391, 189.041]",9.883415011896603e-05,0.00015407015182714422
"(189.041, 193.016]",0.00010725751518592333,0.00010449887065736214
"(193.016, 197.317]",7.861807395826841e-05,0.00014229007186563334
"(197.317, 201.958]",0.0001297198220311429,5.934867445359233e-05
"(201.958, 206.952]",0.000148251225178449,7.96771707603744e-05
"(206.952, 212.455]",8.872611203861721e-05,3.65857629243835e-05
"(212.455, 218.687]",8.423365066957329e-05,3.4687129654572094e-05
"(218.687, 225.923]",7.749495861600742e-05,7.240681108294732e-05
"(225.923, 234.882]",5.8963555468701307e-05,0.0
"(234.882, 247.293]",3.706280629461226e-05,7.669821438605819e-05
"(247.293, 264.272]",3.6501248623481755e-05,0.0
"(264.272, 337.705]",2.527009520087199e-05,3.2290112280723873e-05
