distance,model_sum,groundtruth_sum
"(153.728, 157.088]",0.0005897965202005307,3.0982667894124696e-06
"(157.088, 160.853]",0.0008548316653539339,3.0227295754700238e-06
"(160.853, 164.899]",0.0008249685504070716,3.7398889376464098e-06
"(164.899, 169.036]",0.0009817499038780987,3.9461518705253795e-06
"(169.036, 173.661]",0.0008585645547222917,5.713423131709576e-06
"(173.661, 178.547]",0.0006457898607258978,2.879507890033182e-06
"(178.547, 183.5]",0.0007988383248285671,1.7901289550314073e-06
"(183.5, 188.338]",0.001101202363665548,1.0230207909582617e-06
"(188.338, 192.915]",0.0007876396567234936,9.256733446884337e-07
"(192.915, 197.775]",0.0008772290015640807,9.82118108811838e-07
"(197.775, 202.29]",0.0006980503118829066,1.366431024782133e-06
"(202.29, 206.195]",0.0007428449843032002,6.442621668828434e-07
"(206.195, 209.78]",0.0005412689584118795,5.670910734678416e-07
"(209.78, 213.381]",0.0005599334052536685,2.4674520509604923e-07
"(213.381, 217.014]",0.0006607214181993289,3.6287614180806806e-07
"(217.014, 220.281]",0.00029489826010026536,2.735277729809276e-07
"(220.281, 223.903]",0.0006681871969360443,2.93257365426507e-07
"(223.903, 228.5]",0.0007391120949348424,2.832162156226008e-07
"(228.5, 235.086]",0.0011086681424022635,8.614561471932265e-07
"(235.086, 243.0]",0.0010788050274554012,1.3589986623197e-06
"(243.0, 251.277]",0.0014371624068177493,1.757190465885528e-06
"(251.277, 260.286]",0.0015230188622899783,1.489796605526138e-06
"(260.286, 270.265]",0.002045623373860069,2.0894876842480268e-06
"(270.265, 281.827]",0.0017656566712332346,5.9525602645522115e-06
"(281.827, 295.923]",0.0013438401726088042,5.219887356770829e-06
"(295.923, 316.2]",0.0017656566712332344,3.2398075837251106e-06
"(316.2, 341.702]",0.0023031927402767565,3.963173202567857e-06
"(341.702, 379.925]",0.002333055855223619,2.040451567155144e-06
"(379.925, 466.471]",0.006693070637465518,1.2718177881493663e-05
"(466.471, 1416.072]",0.0030236403883698096,4.703357644026285e-07
