d,y,type,region,func_name
1.3906482616134608,0.1453975771951428,pdf,australia,lognormal
1.4328689289411536,0.14298853059154853,pdf,australia,lognormal
1.476371433523313,0.14056709738284043,pdf,australia,lognormal
1.5211946924792297,0.13813527331167338,pdf,australia,lognormal
1.56737880446834,0.13569503145646716,pdf,australia,lognormal
1.6149650855622786,0.13324831971375303,pdf,australia,lognormal
1.6639961062060271,0.1307970583709425,pdf,australia,lognormal
1.714515729301222,0.1283431377732872,pdf,australia,lognormal
1.7665691494456788,0.12588841608849213,pdf,australia,lognormal
1.8202029333642489,0.123434717172125,pdf,australia,lognormal
1.8754650615671768,0.12098382853665106,pdf,australia,lognormal
1.9324049712732208,0.11853749942659832,pdf,australia,lognormal
1.9910736006359373,0.11609743900203767,pdf,australia,lognormal
2.0515234343126925,0.11366531463224078,pdf,australia,lognormal
2.1138085504171675,0.1112427503010564,pdf,australia,lognormal
2.177984668897371,0.10883132512522622,pdf,australia,lognormal
2.2441092013824164,0.10643257198654733,pdf,australia,lognormal
2.312241302542672,0.1040479762784732,pdf,australia,lognormal
2.382441923009229,0.10167897476743952,pdf,australia,lognormal
2.45477386390003,0.09932695456889894,pdf,australia,lognormal
2.5293018330014267,0.09699325223775461,pdf,australia,lognormal
2.6060925026554327,0.09467915297259377,pdf,australia,lognormal
2.6852145694044665,0.09238588993284477,pdf,australia,lognormal
2.766738815446929,0.09011464366771019,pdf,australia,lognormal
2.850738171958597,0.08786654165546876,pdf,australia,lognormal
2.937287784336478,0.08564265795148886,pdf,australia,lognormal
3.026465079423505,0.08344401294305645,pdf,australia,lognormal
3.1183498347741967,0.08127157320889408,pdf,australia,lognormal
3.2130242500232504,0.07912625148103074,pdf,australia,lognormal
3.3105730204209145,0.07700890670647988,pdf,australia,lognormal
3.411083412600929,0.0749203442059913,pdf,australia,lognormal
3.51464534264882,0.07286131592696556,pdf,australia,lognormal
3.6213514565403617,0.07083252078745529,pdf,australia,lognormal
3.731297213022201,0.06883460510802611,pdf,australia,lognormal
3.8445809690087622,0.06686816312811267,pdf,australia,lognormal
3.9613040675718514,0.06493373760338177,pdf,australia,lognormal
4.081570928601644,0.06303182048050415,pdf,australia,lognormal
4.205489142220187,0.061162853645640065,pdf,australia,lognormal
4.333169565030979,0.059327229742860546,pdf,australia,lognormal
4.464726419290727,0.0575252930586577,pdf,australia,lognormal
4.600277395091991,0.05575734046864041,pdf,australia,lognormal
4.739943755648138,0.0540236224424692,pdf,australia,lognormal
4.883850445774803,0.05232434410305372,pdf,australia,lognormal
5.032126203664883,0.05065966633601878,pdf,australia,lognormal
5.184903676057076,0.04902970694543949,pdf,australia,lognormal
5.342319536900964,0.04743454185185292,pdf,australia,lognormal
5.504514609624839,0.04587420632857058,pdf,australia,lognormal
5.671633993115638,0.044348696272346486,pdf,australia,lognormal
5.843827191523654,0.04285796950449452,pdf,australia,lognormal
6.021248248008193,0.04140194709859856,pdf,australia,lognormal
6.204055882543794,0.039980514731018435,pdf,australia,lognormal
6.39241363391033,0.03859352405046338,pdf,australia,lognormal
6.586490005993952,0.03724079406298201,pdf,australia,lognormal
6.78645861852981,0.035922112528802695,pdf,australia,lognormal
6.992498362421381,0.03463723736755116,pdf,australia,lognormal
7.204793559775381,0.03338589806847163,pdf,australia,lognormal
7.423534128795366,0.03216779710238449,pdf,australia,lognormal
7.64891575368159,0.030982611332224273,pdf,australia,lognormal
7.881140059689098,0.029829993419119637,pdf,australia,lognormal
8.120414793500668,0.028709573221098107,pdf,australia,lognormal
8.366954009075918,0.027620959181624875,pdf,australia,lognormal
8.620978259142893,0.026563739705313297,pdf,australia,lognormal
8.882714792503412,0.025537484518277663,pdf,australia,lognormal
9.152397757328703,0.024541746010733206,pdf,australia,lognormal
9.430268410627164,0.023576060559584874,pdf,australia,lognormal
9.716575334071628,0.022639949828884603,pdf,australia,lognormal
10.011574656379294,0.02173292204617473,pdf,australia,lognormal
10.315530282443154,0.02085447325287554,pdf,australia,lognormal
10.628714129420006,0.020004088527012916,pdf,australia,lognormal
10.9514063699861,0.01918124317672134,pdf,australia,lognormal
11.28389568297822,0.018385403903094216,pdf,australia,lognormal
11.626479511644332,0.017616029931090196,pdf,australia,lognormal
11.979464329734745,0.016872574107338507,pdf,australia,lognormal
12.343165915671994,0.016154483963817832,pdf,australia,lognormal
12.71790963504462,0.015461202746513573,pdf,australia,lognormal
13.104030731677549,0.014792170408285036,pdf,australia,lognormal
13.50187462753955,0.014146824565297493,pdf,australia,lognormal
13.911797231755926,0.013524601416494997,pdf,australia,lognormal
14.334165259003012,0.012924936625705876,pdf,australia,lognormal
14.76935655756932,0.01234726616608608,pdf,australia,lognormal
15.217760447376603,0.011791027126714534,pdf,australia,lognormal
15.679778068263548,0.011255658481258443,pdf,australia,lognormal
16.15582273884339,0.010740601818727498,pdf,australia,lognormal
16.64632032625666,0.01024530203643093,pdf,australia,lognormal
17.151709627149806,0.009769207995342621,pdf,australia,lognormal
