func_name,r2,ks_p,aic,success,median,ks,dat_id,region
lognormal,0.9375427323940023,0.5407484927566052,680.4044416511024,True,4.40042622410717,69.31679921901446,7,guadalajara
lognormal,0.9252805762594121,0.5457001750199713,664.0499973022802,True,4.40042622410717,69.31679921901446,8,guadalajara
lognormal,0.9272998066288524,0.5407484927566052,660.2489195473368,True,4.40042622410717,69.31679921901446,9,guadalajara
lognormal,0.9471624259627841,0.530723697438825,695.0121240720321,True,4.40042622410717,69.31679921901446,10,guadalajara
lognormal,0.939257582221675,0.11783986041423948,1390.6651667932033,True,4.280725072358931,135.61933523842794,1,jakarta
lognormal,0.9398804763003478,0.09757529998511091,1396.2593754088996,True,4.280725072358931,135.61933523842794,2,jakarta
lognormal,0.9392363829061305,0.14788510338583585,1408.546626303246,True,4.280725072358931,135.61933523842794,3,jakarta
lognormal,0.9402797757285714,0.12009487028474196,1403.929251197509,True,4.280725072358931,135.61933523842794,4,jakarta
lognormal,0.9395125538709255,0.11783986041423948,1389.9177092910058,True,4.280725072358931,135.61933523842794,5,jakarta
lognormal,0.9399976518207064,0.14788510338583585,1410.7136586751556,True,4.280725072358931,135.61933523842794,6,jakarta
lognormal,0.9402530496955955,0.09757529998511091,1399.1202871879004,True,4.280725072358931,135.61933523842794,7,jakarta
lognormal,0.9419859598482917,0.12122695053622792,1419.0763048196302,True,4.280725072358931,135.61933523842794,8,jakarta
lognormal,0.939962497669091,0.14405814835482972,1395.2672667470704,True,4.280725072358931,135.61933523842794,9,jakarta
lognormal,0.9396832085774182,0.12009487028474196,1401.257179403747,True,4.280725072358931,135.61933523842794,10,jakarta
lognormal,0.9258172484461924,0.6900600062171729,431.6391544505341,True,5.800106646519568,52.327187535179895,1,johannesburg
lognormal,0.9141404947784718,0.8154147124661313,427.15219853497877,True,5.800106646519568,52.327187535179895,2,johannesburg
lognormal,0.9168016276138947,0.8106273549443583,427.1840296270634,True,5.800106646519568,52.327187535179895,3,johannesburg
lognormal,0.9095860068652231,0.9052627264915449,418.2113935289042,True,5.800106646519568,52.327187535179895,4,johannesburg
lognormal,0.9192185577587955,0.9052627264915449,430.07585064517815,True,5.800106646519568,52.327187535179895,5,johannesburg
lognormal,0.9148786003344558,0.9084105017744525,430.07900082999953,True,5.800106646519568,52.327187535179895,6,johannesburg
lognormal,0.9169328025714396,0.8057256953635169,421.6184017778539,True,5.800106646519568,52.327187535179895,7,johannesburg
lognormal,0.9192695002485322,0.8106273549443583,429.2511894148868,True,5.800106646519568,52.327187535179895,8,johannesburg
lognormal,0.9162612433223867,0.9052627264915449,425.8255616360463,True,5.800106646519568,52.327187535179895,9,johannesburg
lognormal,0.9241122505145196,0.9052627264915449,434.3888118121789,True,5.800106646519568,52.327187535179895,10,johannesburg
lognormal,0.9523535222580819,0.32909022501759166,1244.1927136736845,True,5.56180270470191,248.74814674866371,1,kualalumpur
lognormal,0.9504424648763844,0.27651473855233805,1246.282541333617,True,5.56180270470191,248.74814674866371,2,kualalumpur
lognormal,0.9472247241035526,0.3911000165851017,1225.5190937715902,True,5.56180270470191,248.74814674866371,3,kualalumpur
lognormal,0.9488027867983576,0.3264545186243345,1231.029969769165,True,5.56180270470191,248.74814674866371,4,kualalumpur
lognormal,0.9528347504440914,0.3264545186243345,1249.5123831390122,True,5.56180270470191,248.74814674866371,5,kualalumpur
lognormal,0.9477519644744795,0.27164747380510895,1222.694338782892,True,5.56180270470191,248.74814674866371,6,kualalumpur
lognormal,0.9483973981072481,0.2740815441178551,1232.0919925400567,True,5.56180270470191,248.74814674866371,7,kualalumpur
lognormal,0.9498923772024871,0.3826797900596636,1219.9660836349506,True,5.56180270470191,248.74814674866371,8,kualalumpur
lognormal,0.9511348091077549,0.3938934856382681,1250.3856999543368,True,5.56180270470191,248.74814674866371,9,kualalumpur
lognormal,0.9510489094129173,0.2740815441178551,1246.8459477271713,True,5.56180270470191,248.74814674866371,10,kualalumpur
lognormal,0.9325750980244126,0.8099828657091238,313.76255901893023,True,3.331230401143182,84.0004427005435,1,lagos
lognormal,0.9219107909786692,0.5459989251653901,304.4950129700675,True,3.331230401143182,84.0004427005435,2,lagos
lognormal,0.9314525477025806,0.8037308755067805,309.0833290264769,True,3.331230401143182,84.0004427005435,3,lagos
lognormal,0.9340548718850805,0.918405045266742,322.48272471322343,True,3.331230401143182,84.0004427005435,4,lagos
lognormal,0.9404067550720852,0.9146976761817383,325.54113904401737,True,3.331230401143182,84.0004427005435,5,lagos
lognormal,0.9428592999113534,0.910829140359655,321.2936962445499,True,3.331230401143182,84.0004427005435,6,lagos
lognormal,0.9439358245093731,0.8099828657091238,329.82178968798104,True,3.331230401143182,84.0004427005435,7,lagos
lognormal,0.9421451140572386,0.8099828657091238,327.76911059267985,True,3.331230401143182,84.0004427005435,8,lagos
lognormal,0.9117604316567601,0.8099828657091238,291.412587019124,True,3.331230401143182,84.0004427005435,9,lagos
lognormal,0.9138766623559104,0.816050726346802,299.0141289704578,True,3.331230401143182,84.0004427005435,10,lagos
lognormal,0.9772865633906016,0.08102949959462463,844.5209892139169,True,3.417158236829261,31.770671658886492,1,madrid
lognormal,0.9814006367845708,0.08276295923145344,882.3958704622742,True,3.417158236829261,31.770671658886492,2,madrid
lognormal,0.9779641783842026,0.08102949959462463,849.9461319895842,True,3.417158236829261,31.770671658886492,3,madrid
lognormal,0.9801305235428253,0.08276295923145344,868.8564312665062,True,3.417158236829261,31.770671658886492,4,madrid
lognormal,0.9788798369456045,0.07930977331891072,849.5443100217375,True,3.417158236829261,31.770671658886492,5,madrid
lognormal,0.9796105070441832,0.08102949959462463,861.0049770551796,True,3.417158236829261,31.770671658886492,6,madrid
lognormal,0.97902712149263,0.07760400849279768,843.3585850131237,True,3.417158236829261,31.770671658886492,7,madrid
lognormal,0.9793328794580656,0.07930977331891072,853.8025424850873,True,3.417158236829261,31.770671658886492,8,madrid
lognormal,0.9780413528894938,0.08102949959462463,849.7062766207275,True,3.417158236829261,31.770671658886492,9,madrid
lognormal,0.9774871855698265,0.08102949959462463,847.3311056106592,True,3.417158236829261,31.770671658886492,10,madrid
lognormal,0.9551597577990412,0.10242122042196102,1459.390235321414,True,4.36876615890939,81.33733011652961,1,manila
lognormal,0.9536793450208759,0.05426953565966038,1452.5314556215449,True,4.36876615890939,81.33733011652961,2,manila
lognormal,0.9557018472848571,0.12407625087063902,1455.15952473065,True,4.36876615890939,81.33733011652961,3,manila
lognormal,0.9521860165335998,0.12407625087063902,1432.5359720619447,True,4.36876615890939,81.33733011652961,4,manila
lognormal,0.9526762227959463,0.12285385496471951,1429.7563192710404,True,4.36876615890939,81.33733011652961,5,manila
lognormal,0.9546183061136879,0.1819751707188941,1448.9759761843586,True,4.36876615890939,81.33733011652961,6,manila
lognormal,0.9544830640956969,0.12407625087063902,1448.3284609935263,True,4.36876615890939,81.33733011652961,7,manila
lognormal,0.9557552994049695,0.21797129740983578,1457.521302623665,True,4.36876615890939,81.33733011652961,8,manila
lognormal,0.9538667489158791,0.12653102152160636,1456.2426526982392,True,4.36876615890939,81.33733011652961,9,manila
lognormal,0.9547130803121034,0.1508101640923358,1449.511194534415,True,4.36876615890939,81.33733011652961,10,manila
lognormal,0.9688858809369055,0.2326786965683378,1226.1918207207857,True,6.26884237370022,78.7324997078077,1,moscow
lognormal,0.9649405463921809,0.19090984429580113,1211.0972902616863,True,6.26884237370022,78.7324997078077,2,moscow
lognormal,0.9608824871460969,0.19308523560368077,1192.4677547261613,True,6.26884237370022,78.7324997078077,3,moscow
lognormal,0.9653341376180219,0.15345651776143837,1211.0904573408186,True,6.26884237370022,78.7324997078077,4,moscow
lognormal,0.963617633330465,0.15537215795955045,1207.2005829463274,True,6.26884237370022,78.7324997078077,5,moscow
lognormal,0.9677969129534919,0.23511054032305195,1225.1742910573646,True,6.26884237370022,78.7324997078077,6,moscow
lognormal,0.9648743621826075,0.15537215795955045,1216.8185546822813,True,6.26884237370022,78.7324997078077,7,moscow
lognormal,0.9644308940626374,0.18873783722147078,1198.4186144455882,True,6.26884237370022,78.7324997078077,8,moscow
lognormal,0.9662481775532582,0.19090984429580113,1217.9292944849055,True,6.26884237370022,78.7324997078077,9,moscow
lognormal,0.9708148965414096,0.19526387290626404,1261.9973509059191,True,6.26884237370022,78.7324997078077,10,moscow
lognormal,0.9143447671699858,0.7098846884915191,315.72008654019254,True,3.6658242146550055,44.4241312832988,1,nairobi
lognormal,0.9176764507554304,0.9219575000121607,309.0460124110141,True,3.6658242146550055,44.4241312832988,2,nairobi
lognormal,0.9079065624839799,0.702688650071809,303.9333276662868,True,3.6658242146550055,44.4241312832988,3,nairobi
lognormal,0.9208768054570634,0.8276521652890327,314.76823043338527,True,3.6658242146550055,44.4241312832988,4,nairobi
lognormal,0.9134544886851276,0.925361084528803,307.73035552479297,True,3.6658242146550055,44.4241312832988,5,nairobi
lognormal,0.9172019811108885,0.925361084528803,309.7553161310183,True,3.6658242146550055,44.4241312832988,6,nairobi
lognormal,0.9264031971552337,0.9219575000121607,319.0381878044265,True,3.6658242146550055,44.4241312832988,7,nairobi
lognormal,0.9165083528169241,0.9219575000121607,303.66467073342034,True,3.6658242146550055,44.4241312832988,8,nairobi
lognormal,0.9197613098248615,0.8276521652890327,315.7309029302602,True,3.6658242146550055,44.4241312832988,9,nairobi
lognormal,0.9078988521840149,0.702688650071809,304.7717322610243,True,3.6658242146550055,44.4241312832988,10,nairobi
lognormal,0.9594404547080236,0.1346033718486188,1053.237019643462,True,5.490171897609033,89.83813542330967,1,rio
lognormal,0.9624308605282219,0.17150078923625373,1073.0400283147917,True,5.490171897609033,89.83813542330967,2,rio
lognormal,0.9645134118397319,0.169365755836298,1079.3967190223511,True,5.490171897609033,89.83813542330967,3,rio
lognormal,0.9595447069271935,0.1346033718486188,1056.5020238930856,True,5.490171897609033,89.83813542330967,4,rio
lognormal,0.9604159356389346,0.1346033718486188,1059.1273706125862,True,5.490171897609033,89.83813542330967,5,rio
lognormal,0.962571134102538,0.1346033718486188,1070.3561124300995,True,5.490171897609033,89.83813542330967,6,rio
lognormal,0.9647575278921692,0.169365755836298,1082.6632175563047,True,5.490171897609033,89.83813542330967,7,rio
lognormal,0.9632174376964773,0.16723558789706625,1069.1611331327288,True,5.490171897609033,89.83813542330967,8,rio
lognormal,0.964771477430024,0.21086632361897273,1082.727815675909,True,5.490171897609033,89.83813542330967,9,rio
lognormal,0.9619794486270942,0.2060440250040413,1054.2701235280704,True,5.490171897609033,89.83813542330967,10,rio
lognormal,0.9304082634452601,0.5120338662910633,819.1740920078757,True,5.530235876034037,48.30760810800788,1,saudiarabia
lognormal,0.9211809665317666,0.508120453637707,794.0600664425737,True,5.530235876034037,48.30760810800788,2,saudiarabia
lognormal,0.9223245799432808,0.508120453637707,796.9374213760852,True,5.530235876034037,48.30760810800788,3,saudiarabia
lognormal,0.9310884338943182,0.5120338662910633,821.6234395340744,True,5.530235876034037,48.30760810800788,4,saudiarabia
lognormal,0.9259270206287715,0.5120338662910633,810.8909873549871,True,5.530235876034037,48.30760810800788,5,saudiarabia
lognormal,0.9269997918530676,0.6055199414025237,818.0207122967353,True,5.530235876034037,48.30760810800788,6,saudiarabia
lognormal,0.9247580539342027,0.6017008927725753,809.2206093850293,True,5.530235876034037,48.30760810800788,7,saudiarabia
lognormal,0.9351791510304577,0.508120453637707,829.2980421039779,True,5.530235876034037,48.30760810800788,8,saudiarabia
lognormal,0.9320005411552982,0.6093092721962263,837.6679709706115,True,5.530235876034037,48.30760810800788,9,saudiarabia
lognormal,0.9264602390690251,0.5120338662910633,810.4356416977749,True,5.530235876034037,48.30760810800788,10,saudiarabia
lognormal,0.9759868465810136,0.06290475587594765,946.6777932944041,True,4.588806813324988,74.9496955612701,1,stpertersburg
lognormal,0.9659225431080349,0.04506517832176055,886.1712402227708,True,4.588806813324988,74.9496955612701,2,stpertersburg
lognormal,0.9704248310626411,0.08627016891347401,920.4590975219711,True,4.588806813324988,74.9496955612701,3,stpertersburg
lognormal,0.9680406161027135,0.04506517832176055,895.3658168777897,True,4.588806813324988,74.9496955612701,4,stpertersburg
lognormal,0.9683039660300649,0.06007569058515162,890.2869068059333,True,4.588806813324988,74.9496955612701,5,stpertersburg
lognormal,0.970533253812653,0.06007569058515162,900.4830579587355,True,4.588806813324988,74.9496955612701,6,stpertersburg
lognormal,0.9705847610352138,0.046201986063379094,913.5018325228878,True,4.588806813324988,74.9496955612701,7,stpertersburg
lognormal,0.9710523453124092,0.046201986063379094,916.9645939538451,True,4.588806813324988,74.9496955612701,8,stpertersburg
lognormal,0.9707395022426852,0.043941701389627,899.796443773407,True,4.588806813324988,74.9496955612701,9,stpertersburg
lognormal,0.9734436641842364,0.06290475587594765,933.1319034350502,True,4.588806813324988,74.9496955612701,10,stpertersburg
lognormal,0.9414079285013918,0.37155609074646057,942.7511480577868,True,3.9108982532426975,132.17497342047588,1,surabaya
lognormal,0.9385336559637708,0.24898078465290524,925.8422128233477,True,3.9108982532426975,132.17497342047588,2,surabaya
lognormal,0.9391642178982379,0.3046245182739252,928.0785048367271,True,3.9108982532426975,132.17497342047588,3,surabaya
lognormal,0.9446589656898091,0.3105193225999543,958.6036655852682,True,3.9108982532426975,132.17497342047588,4,surabaya
lognormal,0.9419392672957541,0.3046245182739252,940.7726052483638,True,3.9108982532426975,132.17497342047588,5,surabaya
lognormal,0.9377301399178994,0.3134615822149747,937.639430390155,True,3.9108982532426975,132.17497342047588,6,surabaya
lognormal,0.9416677214574878,0.3105193225999543,948.4393784584113,True,3.9108982532426975,132.17497342047588,7,surabaya
lognormal,0.9396164345661392,0.3075735826411611,936.2985582540823,True,3.9108982532426975,132.17497342047588,8,surabaya
lognormal,0.937252148372095,0.2516677707221551,925.2752337355942,True,3.9108982532426975,132.17497342047588,9,surabaya
lognormal,0.9466114770117374,0.4400349846453168,956.4812304814459,True,3.9108982532426975,132.17497342047588,10,surabaya
