zone,groundtruth,model
10201,12.9717868338558,30.693415538526025
10202,12.1728,21.112989463727068
10601,13.557275541795665,44.70788375835952
10602,10.4,22.1120025392427
10603,13.8,51.91205789901287
10701,10.059925093632959,24.554975314535266
10703,12.162079510703364,10.350257813108408
10704,9.668041237113401,43.45895655887285
11101,7.585585585585585,77.54016868479144
11102,12.216666666666667,32.134061716835404
11103,7.555926544240401,62.19581536140279
11401,9.730077120822623,24.715671579879494
11402,16.74251497005988,50.12667740044607
11501,8.259720062208398,81.06104763842261
11502,14.989795918367347,75.56943396225432
11503,15.109756097560975,72.66898057575348
11504,11.26530612244898,20.00531054366719
11601,6.956661316211878,48.12308428653066
11602,9.1175,50.7452371662582
11603,6.575289575289576,48.5141054487522
11701,3.0921658986175116,53.083774422071166
11702,4.704022988505747,67.53984338353104
11703,3.229799851742031,88.63854725144085
11801,4.003802281368821,89.27253348908597
11802,4.162374020156775,72.63606864721527
11901,6.779829545454546,43.29701815271122
11902,4.811965811965812,35.33176618256384
11903,6.234493192133131,146.39814806646768
11904,6.015978695073236,203.66122075276607
12001,5.7928730512249444,60.97738158986401
12002,4.136666666666667,65.38047666216613
12003,4.173601147776184,52.06748954865217
12101,4.155864197530864,46.55442220677854
12102,7.333333333333333,38.68464783449475
12103,6.403453689167975,59.611058530798054
12104,5.173758865248227,73.95379441449035
12201,3.4944444444444445,99.59352204962924
12202,6.709090909090909,72.61175684070575
12203,5.090346534653466,77.47663949062806
12301,13.031746031746032,60.12043713432439
12302,10.458715596330276,54.49989478485854
12303,20.939226519337016,210.91290849552058
12401,13.166666666666666,113.9393286076405
12403,11.683860232945092,78.10836734862026
12404,10.981132075471699,10.826548344536493
12405,10.86970684039088,69.13022879885841
12501,5.870069605568445,74.26467508122145
12502,6.643939393939394,48.37342159524541
12503,6.345299145299145,120.3647457322266
12504,6.576,42.56990778913272
12601,6.1066666666666665,16.579920671447514
12602,5.255742725880551,37.55844942695244
12701,11.225806451612904,35.03973625900685
12702,8.72817133443163,134.21663603783006
12703,9.215384615384615,25.222255850646757
12801,9.869140625,58.66942430364677
12802,7.982905982905983,83.8698276428776
