quantile,score,sampers_weight,twitter_weight
"(-0.001, 2.115]",0.02801399735446664,0.590517677673264,0.4147781125054316
"(2.115, 3.2]",0.6317477704011009,0.05847530357839675,0.05590275853822846
"(3.2, 4.113]",0.729727094474608,0.03364460745856948,0.0344766243121152
"(4.113, 4.957]",0.7870369692258817,0.02354497666984177,0.023336317691215146
"(4.957, 5.788]",0.6133662388533343,0.021555031394410316,0.017074998760567936
"(5.788, 6.614]",0.8400798507571545,0.017150414628250267,0.01611844887270008
"(6.614, 7.456]",0.8962698647700353,0.014500059441801655,0.010551211872883813
"(7.456, 8.337]",0.7579514476441848,0.016493132510004747,0.013963295314363659
"(8.337, 9.272]",0.7141545426439954,0.015628928897026523,0.014674875108997062
"(9.272, 10.288]",0.709582919138335,0.014470568929390071,0.009364273444950217
"(10.288, 11.406]",0.8314771413250147,0.01327640405461799,0.01288426037987857
"(11.406, 12.65]",0.5881409454484547,0.015923164429786498,0.00982213421444795
"(12.65, 14.062]",0.38324112607020877,0.018458853461857595,0.010008778095007538
"(14.062, 15.693]",0.7039103849327912,0.016516221042290388,0.011688573020043736
"(15.693, 17.608]",0.8488599536502588,0.014076154999397865,0.011192800212307357
"(17.608, 19.895]",0.6648666133471642,0.017582213438745626,0.014386160356256445
"(19.895, 22.678]",0.8387479569084748,0.013682677468892882,0.01548560946517771
"(22.678, 25.793]",0.829352595513708,0.014875478550143536,0.011694405641311223
"(25.793, 29.162]",0.8651317784932275,0.011625601810545946,0.012645122907911607
"(29.162, 32.281]",0.7527845633858545,0.00974614271792567,0.010408312651830377
"(32.281, 35.044]",0.9136867616804013,0.006282006893239078,0.008051933659765666
"(35.044, 37.614]",0.956104979701181,0.005040535607780433,0.005561404378548771
"(37.614, 40.002]",0.96815947718933,0.004462865777945383,0.004324888669841555
"(40.002, 42.213]",0.9416172320188972,0.003784184754291372,0.0052376938982032495
"(42.213, 44.525]",0.97476303102016,0.0038493012285679743,0.0041703242062531565
"(44.525, 46.962]",0.9740589238869102,0.003504320565789849,0.004208236244491826
"(46.962, 49.411]",0.9548265484040348,0.0030786089092589577,0.004208236244491824
"(49.411, 51.915]",0.9746042907320019,0.0026421352478772273,0.0034149997521136085
"(51.915, 54.193]",0.9564686897396139,0.002102368881918651,0.0034616607222535006
"(54.193, 56.242]",0.9674950476713464,0.0018139176762216101,0.0031292013100067454
"(56.242, 58.166]",0.9747440825776227,0.0015402912634231505,0.002852151799801115
"(58.166, 60.05]",0.9474963817186215,0.0013169196131238528,0.0030417119909944383
"(60.05, 61.85]",0.9845090514557906,0.0011599382532558019,0.002143488315801451
"(61.85, 63.607]",0.9248525751600022,0.001014573268382407,0.0030562935441631562
"(63.607, 65.353]",0.9281137164661794,0.0008693488672119718,0.0029425574294471607
"(65.353, 67.048]",0.906605863031766,0.0008274940003533118,0.0034587444116197523
"(67.048, 68.668]",0.9389299233431774,0.0007295845548210453,0.002892980148673523
"(68.668, 70.216]",0.9424696420138643,0.0005399860906329889,0.0027034199574801953
"(70.216, 71.784]",0.9876767376646631,0.0005626687455185368,0.0014844021125754263
"(71.784, 73.38]",0.9475845347363422,0.0004452972834289666,0.002365127923965954
"(73.38, 75.118]",0.9836235921184373,0.00046515353089349464,0.0015339793933490645
"(75.118, 76.989]",0.931968856351551,0.00045259251296344394,0.0024905292812169235
"(76.989, 78.993]",0.9771528020183906,0.00039258386580689385,0.0017206232739086467
"(78.993, 81.161]",0.9872773324919254,0.0002980069718757831,0.0013094234745508176
"(81.161, 83.559]",0.9585758924933608,0.00021758696352238468,0.0018401920098921295
"(83.559, 86.01]",0.9535186700274856,0.00018761066558091178,0.0020064217160155064
"(86.01, 88.485]",0.9609353286425029,0.00014050766014760954,0.0018489409417933593
"(88.485, 90.999]",0.9775981837324715,8.389547810042993e-05,0.001475653180674195
"(90.999, 93.534]",0.9542432351276863,5.825244540259196e-05,0.0019510118139743808
"(93.534, 96.205]",0.9758798454147618,4.409851790579927e-05,0.0014960673551103996
"(96.205, 99.019]",0.951210872734159,3.9764628754665473e-05,0.00209391103502781
"(99.019, 102.003]",0.9535348760219691,3.45752849278547e-05,0.002006421716015507
"(102.003, 105.095]",0.944127460039571,2.7396882431915377e-05,0.002105576277562785
"(105.095, 108.257]",0.9757578544144547,3.1259491603097985e-05,0.001426075899900556
"(108.257, 111.141]",0.9551293389875538,2.4383511828257054e-05,0.001781865797217259
"(111.141, 113.928]",0.9654077998534745,1.4963963616942427e-05,0.0017468700696123371
"(113.928, 116.649]",0.9654228981295513,1.789834964523764e-05,0.001755619001513569
"(116.649, 119.431]",0.9620325771846066,9.757962843305013e-06,0.0017060417207399288
"(119.431, 122.169]",0.9847656629418939,1.2941773950446065e-05,0.0011344448365262078
"(122.169, 124.783]",0.9752284837278026,8.40147774727441e-06,0.0013998291041968655
"(124.783, 127.235]",0.9480045405743036,1.1110973987885267e-05,0.002009338026649251
"(127.235, 129.725]",0.947789456609602,8.31847759832409e-06,0.001997672784114276
