distance,groundtruth_mean,model_mean,groundtruth_variance,model_variance,groundtruth_sum,model_sum
"(-0.001, 9.548]",4.787094290251301e-06,4.658782467844346e-06,5.779524704508828e-10,2.513771452808322e-09,0.7914215764415061,0.7702085527138987
"(9.548, 14.357]",3.6439065584598034e-07,3.146362217399013e-07,5.486737033074813e-12,3.837921434096067e-12,0.06024252078708085,0.05201691872292744
"(14.357, 18.128]",1.6388285983749846e-07,1.7939972928342064e-07,2.2051137693941197e-12,1.7345028468819998e-12,0.027093769919774597,0.029659080844052232
"(18.128, 21.389]",1.1065204687260643e-07,1.3252372635667926e-07,1.4228822356066599e-12,1.0775825657536546e-12,0.018293438997166785,0.021909352536191643
"(21.389, 24.365]",8.30894367071631e-08,9.454189269146903e-08,1.1407041277074356e-12,6.700845158062896e-13,0.013736511855301618,0.01562985478353904
"(24.365, 27.157]",5.8506940024165363e-08,7.656973655991272e-08,7.49668096185459e-13,5.212123946333915e-13,0.009672601352555115,0.012658815127031011
"(27.157, 29.803]",4.810422095482044e-08,5.462099266151925e-08,6.469584506186542e-13,2.384657020129894e-13,0.007952782225134734,0.00903016099077301
"(29.803, 32.325]",3.7951473452038696e-08,4.851301695248358e-08,5.119319540778462e-13,2.2825688547222756e-13,0.006274289396984846,0.008020366014652395
"(32.325, 34.744]",3.02887997544319e-08,4.7367680162943405e-08,3.920630884017208e-13,4.620867792116746e-13,0.00500740495300219,0.00783091961989813
"(34.744, 37.052]",2.7242754193744015e-08,3.838691590753511e-08,3.598284088906063e-13,2.2707221576079447e-13,0.004503881094326536,0.0063462784854973345
"(37.052, 39.226]",2.2726291445650074e-08,3.166452844078577e-08,2.8652291213238606e-13,1.2163637470599778e-13,0.003757201406960653,0.005234906499944466
"(39.226, 41.315]",1.9798781064776776e-08,2.679175422390105e-08,2.482514670238854e-13,9.327790027149357e-14,0.0032732136807531557,0.004429319975312217
"(41.315, 43.341]",1.714914178391107e-08,2.3228591227610135e-08,2.1168257053798187e-13,7.985182510511019e-14,0.0028351647162833137,0.003840243616113418
"(43.341, 45.324]",1.3927377591689522e-08,2.080733778073281e-08,1.7637119507353093e-13,7.463375483053399e-14,0.002302501918213295,0.00343991069658631
"(45.324, 47.269]",1.2912961088847602e-08,1.863857397880817e-08,1.6113856198892631e-13,4.627982026193267e-14,0.002134822379052641,0.003081403604472482
"(47.269, 49.172]",1.652081760541327e-08,1.8632196002084496e-08,2.2061725409635826e-13,5.4572214052643194e-14,0.0027312876497973433,0.0030803491718486174
"(49.172, 51.036]",1.6307416038491144e-08,1.9586766518393938e-08,2.1963579902126748e-13,7.73782037985307e-14,0.00269600724914751,0.0032381625878869593
"(51.036, 52.866]",1.3776990810548077e-08,1.933400733401289e-08,1.8295249993225404e-13,7.42079300506999e-14,0.0022776396747814292,0.003196336760473679
"(52.866, 54.664]",1.3392674313042999e-08,1.6293604536738428e-08,1.7533159378696583e-13,4.68212901216326e-14,0.0022141304881295207,0.002693723876431744
"(54.664, 56.437]",1.0442359421646085e-08,1.6363762280698808e-08,1.389604611793217e-13,4.477827818302471e-14,0.0017263726290242174,0.00270532263529425
"(56.437, 58.172]",9.97667462437557e-09,1.5432577679042833e-08,1.330410336502804e-13,8.051713728803943e-14,0.0016493837556002665,0.0025513754722100773
"(58.172, 59.897]",8.271646628314853e-09,1.3514932677459056e-08,1.041195947143598e-13,4.365734773297476e-14,0.001367501707179525,0.002234342729968241
"(59.897, 61.592]",7.188926052210073e-09,1.0292052947433078e-08,8.716926522486848e-14,1.7869221922528916e-14,0.0011884876328034737,0.0017015027773755313
"(61.592, 63.286]",6.9786397975776456e-09,9.22468033466963e-09,8.644203797568575e-14,1.7726937236286068e-14,0.0011537366458947266,0.0015250610516489218
"(63.286, 64.964]",6.734394582850793e-09,7.566406386515143e-09,8.86658008324722e-14,1.004921134001725e-14,0.0011133570500152245,0.0012509085694442294
"(64.964, 66.644]",6.9605423096085175e-09,6.881878511456191e-09,9.807441613349312e-14,1.3106438357849546e-14,0.001150737736251409,0.0011377328011494719
"(66.644, 68.325]",8.14923574135864e-09,6.329117185234812e-09,1.0927181490297288e-13,1.0392265295833004e-14,0.0013472561004686345,0.0010463486404145748
"(68.325, 69.996]",6.481140196857446e-09,6.1015977323120154e-09,8.398763731080974e-14,9.853279231656378e-15,0.0010714880219052604,0.0010087405434967517
"(69.996, 71.656]",4.108926946125343e-09,5.4191542228792085e-09,5.825316020585384e-14,9.554024649861951e-15,0.0006793042384412262,0.0008959162527432822
"(71.656, 73.323]",4.229735887364454e-09,5.567973679764866e-09,5.729587003227422e-14,7.715666135447271e-15,0.000699276855842641,0.0009205196806334467
"(73.323, 74.976]",4.403701583198165e-09,5.261830797028655e-09,5.4707907329195e-14,9.643879708563256e-15,0.0007280375605406535,0.0008699069146879654
"(74.976, 76.623]",3.9593807499533005e-09,4.970629991964166e-09,5.258702157377751e-14,1.1962710643911503e-14,0.0006545727443437795,0.0008217544915314999
"(76.623, 78.265]",4.843343587757938e-09,5.346870486677602e-09,6.06351380503315e-14,1.0183981507465483e-14,0.0008007209353024933,0.0008839660163394878
"(78.265, 79.907]",5.6240369138961154e-09,4.889782154814508e-09,8.416773274507175e-14,6.955339931879593e-15,0.0009297882787529613,0.0008083983449625537
"(79.907, 81.548]",3.730182348460181e-09,5.442540137532668e-09,4.569057384423308e-14,1.0007347166355388e-14,0.000616688666576831,0.0008997825056974508
"(81.548, 83.185]",2.966494812623439e-09,4.906849453145123e-09,3.591662048101737e-14,6.184093009287961e-15,0.0004904268554125322,0.0008112101652928581
"(83.185, 84.836]",4.3311172546816266e-09,4.549623396218715e-09,5.889681024831743e-14,5.7764123496156535e-15,0.0007160376290129852,0.0007521619383564628
"(84.836, 86.488]",3.557219972917329e-09,4.687812891898256e-09,4.1265836322627054e-14,9.277463980021165e-15,0.0005880938348025845,0.0007750079785401872
"(86.488, 88.138]",3.264866383954641e-09,3.95434556867608e-09,4.5909099762282555e-14,5.325656346582743e-15,0.0005397607700609171,0.0006537482267958043
"(88.138, 89.792]",2.374888189349364e-09,3.967101522123421e-09,3.380131463352194e-14,6.805096530675277e-15,0.0003926260150159943,0.0006558570920435326
"(89.792, 91.432]",2.399620029232119e-09,3.646120802488686e-09,2.931971202699072e-14,6.980237991041235e-15,0.00039670998247271237,0.0006027839833090345
"(91.432, 93.067]",2.1183303123129794e-09,3.667336616110881e-09,2.5172003309938405e-14,7.766097908670749e-15,0.000350210840552831,0.0006062987587219153
"(93.067, 94.701]",1.5502411873226915e-09,2.8084357506565065e-09,2.0592846363821497e-14,4.001071580640551e-15,0.00025629207405293667,0.0004643018320415363
"(94.701, 96.328]",1.4808145930603792e-09,2.1515041481183837e-09,1.9260423514031987e-14,1.711041034628895e-15,0.0002448141917831141,0.0003556952717835237
"(96.328, 97.964]",2.592605526642082e-09,2.2599570921547945e-09,3.56941555365364e-14,1.7830668036920795e-15,0.0004286147308755223,0.00037362062638921493
"(97.964, 99.604]",1.5612226755136551e-09,2.400245240341556e-09,1.6234740784929067e-14,2.257637973100476e-15,0.00025810757760661953,0.0003968181441142274
"(99.604, 101.258]",2.91525582362368e-09,1.9537868696845795e-09,3.734077275251695e-14,2.9081888425324895e-15,0.00048196175378476127,0.00032300786044373345
"(101.258, 102.912]",3.2641462482284854e-09,1.7348096688385384e-09,3.809587858240622e-14,1.3315664966738616e-15,0.0005396417143421261,0.0002868056736910625
"(102.912, 104.567]",2.360866614043013e-09,2.1600342480049592e-09,2.6968786295498802e-14,2.4522990810079447e-15,0.00039030319036681904,0.0003571011819486759
"(104.567, 106.225]",1.9026710726685475e-09,2.077094419675554e-09,2.5657779515661382e-14,2.746287303577484e-15,0.00031455719241785496,0.0003433935578384413
"(106.225, 107.893]",1.2281475084047365e-09,1.807093405040144e-09,1.522661652383765e-14,1.323838042681669e-15,0.00020304225867950464,0.0002987559100948568
"(107.893, 109.561]",2.251765033212601e-09,2.0218186214037375e-09,3.18734674617847e-14,1.9932928856602825e-15,0.0003722708023508401,0.0003342551417649515
"(109.561, 111.232]",3.522760858203973e-09,2.2174099075963177e-09,6.208602003501398e-14,2.6321037715293264e-15,0.0005823969161217136,0.00036659107556345365
"(111.232, 112.913]",1.5324942558212718e-09,1.8560136796341828e-09,1.499149972222795e-14,2.077652250551403e-15,0.0002533550153608843,0.0003068398935444824
